"Latest: Time (s)";"Latest: Potential 1 (V)";"Latest: Potential 2 (V)"
0;-9,91697191697;-9,83882783883
0,004;-6,04884004884;-7,00610500611
0,008;1,57509157509;0,339438339438
0,012;8,12454212454;7,40170940171
0,016;9,40415140415;9,78998778999
0,02;4,55433455433;5,8778998779
0,024;-3,25518925519;-1,75091575092
0,028;-9,1746031746;-8,37362637363
0,032;-9,20390720391;-9,53113553114
0,036;-3,37240537241;-4,55921855922
0,04;4,42735042735;3,25030525031
0,044;9,35531135531;9,02808302808
0,048;8,1978021978;8,99389499389
0,052;1,72161172161;3,21123321123
0,056;-5,95115995116;-4,60805860806
0,06;-9,91697191697;-9,55555555556
0,064;-7,54334554335;-8,31013431013
0,068;-0,40293040293;-1,67277167277
0,072;6,84493284493;5,90231990232
0,076;9,72161172161;9,79487179487
0,08;6,23443223443;7,36263736264
0,084;-1,30647130647;0,23199023199
0,088;-8,12454212454;-7,07936507937
0,092;-9,7851037851;-9,83394383394
0,096;-5,22344322344;-6,26862026862
0,1;2,53235653236;1,31135531136
0,104;8,63247863248;8,03663003663
0,108;9,10134310134;9,6336996337
0,112;3,66056166056;5,05738705739
0,116;-4,17826617827;-2,73748473748
0,12;-9,52136752137;-8,85714285714
0,124;-8,74481074481;-9,22832722833
0,128;-2,41025641026;-3,63125763126
0,132;5,27228327228;4,16361416361
0,136;9,57997557998;9,36996336996
0,14;7,70451770452;8,5641025641
0,144;0,720390720391;2,2442002442
0,148;-6,74725274725;-5,4822954823
0,152;-9,97557997558;-9,74603174603
0,156;-6,84981684982;-7,7094017094
0,16;0,568986568987;-0,700854700855
0,164;7,52869352869;6,69352869353
0,168;9,61904761905;9,8778998779
0,172;5,44810744811;6,69352869353
0,176;-2,25885225885;-0,700854700855
0,18;-8,69108669109;-7,74847374847
0,184;-9,55067155067;-9,73137973138
0,188;-4,32967032967;-5,44322344322
0,192;3,49450549451;2,2735042735
0,196;9,03785103785;8,55921855922
0,2;8,71550671551;9,37484737485
0,204;2,71306471306;4,1684981685
0,208;-5,11111111111;-3,67032967033
0,212;-9,77045177045;-9,26251526252
0,216;-8,21245421245;-8,82783882784
0,22;-1,43833943834;-2,68864468864
0,224;6,0927960928;5,09157509158
0,228;9,71672771673;9,63858363858
0,232;6,98168498168;8,01709401709
0,236;-0,25641025641;1,31135531136
0,24;-7,4652014652;-6,29304029304
0,244;-9,92185592186;-9,83394383394
0,248;-6,05860805861;-7,01587301587
0,252;1,54578754579;0,28083028083
0,256;8,10989010989;7,38217338217
0,26;9,43345543346;9,79975579976
0,264;4,57875457875;5,88278388278
0,268;-3,25030525031;-1,663003663
0,272;-9,15506715507;-8,34920634921
0,276;-9,21855921856;-9,53601953602
0,28;-3,41147741148;-4,58363858364
0,284;4,42735042735;3,25518925519
0,288;9,35531135531;9,00854700855
0,292;8,23199023199;9,01831501832
0,296;1,76068376068;3,25518925519
0,3;-5,95115995116;-4,60805860806
0,304;-9,91697191697;-9,56043956044
0,308;-7,56776556777;-8,31013431013
0,312;-0,45177045177;-1,73137973138
0,316;6,8253968254;5,9072039072
0,32;9,7264957265;9,80463980464
0,324;6,22954822955;7,37728937729
0,328;-1,27228327228;0,266178266178
0,332;-8,11965811966;-7,05006105006
0,336;-9,7851037851;-9,82905982906
0,34;-5,22344322344;-6,26862026862
0,344;2,54212454212;1,2967032967
0,348;8,62271062271;8,01709401709
0,352;9,10622710623;9,6336996337
0,356;3,66056166056;5,06715506716
0,36;-4,17338217338;-2,71306471306
0,364;-9,52136752137;-8,82295482295
0,368;-8,76923076923;-9,2380952381
0,372;-2,42002442002;-3,64590964591
0,376;5,27716727717;4,1684981685
0,38;9,57509157509;9,36996336996
0,384;7,63614163614;8,55921855922
0,388;0,749694749695;2,26862026862
0,392;-6,75213675214;-5,4822954823
0,396;-9,97557997558;-9,73626373626
0,4;-6,8547008547;-7,71916971917
0,404;0,568986568987;-0,705738705739
0,408;7,51892551893;6,68376068376
0,412;9,61904761905;9,88278388278
0,416;5,44810744811;6,68376068376
0,42;-2,25396825397;-0,725274725275
0,424;-8,70573870574;-7,74358974359
0,428;-9,54578754579;-9,73137973138
0,432;-4,33455433455;-5,44810744811
0,436;3,48962148962;2,24908424908
0,44;9,03785103785;8,5641025641
0,444;8,70085470085;9,36996336996
0,448;2,69841269841;4,15384615385
0,452;-5,08669108669;-3,6800976801
0,456;-9,76556776557;-9,25763125763
0,46;-8,21733821734;-8,81807081807
0,464;-1,41391941392;-2,66910866911
0,468;6,10744810745;5,08180708181
0,472;9,71184371184;9,63858363858
0,476;6,99633699634;8,02686202686
0,48;-0,275946275946;1,29181929182
0,484;-7,48962148962;-6,31257631258
0,488;-9,92185592186;-9,83882783883
0,492;-6,08302808303;-7,03540903541
0,496;1,54578754579;0,275946275946
0,5;8,12942612943;7,40170940171
0,504;9,40903540904;9,79975579976
0,508;4,57387057387;5,89743589744
0,512;-3,221001221;-1,7264957265
0,516;-9,15506715507;-8,29548229548
0,52;-9,20390720391;-9,53113553114
0,524;-3,37240537241;-4,55433455433
0,528;4,41758241758;3,25030525031
0,532;9,35042735043;9,01831501832
0,536;8,21733821734;9,00854700855
0,54;1,72161172161;3,29426129426
0,544;-5,96092796093;-4,61782661783
0,548;-9,91208791209;-9,56043956044
0,552;-7,56776556777;-8,33455433455
0,556;-0,42735042735;-1,69719169719
0,56;6,84981684982;5,91208791209
0,564;9,73137973138;9,79487179487
0,568;6,23443223443;7,36263736264
0,572;-1,28205128205;0,25641025641
0,576;-8,12942612943;-7,06471306471
0,58;-9,78998778999;-9,82905982906
0,584;-5,21367521368;-6,25885225885
0,588;2,45421245421;1,29181929182
0,592;8,61782661783;8,02197802198
0,596;9,10622710623;9,6336996337
0,6;3,66056166056;5,05738705739
0,604;-4,22222222222;-2,72771672772
0,608;-9,52625152625;-8,87667887668
0,612;-8,74969474969;-9,22832722833
0,616;-2,41514041514;-3,64102564103
0,62;5,28205128205;4,17826617827
0,624;9,58974358974;9,37484737485
0,628;7,62148962149;8,53968253968
0,632;0,720390720391;2,2442002442
0,636;-6,74725274725;-5,4822954823
0,64;-9,97557997558;-9,74603174603
0,644;-6,83028083028;-7,68498168498
0,648;0,598290598291;-0,676434676435
0,652;7,52869352869;6,69352869353
0,656;9,61416361416;9,88278388278
0,66;5,40903540904;6,65445665446
0,664;-2,30280830281;-0,774114774115
0,668;-8,71062271062;-7,77289377289
0,672;-9,55067155067;-9,7264957265
0,676;-4,2905982906;-5,50671550672
0,68;3,52380952381;2,30769230769
0,684;9,0525030525;8,58852258852
0,688;8,70085470085;9,3601953602
0,692;2,69841269841;4,12454212454
0,696;-5,09645909646;-3,70451770452
0,7;-9,77045177045;-9,27228327228
0,704;-8,18803418803;-8,8083028083
0,708;-1,39926739927;-2,74236874237
0,712;6,10744810745;5,10134310134
0,716;9,71184371184;9,64346764347
0,72;6,95238095238;7,99267399267
0,724;-0,30525030525;1,23321123321
0,728;-7,48962148962;-6,32722832723
0,732;-9,92185592186;-9,83882783883
0,736;-6,03907203907;-6,99145299145
0,74;1,59951159951;0,32967032967
0,744;8,13919413919;7,41636141636
0,748;9,39926739927;9,79975579976
0,752;4,53968253968;5,86813186813
0,756;-3,26984126984;-1,76556776557
0,76;-9,16971916972;-8,36874236874
0,764;-9,18925518926;-9,52136752137
0,768;-3,35286935287;-4,51037851038
0,772;4,442002442;3,27960927961
0,776;9,36996336996;9,02808302808
