"Latest: Time (s)";"Latest: Potential 1 (V)";"Latest: Potential 2 (V)"
0;1,0525030525;1,12087912088
0,004;1,2380952381;1,25274725275
0,008;1,25763125763;1,21855921856
0,012;1,09157509158;1,01343101343
0,016;0,778998778999;0,652014652015
0,02;0,35409035409;0,217338217338
0,024;-0,10989010989;-0,241758241758
0,028;-0,564102564103;-0,681318681319
0,032;-0,945054945055;-1,0231990232
0,036;-1,18437118437;-1,21855921856
0,04;-1,25763125763;-1,23321123321
0,044;-1,15018315018;-1,08180708181
0,048;-0,876678876679;-0,764346764347
0,052;-0,47619047619;-0,339438339438
0,056;-0,017094017094;0,119658119658
0,06;0,442002442002;0,568986568987
0,064;0,852258852259;0,945054945055
0,068;1,14041514042;1,18925518926
0,072;1,2673992674;1,27228327228
0,076;1,21367521368;1,15995115995
0,08;0,989010989011;0,896214896215
0,084;0,632478632479;0,505494505495
0,088;0,188034188034;0,0561660561661
0,092;-0,28083028083;-0,407814407814
0,096;-0,715506715507;-0,822954822955
0,1;-1,0525030525;-1,115995116
0,104;-1,22832722833;-1,24297924298
0,108;-1,23321123321;-1,19413919414
0,112;-1,06227106227;-0,979242979243
0,116;-0,739926739927;-0,622710622711
0,12;-0,315018315018;-0,178266178266
0,124;0,153846153846;0,295482295482
0,128;0,603174603175;0,725274725275
0,132;0,979242979243;1,05738705739
0,136;1,20879120879;1,24297924298
0,14;1,2673992674;1,24786324786
0,144;1,15018315018;1,08669108669
0,148;0,881562881563;0,769230769231
0,152;0,481074481074;0,349206349206
0,156;0,017094017094;-0,119658119658
0,16;-0,446886446886;-0,573870573871
0,164;-0,857142857143;-0,945054945055
0,168;-1,14041514042;-1,17948717949
0,172;-1,24786324786;-1,2380952381
0,176;-1,19413919414;-1,13553113553
0,18;-0,959706959707;-0,857142857143
0,184;-0,588522588523;-0,461538461538
0,188;-0,13431013431;0,002442002442
0,192;0,32967032967;0,466422466422
0,196;0,754578754579;0,862026862027
0,2;1,07692307692;1,14041514042
0,204;1,25763125763;1,26251526252
0,208;1,24786324786;1,20879120879
0,212;1,06715506716;0,984126984127
0,216;0,735042735043;0,617826617827
0,22;0,30525030525;0,173382173382
0,224;-0,15873015873;-0,295482295482
0,228;-0,608058608059;-0,725274725275
0,232;-0,979242979243;-1,0525030525
0,236;-1,19902319902;-1,22832722833
0,24;-1,24297924298;-1,22344322344
0,244;-1,12576312576;-1,04761904762
0,248;-0,827838827839;-0,720390720391
0,252;-0,422466422466;-0,285714285714
0,256;0,03663003663;0,18315018315
0,26;0,500610500611;0,622710622711
0,264;0,896214896215;0,984126984127
0,268;1,15995115995;1,20390720391
0,272;1,2673992674;1,26251526252
0,276;1,19413919414;1,13553113553
0,28;0,954822954823;0,857142857143
0,284;0,583638583639;0,45177045177
0,288;0,129426129426;-0,01221001221
0,292;-0,344322344322;-0,466422466422
0,296;-0,759462759463;-0,862026862027
0,3;-1,08180708181;-1,14041514042
0,304;-1,23321123321;-1,24297924298
0,308;-1,22344322344;-1,17948717949
0,312;-1,03785103785;-0,945054945055
0,316;-0,691086691087;-0,564102564103
0,32;-0,25641025641;-0,10989010989
0,324;0,217338217338;0,35409035409
0,328;0,661782661783;0,769230769231
0,332;1,00854700855;1,08180708181
0,336;1,22344322344;1,24786324786
0,34;1,26251526252;1,2380952381
0,344;1,12087912088;1,0525030525
0,348;0,837606837607;0,720390720391
0,352;0,412698412698;0,275946275946
0,356;-0,0512820512821;-0,18315018315
0,36;-0,505494505495;-0,627594627595
0,364;-0,896214896215;-0,984126984127
0,368;-1,15995115995;-1,20390720391
0,372;-1,25274725275;-1,24297924298
0,376;-1,17948717949;-1,12087912088
0,38;-0,930402930403;-0,818070818071
0,384;-0,539682539683;-0,40293040293
0,388;-0,0805860805861;0,0610500610501
0,392;0,383394383394;0,515262515263
0,396;0,798534798535;0,901098901099
0,4;1,10622710623;1,16483516484
0,404;1,26251526252;1,27228327228
0,408;1,2380952381;1,19413919414
0,412;1,03785103785;0,949938949939
0,416;0,691086691087;0,568986568987
0,42;0,25641025641;0,114774114774
0,424;-0,212454212454;-0,344322344322
0,428;-0,661782661783;-0,764346764347
0,432;-1,00854700855;-1,08180708181
0,436;-1,21855921856;-1,23321123321
0,44;-1,2380952381;-1,20879120879
0,444;-1,10134310134;-1,0231990232
0,448;-0,798534798535;-0,676434676435
0,452;-0,37851037851;-0,241758241758
0,456;0,0952380952381;0,23199023199
0,46;0,549450549451;0,666666666667
0,464;0,930402930403;1,01831501832
0,468;1,18437118437;1,21855921856
0,472;1,27228327228;1,26251526252
0,476;1,17948717949;1,12087912088
0,48;0,925518925519;0,818070818071
0,484;0,544566544567;0,412698412698
0,488;0,0805860805861;-0,0512820512821
0,492;-0,388278388278;-0,510378510379
0,496;-0,803418803419;-0,896214896215
0,5;-1,10622710623;-1,15995115995
0,504;-1,2380952381;-1,24297924298
0,508;-1,21367521368;-1,16483516484
0,512;-1,00854700855;-0,910866910867
0,516;-0,652014652015;-0,520146520147
0,52;-0,212454212454;-0,0659340659341
0,524;0,266178266178;0,398046398046
0,528;0,695970695971;0,808302808303
0,532;1,03296703297;1,10622710623
0,536;1,23321123321;1,25274725275
0,54;1,25763125763;1,22832722833
0,544;1,11111111111;1,02808302808
0,548;0,793650793651;0,671550671551
0,552;0,373626373626;0,236874236874
0,556;-0,0903540903541;-0,23199023199
0,56;-0,544566544567;-0,661782661783
0,564;-0,925518925519;-1,00854700855
0,568;-1,18437118437;-1,21855921856
0,572;-1,25763125763;-1,23321123321
0,576;-1,15995115995;-1,09157509158
0,58;-0,886446886447;-0,778998778999
0,584;-0,490842490842;-0,358974358974
0,588;-0,031746031746;0,105006105006
0,592;0,422466422466;0,554334554335
0,596;0,837606837607;0,935286935287
0,6;1,12576312576;1,18437118437
0,604;1,2673992674;1,2673992674
0,608;1,21855921856;1,16483516484
0,612;0,998778998779;0,901098901099
0,616;0,642246642247;0,515262515263
0,62;0,202686202686;0,0659340659341
0,624;-0,261294261294;-0,393162393162
0,628;-0,695970695971;-0,808302808303
0,632;-1,04273504274;-1,11111111111
0,636;-1,22832722833;-1,24297924298
0,64;-1,24297924298;-1,19902319902
0,644;-1,07692307692;-0,984126984127
0,648;-0,749694749695;-0,627594627595
0,652;-0,324786324786;-0,188034188034
0,656;0,139194139194;0,28083028083
0,66;0,593406593407;0,710622710623
0,664;0,964590964591;1,05738705739
0,668;1,20390720391;1,2380952381
0,672;1,27228327228;1,25274725275
0,676;1,15506715507;1,08669108669
0,68;0,881562881563;0,778998778999
0,684;0,490842490842;0,363858363858
0,688;0,031746031746;-0,105006105006
0,692;-0,437118437118;-0,559218559219
0,696;-0,842490842491;-0,935286935287
0,7;-1,13553113553;-1,17948717949
0,704;-1,24786324786;-1,2380952381
0,708;-1,19413919414;-1,14041514042
0,712;-0,969474969475;-0,871794871795
0,716;-0,603174603175;-0,47619047619
0,72;-0,148962148962;-0,00732600732601
0,724;0,319902319902;0,45177045177
0,728;0,744810744811;0,857142857143
0,732;1,07203907204;1,13553113553
0,736;1,24786324786;1,25763125763
0,74;1,24786324786;1,20879120879
0,744;1,07692307692;0,993894993895
0,748;0,754578754579;0,627594627595
0,752;0,315018315018;0,178266178266
0,756;-0,148962148962;-0,285714285714
0,76;-0,603174603175;-0,715506715507
0,764;-0,969474969475;-1,04273504274
0,768;-1,19902319902;-1,22344322344
0,772;-1,25274725275;-1,22832722833
0,776;-1,14041514042;-1,06227106227
0,78;-0,842490842491;-0,730158730159
0,784;-0,432234432234;-0,295482295482
0,788;0,031746031746;0,168498168498
0,792;0,485958485958;0,608058608059
0,796;0,881562881563;0,979242979243
0,8;1,15506715507;1,20879120879
0,804;1,27716727717;1,27228327228
0,808;1,19902319902;1,14041514042
0,812;0,959706959707;0,857142857143
0,816;0,588522588523;0,466422466422
0,82;0,144078144078;0,00732600732601
0,824;-0,319902319902;-0,446886446886
0,828;-0,749694749695;-0,857142857143
0,832;-1,08180708181;-1,14041514042
0,836;-1,24297924298;-1,24786324786
0,84;-1,22832722833;-1,18437118437
0,844;-1,03785103785;-0,945054945055
0,848;-0,700854700855;-0,573870573871
0,852;-0,266178266178;-0,129426129426
0,856;0,197802197802;0,339438339438
0,86;0,642246642247;0,764346764347
0,864;1,00854700855;1,08180708181
0,868;1,21855921856;1,24297924298
0,872;1,2673992674;1,2380952381
0,876;1,12576312576;1,0525030525
0,88;0,832722832723;0,730158730159
0,884;0,432234432234;0,295482295482
0,888;-0,031746031746;-0,173382173382
0,892;-0,500610500611;-0,617826617827
0,896;-0,891330891331;-0,979242979243
0,9;-1,15506715507;-1,19902319902
0,904;-1,24786324786;-1,2380952381
0,908;-1,17948717949;-1,11111111111
0,912;-0,930402930403;-0,822954822955
0,916;-0,544566544567;-0,407814407814
0,92;-0,0903540903541;0,0512820512821
0,924;0,37851037851;0,520146520147
0,928;0,798534798535;0,896214896215
0,932;1,10622710623;1,15995115995
0,936;1,25763125763;1,2673992674
0,94;1,2380952381;1,19413919414
0,944;1,04273504274;0,949938949939
0,948;0,700854700855;0,578754578755
0,952;0,25641025641;0,119658119658
0,956;-0,20757020757;-0,339438339438
0,96;-0,652014652015;-0,759462759463
0,964;-1,00366300366;-1,07692307692
0,968;-1,20879120879;-1,22832722833
0,972;-1,24297924298;-1,21367521368
0,976;-1,10622710623;-1,02808302808
0,98;-0,798534798535;-0,681318681319
0,984;-0,37851037851;-0,23199023199
0,988;0,0903540903541;0,227106227106
0,992;0,539682539683;0,661782661783
0,996;0,925518925519;1,01343101343
1;1,17948717949;1,22344322344
1,004;1,28205128205;1,27228327228
1,008;1,18437118437;1,12087912088
1,012;0,925518925519;0,818070818071
1,016;0,534798534799;0,407814407814
1,02;0,0805860805861;-0,0512820512821
1,024;-0,37851037851;-0,505494505495
1,028;-0,798534798535;-0,896214896215
1,032;-1,10622710623;-1,15995115995
1,036;-1,24786324786;-1,24786324786
1,04;-1,21367521368;-1,16483516484
1,044;-1,00854700855;-0,905982905983
1,048;-0,652014652015;-0,525030525031
1,052;-0,212454212454;-0,0708180708181
1,056;0,25641025641;0,393162393162
1,06;0,691086691087;0,808302808303
1,064;1,03785103785;1,11111111111
1,068;1,2380952381;1,25763125763
1,072;1,25763125763;1,22344322344
1,076;1,10134310134;1,0231990232
1,08;0,793650793651;0,676434676435
1,084;0,383394383394;0,241758241758
1,088;-0,0903540903541;-0,23199023199
1,092;-0,549450549451;-0,661782661783
1,096;-0,930402930403;-1,01343101343
1,1;-1,1746031746;-1,20879120879
1,104;-1,25274725275;-1,23321123321
1,108;-1,15995115995;-1,09157509158
1,112;-0,891330891331;-0,783882783883
1,116;-0,495726495726;-0,358974358974
1,12;-0,031746031746;0,105006105006
1,124;0,42735042735;0,559218559219
1,128;0,837606837607;0,930402930403
1,132;1,12576312576;1,18437118437
1,136;1,2673992674;1,2673992674
1,14;1,21855921856;1,15995115995
1,144;1,00366300366;0,910866910867
1,148;0,647130647131;0,525030525031
1,152;0,202686202686;0,0659340659341
1,156;-0,266178266178;-0,398046398046
1,16;-0,700854700855;-0,808302808303
1,164;-1,04273504274;-1,11111111111
1,168;-1,22832722833;-1,2380952381
1,172;-1,2380952381;-1,19413919414
1,176;-1,07203907204;-0,993894993895
1,18;-0,759462759463;-0,632478632479
1,184;-0,324786324786;-0,18315018315
1,188;0,144078144078;0,28083028083
1,192;0,598290598291;0,710622710623
1,196;0,964590964591;1,04273504274
1,2;1,19413919414;1,2380952381
1,204;1,27228327228;1,25274725275
1,208;1,16483516484;1,09645909646
1,212;0,886446886447;0,778998778999
