"Latest: Time (s)";"Latest: Potential 1 (V)";"Latest: Potential 2 (V)"
0;0,0512820512821;0,471306471306
0,004;0,178266178266;0,573870573871
0,008;0,295482295482;0,671550671551
0,012;0,417582417582;0,764346764347
0,016;0,534798534799;0,852258852259
0,02;0,652014652015;0,935286935287
0,024;0,759462759463;1,00366300366
0,028;0,857142857143;1,06227106227
0,032;0,940170940171;1,11111111111
0,036;1,0231990232;1,1452991453
0,04;1,08669108669;1,16971916972
0,044;1,15506715507;1,18925518926
0,048;1,19902319902;1,18437118437
0,052;1,2380952381;1,17948717949
0,056;1,26251526252;1,15506715507
0,06;1,2673992674;1,12576312576
0,064;1,26251526252;1,07692307692
0,068;1,24786324786;1,01831501832
0,072;1,21855921856;0,954822954823
0,076;1,17948717949;0,871794871795
0,08;1,12576312576;0,788766788767
0,084;1,05738705739;0,695970695971
0,088;0,984126984127;0,593406593407
0,092;0,901098901099;0,495726495726
0,096;0,808302808303;0,37851037851
0,1;0,700854700855;0,261294261294
0,104;0,588522588523;0,144078144078
0,108;0,471306471306;0,026862026862
0,112;0,35409035409;-0,0903540903541
0,116;0,236874236874;-0,202686202686
0,12;0,114774114774;-0,319902319902
0,124;-0,017094017094;-0,42735042735
0,128;-0,144078144078;-0,539682539683
0,132;-0,261294261294;-0,642246642247
0,136;-0,388278388278;-0,735042735043
0,14;-0,505494505495;-0,818070818071
0,144;-0,612942612943;-0,905982905983
0,148;-0,725274725275;-0,979242979243
0,152;-0,827838827839;-1,03785103785
0,156;-0,925518925519;-1,08669108669
0,16;-1,00854700855;-1,12576312576
0,164;-1,07692307692;-1,15018315018
0,168;-1,13553113553;-1,16971916972
0,172;-1,18437118437;-1,1746031746
0,176;-1,22344322344;-1,16483516484
0,18;-1,24297924298;-1,14041514042
0,184;-1,25274725275;-1,10134310134
0,188;-1,25274725275;-1,05738705739
0,192;-1,23321123321;-1,00854700855
0,196;-1,20879120879;-0,940170940171
0,2;-1,17948717949;-0,871794871795
0,204;-1,12087912088;-0,788766788767
0,208;-1,05738705739;-0,691086691087
0,212;-0,979242979243;-0,588522588523
0,216;-0,896214896215;-0,485958485958
0,22;-0,803418803419;-0,373626373626
0,224;-0,700854700855;-0,25641025641
0,228;-0,583638583639;-0,13431013431
0,232;-0,466422466422;-0,01221001221
0,236;-0,344322344322;0,10989010989
0,24;-0,227106227106;0,217338217338
0,244;-0,100122100122;0,334554334554
0,248;0,026862026862;0,446886446886
0,252;0,148962148962;0,554334554335
0,256;0,275946275946;0,656898656899
0,26;0,398046398046;0,749694749695
0,264;0,515262515263;0,837606837607
0,268;0,627594627595;0,915750915751
0,272;0,735042735043;0,993894993895
0,276;0,832722832723;1,0525030525
0,28;0,925518925519;1,10622710623
0,284;1,01343101343;1,14041514042
0,288;1,07692307692;1,16971916972
0,292;1,14041514042;1,18437118437
0,296;1,19413919414;1,18925518926
0,3;1,22832722833;1,17948717949
0,304;1,25763125763;1,16483516484
0,308;1,27228327228;1,13064713065
0,312;1,2673992674;1,08669108669
0,316;1,25274725275;1,02808302808
0,32;1,22832722833;0,964590964591
0,324;1,18437118437;0,896214896215
0,328;1,13553113553;0,808302808303
0,332;1,07692307692;0,715506715507
0,336;0,998778998779;0,612942612943
0,34;0,915750915751;0,510378510379
0,344;0,822954822955;0,398046398046
0,348;0,720390720391;0,290598290598
0,352;0,612942612943;0,168498168498
0,356;0,500610500611;0,0561660561661
0,36;0,383394383394;-0,0659340659341
0,364;0,261294261294;-0,18315018315
0,368;0,129426129426;-0,300366300366
0,372;0,00732600732601;-0,412698412698
0,376;-0,119658119658;-0,515262515263
0,38;-0,241758241758;-0,622710622711
0,384;-0,363858363858;-0,710622710623
0,388;-0,485958485958;-0,808302808303
0,392;-0,598290598291;-0,891330891331
0,396;-0,710622710623;-0,959706959707
0,4;-0,808302808303;-1,0231990232
0,404;-0,901098901099;-1,07692307692
0,408;-0,984126984127;-1,12087912088
0,412;-1,05738705739;-1,15506715507
0,416;-1,12087912088;-1,16971916972
0,42;-1,1746031746;-1,16971916972
0,424;-1,20879120879;-1,16483516484
0,428;-1,2380952381;-1,14041514042
0,432;-1,24786324786;-1,11111111111
0,436;-1,25274725275;-1,07203907204
0,44;-1,24297924298;-1,01831501832
0,444;-1,22344322344;-0,954822954823
0,448;-1,17948717949;-0,881562881563
0,452;-1,13064713065;-0,798534798535
0,456;-1,06715506716;-0,710622710623
0,46;-0,998778998779;-0,612942612943
0,464;-0,915750915751;-0,500610500611
0,468;-0,818070818071;-0,388278388278
0,472;-0,715506715507;-0,271062271062
0,476;-0,608058608059;-0,15873015873
0,48;-0,490842490842;-0,041514041514
0,484;-0,373626373626;0,0757020757021
0,488;-0,251526251526;0,197802197802
0,492;-0,124542124542;0,315018315018
0,496;0,002442002442;0,432234432234
0,5;0,13431013431;0,534798534799
0,504;0,251526251526;0,637362637363
0,508;0,373626373626;0,735042735043
0,512;0,490842490842;0,822954822955
0,516;0,608058608059;0,905982905983
0,52;0,715506715507;0,979242979243
0,524;0,822954822955;1,03785103785
0,528;0,915750915751;1,08669108669
0,532;0,989010989011;1,13064713065
0,536;1,07203907204;1,16483516484
0,54;1,13064713065;1,18437118437
0,544;1,18925518926;1,18925518926
0,548;1,22344322344;1,18437118437
0,552;1,25274725275;1,16483516484
0,556;1,26251526252;1,14041514042
0,56;1,2673992674;1,09645909646
0,564;1,25763125763;1,04273504274
