"Latest: Time (s)";"Latest: Potential 1 (V)";"Latest: Potential 2 (V)"
0;9,43833943834;9,82417582418
0,004;7,6800976801;8,62271062271
0,008;4,62759462759;5,99023199023
0,012;0,754578754579;2,38095238095
0,016;-3,20146520147;-1,6043956044
0,02;-6,71794871795;-5,36996336996
0,024;-9,15506715507;-8,27594627595
0,028;-9,9706959707;-9,72161172161
0,032;-9,19902319902;-9,55555555556
0,036;-6,8547008547;-7,78266178266
0,04;-3,37728937729;-4,65201465201
0,044;0,622710622711;-0,759462759463
0,048;4,45665445665;3,1916971917
0,052;7,54822954823;6,63492063492
0,056;9,36507936508;8,96947496947
0,06;9,61416361416;9,87301587302
0,064;8,21245421245;9,04761904762
0,068;5,46764346764;6,77167277167
0,072;1,80952380952;3,39682539683
0,076;-2,13675213675;-0,505494505495
0,08;-5,83394383394;-4,39316239316
0,084;-8,59829059829;-7,57264957265
0,088;-9,88278388278;-9,47252747253
0,092;-9,61416361416;-9,77533577534
0,096;-7,74847374847;-8,58363858364
0,1;-4,62271062271;-5,80952380952
0,104;-0,813186813187;-2,19047619048
0,108;3,04517704518;1,70207570208
0,112;6,42002442002;5,3601953602
0,116;8,74969474969;8,12942612943
0,12;9,7264957265;9,6336996337
0,124;9,08669108669;9,64346764347
0,128;7,03052503053;8,11965811966
0,132;3,82661782662;5,27228327228
0,136;0,00732600732601;1,61416361416
0,14;-3,90476190476;-2,32234432234
0,144;-7,24053724054;-5,96092796093
0,148;-9,40415140415;-8,64224664225
0,152;-9,94139194139;-9,79975579976
0,156;-8,91575091575;-9,38461538462
0,16;-6,34188034188;-7,3431013431
0,164;-2,75213675214;-4,06105006105
0,168;1,2380952381;-0,173382173382
0,172;4,97924297924;3,75335775336
0,176;7,89987789988;7,04517704518
0,18;9,50671550672;9,18925518926
0,184;9,51648351648;9,8485958486
0,188;7,92918192918;8,81807081807
0,192;4,99877899878;6,36141636142
0,196;1,27228327228;2,87423687424
0,2;-2,67399267399;-1,0525030525
0,204;-6,26373626374;-4,86202686203
0,208;-8,88156288156;-7,92918192918
0,212;-9,93650793651;-9,60927960928
0,216;-9,45299145299;-9,69230769231
0,22;-7,37240537241;-8,1978021978
0,224;-4,06105006105;-5,40415140415
0,228;-0,188034188034;-1,57509157509
0,232;3,67521367521;2,3663003663
0,236;6,9474969475;5,93650793651
0,24;9,09157509158;8,57387057387
0,244;9,7264957265;9,79975579976
0,248;8,71062271062;9,39926739927
0,252;6,31746031746;7,52380952381
0,256;2,95238095238;4,45665445665
0,26;-0,847374847375;0,764346764347
0,264;-4,58363858364;-3,04517704518
0,268;-7,65079365079;-6,42979242979
0,272;-9,53601953602;-8,84737484737
0,276;-9,92673992674;-9,81929181929
0,28;-8,89133089133;-9,35531135531
0,284;-6,41514041514;-7,40170940171
