"Latest: Time (s)";"Latest: Potential 1 (V)";"Latest: Potential 2 (V)"
0;0,471306471306;-0,388278388278
0,004;0,432234432234;-0,407814407814
0,008;0,40293040293;-0,417582417582
0,012;0,373626373626;-0,432234432234
0,016;0,349206349206;-0,446886446886
0,02;0,310134310134;-0,466422466422
0,024;0,275946275946;-0,471306471306
0,028;0,246642246642;-0,485958485958
0,032;0,217338217338;-0,495726495726
0,036;0,178266178266;-0,515262515263
0,04;0,144078144078;-0,529914529915
0,044;0,119658119658;-0,534798534799
0,048;0,0903540903541;-0,544566544567
0,052;0,0512820512821;-0,564102564103
0,056;0,021978021978;-0,564102564103
0,06;-0,01221001221;-0,578754578755
0,064;-0,041514041514;-0,588522588523
0,068;-0,0757020757021;-0,598290598291
0,072;-0,10989010989;-0,608058608059
0,076;-0,139194139194;-0,617826617827
0,08;-0,173382173382;-0,622710622711
0,084;-0,202686202686;-0,632478632479
0,088;-0,236874236874;-0,637362637363
0,092;-0,271062271062;-0,647130647131
0,096;-0,300366300366;-0,652014652015
0,1;-0,32967032967;-0,661782661783
0,104;-0,368742368742;-0,661782661783
0,108;-0,398046398046;-0,666666666667
0,112;-0,42735042735;-0,671550671551
0,116;-0,45177045177;-0,681318681319
0,12;-0,490842490842;-0,681318681319
0,124;-0,520146520147;-0,681318681319
0,128;-0,544566544567;-0,681318681319
0,132;-0,568986568987;-0,691086691087
0,136;-0,603174603175;-0,691086691087
0,14;-0,632478632479;-0,691086691087
0,144;-0,656898656899;-0,691086691087
0,148;-0,686202686203;-0,695970695971
0,152;-0,720390720391;-0,691086691087
0,156;-0,744810744811;-0,691086691087
0,16;-0,769230769231;-0,691086691087
0,164;-0,798534798535;-0,691086691087
0,168;-0,818070818071;-0,691086691087
0,172;-0,842490842491;-0,686202686203
0,176;-0,866910866911;-0,686202686203
0,18;-0,896214896215;-0,686202686203
0,184;-0,915750915751;-0,681318681319
0,188;-0,940170940171;-0,671550671551
0,192;-0,964590964591;-0,666666666667
0,196;-0,979242979243;-0,666666666667
0,2;-0,998778998779;-0,666666666667
0,204;-1,02808302808;-0,656898656899
0,208;-1,03785103785;-0,647130647131
0,212;-1,05738705739;-0,637362637363
0,216;-1,08180708181;-0,642246642247
0,22;-1,09645909646;-0,627594627595
0,224;-1,11111111111;-0,612942612943
0,228;-1,12576312576;-0,612942612943
0,232;-1,14041514042;-0,603174603175
0,236;-1,15506715507;-0,593406593407
0,24;-1,16971916972;-0,583638583639
0,244;-1,1746031746;-0,564102564103
0,248;-1,18925518926;-0,559218559219
0,252;-1,20390720391;-0,549450549451
0,256;-1,20879120879;-0,529914529915
0,26;-1,21855921856;-0,525030525031
0,264;-1,22344322344;-0,510378510379
0,268;-1,23321123321;-0,500610500611
0,272;-1,2380952381;-0,481074481074
0,276;-1,24786324786;-0,471306471306
0,28;-1,24786324786;-0,456654456654
0,284;-1,25763125763;-0,446886446886
0,288;-1,25763125763;-0,42735042735
0,292;-1,26251526252;-0,417582417582
0,296;-1,25763125763;-0,393162393162
0,3;-1,25763125763;-0,383394383394
0,304;-1,26251526252;-0,373626373626
0,308;-1,25763125763;-0,35409035409
0,312;-1,25274725275;-0,334554334554
0,316;-1,24786324786;-0,319902319902
0,32;-1,25274725275;-0,310134310134
0,324;-1,25274725275;-0,290598290598
0,328;-1,24297924298;-0,266178266178
0,332;-1,23321123321;-0,25641025641
0,336;-1,22344322344;-0,241758241758
0,34;-1,22344322344;-0,227106227106
0,344;-1,21367521368;-0,202686202686
0,348;-1,19902319902;-0,188034188034
0,352;-1,18925518926;-0,168498168498
0,356;-1,18437118437;-0,153846153846
0,36;-1,16971916972;-0,129426129426
0,364;-1,15506715507;-0,10989010989
0,368;-1,14041514042;-0,100122100122
0,372;-1,12576312576;-0,0757020757021
0,376;-1,10622710623;-0,0561660561661
0,38;-1,08669108669;-0,03663003663
0,384;-1,07203907204;-0,026862026862
0,388;-1,05738705739;0,002442002442
0,392;-1,03296703297;0,021978021978
0,396;-1,00854700855;0,041514041514
0,4;-0,993894993895;0,0561660561661
0,404;-0,974358974359;0,0757020757021
0,408;-0,949938949939;0,100122100122
0,412;-0,925518925519;0,124542124542
0,416;-0,901098901099;0,13431013431
0,42;-0,876678876679;0,153846153846
0,424;-0,862026862027;0,168498168498
0,428;-0,832722832723;0,192918192918
0,432;-0,798534798535;0,212454212454
0,436;-0,778998778999;0,227106227106
0,44;-0,754578754579;0,246642246642
0,444;-0,725274725275;0,266178266178
0,448;-0,695970695971;0,290598290598
0,452;-0,666666666667;0,295482295482
0,456;-0,637362637363;0,315018315018
0,46;-0,612942612943;0,32967032967
0,464;-0,578754578755;0,35409035409
0,468;-0,544566544567;0,373626373626
0,472;-0,520146520147;0,383394383394
0,476;-0,485958485958;0,398046398046
0,48;-0,461538461538;0,417582417582
0,484;-0,42735042735;0,432234432234
0,488;-0,388278388278;0,446886446886
0,492;-0,363858363858;0,461538461538
0,496;-0,32967032967;0,471306471306
0,5;-0,300366300366;0,490842490842
0,504;-0,261294261294;0,510378510379
0,508;-0,23199023199;0,520146520147
0,512;-0,202686202686;0,529914529915
0,516;-0,168498168498;0,539682539683
0,52;-0,13431013431;0,554334554335
0,524;-0,105006105006;0,564102564103
0,528;-0,0708180708181;0,573870573871
0,532;-0,03663003663;0,578754578755
0,536;-0,00732600732601;0,603174603175
0,54;0,031746031746;0,612942612943
0,544;0,0659340659341;0,617826617827
0,548;0,0952380952381;0,627594627595
0,552;0,129426129426;0,637362637363
0,556;0,15873015873;0,642246642247
0,56;0,188034188034;0,656898656899
0,564;0,227106227106;0,661782661783
0,568;0,25641025641;0,666666666667
0,572;0,290598290598;0,676434676435
0,576;0,319902319902;0,686202686203
0,58;0,358974358974;0,686202686203
0,584;0,388278388278;0,695970695971
0,588;0,417582417582;0,700854700855
0,592;0,446886446886;0,705738705739
0,596;0,481074481074;0,710622710623
0,6;0,510378510379;0,715506715507
0,604;0,544566544567;0,710622710623
0,608;0,573870573871;0,720390720391
0,612;0,598290598291;0,725274725275
0,616;0,632478632479;0,725274725275
0,62;0,661782661783;0,720390720391
0,624;0,686202686203;0,730158730159
0,628;0,720390720391;0,725274725275
0,632;0,749694749695;0,725274725275
0,636;0,769230769231;0,720390720391
0,64;0,793650793651;0,725274725275
0,644;0,827838827839;0,725274725275
0,648;0,857142857143;0,720390720391
0,652;0,876678876679;0,715506715507
0,656;0,896214896215;0,720390720391
0,66;0,920634920635;0,710622710623
0,664;0,949938949939;0,715506715507
0,668;0,969474969475;0,705738705739
0,672;0,989010989011;0,695970695971
0,676;1,00854700855;0,695970695971
0,68;1,03296703297;0,691086691087
0,684;1,0525030525;0,676434676435
0,688;1,06227106227;0,671550671551
0,692;1,08669108669;0,666666666667
0,696;1,10134310134;0,661782661783
0,7;1,12087912088;0,647130647131
0,704;1,13064713065;0,637362637363
0,708;1,15018315018;0,632478632479
0,712;1,16483516484;0,622710622711
