"Latest: Time (s)";"Latest: Potential 1 (V)";"Latest: Potential 2 (V)"
0;5,04273504274;6,26373626374
0,004;-4,54456654457;-3,13308913309
0,008;-9,81440781441;-9,52625152625
0,012;-5,54578754579;-6,48351648352
0,016;3,96825396825;2,85958485958
0,02;9,52625152625;9,43345543346
0,024;5,57997557998;6,74236874237
0,028;-3,90476190476;-2,49816849817
0,032;-9,75091575092;-9,37484737485
0,036;-6,10256410256;-6,96703296703
0,04;3,35775335775;2,21978021978
0,044;9,42857142857;9,24786324786
0,048;6,12698412698;7,22588522589
0,052;-3,25030525031;-1,81440781441
0,056;-9,65323565324;-9,18925518926
0,06;-6,60073260073;-7,49938949939
0,064;2,74236874237;1,57509157509
0,068;9,28693528694;9,01343101343
0,072;6,6398046398;7,67032967033
0,076;-2,61538461538;-1,16971916972
0,08;-9,50671550672;-8,94505494505
0,084;-7,10378510379;-7,86080586081
0,088;2,07814407814;0,905982905983
0,092;9,10622710623;8,73992673993
0,096;7,11355311355;8,07081807082
0,1;-1,96092796093;-0,495726495726
0,104;-9,31623931624;-8,65201465201
0,108;-7,62637362637;-8,25641025641
0,112;1,39438339438;0,241758241758
0,116;8,86691086691;8,42735042735
0,12;7,52869352869;8,4126984127
0,124;-1,29181929182;0,178266178266
0,128;-9,07692307692;-8,3199023199
0,132;-8,00732600733;-8,60317460317
0,136;0,749694749695;-0,442002442002
0,14;8,60317460317;8,0757020757
0,144;7,92918192918;8,73992673993
0,148;-0,622710622711;0,847374847375
0,152;-8,76923076923;-7,91941391941
0,156;-8,39316239316;-8,91086691087
0,16;0,0952380952381;-1,10134310134
0,164;8,30036630037;7,69474969475
0,168;8,28083028083;9,00366300366
0,172;0,0610500610501;1,53113553114
0,176;-8,43223443223;-7,49450549451
0,18;-8,73992673993;-9,13553113553
0,184;-0,549450549451;-1,76556776557
0,188;7,93406593407;7,25518925519
0,192;8,60317460317;9,23321123321
0,196;0,730158730159;2,19047619048
0,2;-8,05128205128;-7,05494505495
0,204;-9,03296703297;-9,34554334554
0,208;-1,25763125763;-2,41025641026
0,212;7,54334554335;6,72771672772
0,216;8,87667887668;9,42368742369
0,22;1,39926739927;2,81074481074
0,224;-7,64102564103;-6,54212454212
0,228;-9,27716727717;-9,50183150183
0,232;-1,91697191697;-3,07448107448
0,236;7,09401709402;6,29304029304
0,24;9,09157509158;9,56043956044
0,244;2,03907203907;3,45543345543
0,248;-7,16239316239;-6,01953601954
0,252;-9,49206349206;-9,60927960928
0,256;-2,55677655678;-3,69963369963
0,26;6,57631257631;5,74603174603
0,264;9,28205128205;9,65811965812
0,268;2,70818070818;4,09035409035
0,272;-6,64957264957;-5,46764346764
0,276;-9,63858363858;-9,67277167277
0,28;-3,20146520147;-4,31013431013
0,284;6,14652014652;5,19902319902
0,288;9,42857142857;9,72161172161
0,292;3,35286935287;4,71062271062
0,296;-6,1514041514;-4,86691086691
0,3;-9,74603174603;-9,70695970696
0,304;-3,84126984127;-4,91575091575
0,308;5,6043956044;4,64224664225
0,312;9,52136752137;9,71672771673
0,316;3,95848595849;5,2673992674
0,32;-5,59951159951;-4,2905982906
0,324;-9,80952380952;-9,67277167277
0,328;-4,442002442;-5,49694749695
0,332;5,06227106227;3,99267399267
0,336;9,57997557998;9,64835164835
0,34;4,55921855922;5,82417582418
0,344;-5,01343101343;-3,68498168498
0,348;-9,83882783883;-9,60927960928
0,352;-5,09157509158;-6,05372405372
0,356;4,46153846154;3,37728937729
0,36;9,57020757021;9,54578754579
0,364;5,12576312576;6,33211233211
0,368;-4,41758241758;-3,03052503053
0,372;-9,80463980464;-9,50183150183
0,376;-5,65323565324;-6,5811965812
0,38;3,86568986569;2,75213675214
0,384;9,5115995116;9,39438339438
0,388;5,69719169719;6,8547008547
0,392;-3,76800976801;-2,35164835165
0,396;-9,74114774115;-9,34554334554
0,4;-6,19047619048;-7,05006105006
0,404;3,26007326007;2,11721611722
0,408;9,40903540904;9,20390720391
0,412;6,23931623932;7,39682539683
0,416;-3,12332112332;-1,69230769231
0,42;-9,6336996337;-9,15018315018
0,424;-6,7032967033;-7,50915750916
0,428;2,6105006105;1,44322344322
0,432;9,25274725275;8,95970695971
0,436;6,7326007326;7,73870573871
0,44;-2,50305250305;-1,04761904762
0,444;-9,4822954823;-8,89621489621
0,448;-7,19658119658;-7,93894993895
0,452;1,94139194139;0,759462759463
0,456;9,06227106227;8,6862026862
0,46;7,17704517705;8,12942612943
0,464;-1,83882783883;-0,368742368742
0,468;-9,2673992674;-8,58852258852
0,472;-7,65567765568;-8,33943833944
0,476;1,2967032967;0,105006105006
0,48;8,83760683761;8,37362637363
0,484;7,60683760684;8,47619047619
0,488;-1,15018315018;0,295482295482
0,492;-9,01343101343;-8,23687423687
0,496;-8,08058608059;-8,66178266178
0,5;0,637362637363;-0,549450549451
0,504;8,54945054945;8,00732600733
0,508;7,99755799756;8,82295482295
0,512;-0,485958485958;0,984126984127
0,516;-8,71550671551;-7,84615384615
0,52;-8,45665445665;-8,94505494505
0,524;-0,031746031746;-1,20390720391
0,528;8,22710622711;7,5873015873
0,532;8,40293040293;9,03785103785
0,536;0,178266178266;1,64346764347
0,54;-8,36385836386;-7,38217338217
0,544;-8,79365079365;-9,18437118437
0,548;-0,691086691087;-1,8778998779
0,552;7,85592185592;7,16239316239
0,556;8,65201465201;9,2673992674
0,56;0,847374847375;2,30280830281
0,564;-7,97313797314;-6,96214896215
0,568;-9,07692307692;-9,37484737485
0,572;-1,37973137973;-2,55677655678
0,576;7,45054945055;6,68376068376
0,58;8,91086691087;9,45299145299
0,584;1,49206349206;2,93284493284
0,588;-7,54822954823;-6,44444444444
0,592;-9,32600732601;-9,53113553114
0,596;-2,05860805861;-3,21611721612
0,6;7,03052503053;6,18070818071
0,604;9,13064713065;9,57509157509
0,608;2,17094017094;3,5873015873
0,612;-7,05982905983;-5,89255189255
0,616;-9,52136752137;-9,62393162393
0,62;-2,67887667888;-3,81684981685
0,624;6,55189255189;5,65811965812
0,628;9,31623931624;9,67277167277
0,632;2,84004884005;4,1978021978
0,636;-6,5811965812;-5,27228327228
0,64;-9,65811965812;-9,67765567766
0,644;-3,32844932845;-4,43223443223
0,648;6,03907203907;5,08669108669
0,652;9,44810744811;9,7264957265
0,656;3,45543345543;4,80341880342
0,66;-6,04884004884;-4,778998779
0,664;-9,75091575092;-9,70695970696
0,668;-3,96336996337;-5,01343101343
0,672;5,51648351648;4,51526251526
0,676;9,5409035409;9,70695970696
0,68;4,07081807082;5,37484737485
0,684;-5,49206349206;-4,1684981685
0,688;-9,81440781441;-9,66788766789
0,692;-4,58363858364;-5,6043956044
0,696;4,94017094017;3,89010989011
0,7;9,58974358974;9,63858363858
0,704;4,67643467643;5,93162393162
0,708;-4,91086691087;-3,55311355311
0,712;-9,83394383394;-9,59462759463
0,716;-5,18437118437;-6,15628815629
0,72;4,36385836386;3,26984126984
0,724;9,57509157509;9,52136752137
0,728;5,24297924298;6,44932844933
0,732;-4,28571428571;-2,86446886447
0,736;-9,78998778999;-9,47741147741
0,74;-5,74114774115;-6,66910866911
0,744;3,77289377289;2,64957264957
0,748;9,49694749695;9,3601953602
0,752;5,80952380952;6,9474969475
0,756;-3,65567765568;-2,23443223443
0,76;-9,72161172161;-9,32112332112
0,764;-6,2735042735;-7,13308913309
0,768;3,13797313797;1,99511599512
0,772;9,37484737485;9,15506715507
0,776;6,32234432234;7,38217338217
0,78;-3,05494505495;-1,6043956044
0,784;-9,61416361416;-9,10622710623
0,788;-6,80097680098;-7,59218559219
0,792;2,47863247863;1,31135531136
0,796;9,22344322344;8,91086691087
0,8;6,79609279609;7,81684981685
0,804;-2,39072039072;-0,930402930403
0,808;-9,44810744811;-8,84737484737
0,812;-7,29426129426;-8,00732600733
0,816;1,81929181929;0,656898656899
0,82;9,01831501832;8,63736263736
0,824;7,25030525031;8,18803418803
0,828;-1,70695970696;-0,241758241758
0,832;-9,22832722833;-8,52503052503
0,836;-7,73382173382;-8,37851037851
0,84;1,19413919414;-0,002442002442
0,844;8,77411477411;8,30036630037
0,848;7,68986568987;8,52991452991
0,852;-1,04273504274;0,47619047619
0,856;-8,97435897436;-8,17826617827
0,86;-8,14407814408;-8,70573870574
0,864;0,510378510379;-0,681318681319
0,868;8,49084249084;7,91941391941
0,872;8,06105006105;8,83760683761
0,876;-0,37851037851;1,09157509158
0,88;-8,66178266178;-7,77777777778
0,884;-8,52014652015;-8,97924297924
0,888;-0,168498168498;-1,33089133089
0,892;8,16361416361;7,52869352869
0,896;8,40293040293;9,09645909646
0,9;0,290598290598;1,75091575092
0,904;-8,3199023199;-7,36263736264
0,908;-8,85714285714;-9,23321123321
0,912;-0,822954822955;-2,00488400488
0,916;7,78754578755;7,07448107448
0,92;8,70573870574;9,30647130647
0,924;0,969474969475;2,39072039072
0,928;-7,90964590965;-6,86446886447
0,932;-9,13064713065;-9,41391941392
0,936;-1,50671550672;-2,67399267399
0,94;7,38217338217;6,60561660562
0,944;8,96947496947;9,47252747253
0,948;1,62393162393;3,16727716728
0,952;-7,45543345543;-6,34676434676
0,956;-9,3601953602;-9,54578754579
0,96;-2,12698412698;-3,28449328449
0,964;6,95238095238;6,11721611722
0,968;9,1746031746;9,6043956044
0,972;2,29304029304;3,69963369963
0,976;-6,98168498168;-5,80952380952
0,98;-9,53601953602;-9,63858363858
0,984;-2,79120879121;-3,91941391941
0,988;6,46398046398;5,56043956044
0,992;9,35042735043;9,68253968254
0,996;3,03052503053;4,3199023199
1;-6,49816849817;-5,27228327228
1,004;-9,67765567766;-9,68742368742
1,008;-3,44078144078;-4,54456654457
1,012;5,94627594628;4,98412698413
1,016;9,46764346764;9,73626373626
1,02;3,54822954823;4,88644688645
1,024;-5,96092796093;-4,6862026862
1,028;-9,76556776557;-9,69719169719
1,032;-4,09035409035;-5,12576312576
1,036;5,41391941392;4,40293040293
1,04;9,54578754579;9,68742368742
1,044;4,1684981685;5,46275946276
1,048;-5,39926739927;-4,08058608059
1,052;-9,82417582418;-9,65811965812
1,056;-4,69108669109;-5,70207570208
1,06;4,85714285714;3,79242979243
1,064;9,59462759463;9,61416361416
1,068;4,76434676435;6,00976800977
1,072;-4,79853479853;-3,40170940171
1,076;-9,83394383394;-9,57509157509
1,08;-5,27228327228;-6,23443223443
1,084;4,27594627595;3,17704517705
1,088;9,55555555556;9,49206349206
1,092;5,34554334554;6,53724053724
1,096;-4,17826617827;-2,78632478632
1,1;-9,78021978022;-9,46275946276
1,104;-5,82417582418;-6,7326007326
1,108;3,65079365079;2,44444444444
1,112;9,47741147741;9,32600732601
1,116;5,88766788767;7,02564102564
1,12;-3,56288156288;-2,14652014652
1,124;-9,71184371184;-9,29181929182
1,128;-6,3663003663;-7,21611721612
1,132;2,93284493284;1,86324786325
1,136;9,3601953602;9,115995116
1,14;6,40048840049;7,4652014652
1,144;-2,94261294261;-1,50183150183
1,148;-9,58974358974;-9,06715506716
1,152;-6,89377289377;-7,6800976801
1,156;2,28327228327;1,19413919414
1,16;9,19902319902;8,89133089133
1,164;6,87423687424;7,91941391941
1,168;-2,26862026862;-0,808302808303
1,172;-9,40903540904;-8,78388278388
1,176;-7,35286935287;-8,0757020757
1,18;1,74603174603;0,564102564103
1,184;8,98901098901;8,58852258852
1,188;7,33821733822;8,26617826618
1,192;-1,58974358974;-0,119658119658
1,196;-9,18925518926;-8,46153846154
1,2;-7,79731379731;-8,43223443223
1,204;1,07203907204;-0,114774114774
1,208;8,72527472527;8,24175824176
1,212;7,74847374847;8,58363858364
1,216;-0,945054945055;0,525030525031
1,22;-8,92551892552;-8,11965811966
1,224;-8,20757020757;-8,75946275946
1,228;0,393162393162;-0,798534798535
1,232;8,44688644689;7,88034188034
1,236;8,12454212454;8,88156288156
1,24;-0,275946275946;1,18437118437
1,244;-8,60805860806;-7,71428571429
1,248;-8,57387057387;-9,02808302808
1,252;-0,261294261294;-1,45299145299
1,256;8,10500610501;7,45543345543
1,26;8,45665445665;9,13553113553
1,264;0,398046398046;1,82905982906
1,268;-8,25152625153;-7,27472527473
1,272;-8,9010989011;-9,26251526252
1,276;-0,945054945055;-2,12698412698
1,28;7,73870573871;7,01098901099
1,284;8,73504273504;9,33089133089
1,288;1,08669108669;2,50793650794
1,292;-7,8315018315;-6,77655677656
1,296;-9,16971916972;-9,43833943834
1,3;-1,59951159951;-2,74236874237
1,304;7,32356532357;6,53724053724
1,308;8,99389499389;9,49694749695
1,312;1,74114774115;3,16727716728
1,316;-7,33333333333;-6,26373626374
1,32;-9,3894993895;-9,56532356532
1,324;-2,2442002442;-3,47008547009
1,328;6,8547008547;6,00976800977
1,332;9,20390720391;9,61904761905
1,336;2,3956043956;3,79731379731
1,34;-6,93284493284;-5,75091575092
1,344;-9,56043956044;-9,64346764347
1,348;-2,90354090354;-4,03663003663
1,352;6,37118437118;5,45299145299
1,356;9,36507936508;9,69719169719
1,36;3,01098901099;4,38827838828
1,364;-6,41514041514;-5,18437118437
1,368;-9,69230769231;-9,69719169719
1,372;-3,557997558;-4,6568986569
1,376;5,87301587302;4,90598290598
1,38;9,4822954823;9,73137973138
1,384;3,64590964591;4,98412698413
1,388;-5,85836385836;-4,57875457875
1,392;-9,78021978022;-9,69719169719
1,396;-4,17338217338;-5,22344322344
1,4;5,33577533578;4,3199023199
1,404;9,55555555556;9,68253968254
1,408;4,28083028083;5,55067155067
1,412;-5,27716727717;-3,96825396825
1,416;-9,82417582418;-9,64835164835
1,42;-4,76923076923;-5,78021978022
1,424;4,75946275946;3,69474969475
1,428;9,59951159951;9,6043956044
1,432;4,86691086691;6,10256410256
1,436;-4,70573870574;-3,33333333333
1,44;-9,82417582418;-9,56043956044
1,444;-5,3601953602;-6,36141636142
1,448;4,14407814408;3,0695970696
1,452;9,55067155067;9,47741147741
1,456;5,43833943834;6,6105006105
1,46;-4,09523809524;-2,68864468864
1,464;-9,77533577534;-9,43345543346
1,468;-6;-6,83516483516
1,472;3,54822954823;2,41514041514
1,476;9,46275946276;9,30647130647
1,48;5,9706959707;7,08913308913
1,484;-3,46031746032;-2,05860805861
1,488;-9,68742368742;-9,25763125763
1,492;-6,52747252747;-7,30891330891
1,496;2,89865689866;1,74603174603
1,5;9,34554334554;9,09645909646
1,504;6,46398046398;7,51892551893
1,508;-2,81562881563;-1,37484737485
1,512;-9,56043956044;-9,01343101343
1,516;-6,9768009768;-7,75335775336
1,52;2,26862026862;1,12087912088
1,524;9,16483516484;8,83760683761
1,528;6,96703296703;7,94871794872
1,532;-2,1514041514;-0,691086691087
1,536;-9,37484737485;-8,73015873016
1,54;-7,42612942613;-8,12454212454
1,544;1,62393162393;0,442002442002
1,548;8,94017094017;8,52014652015
1,552;7,41636141636;8,32478632479
1,556;-1,5115995116;-0,01221001221
1,56;-9,15506715507;-8,42735042735
1,564;-7,87057387057;-8,49572649573
1,568;0,945054945055;-0,241758241758
1,572;8,6862026862;8,1978021978
1,576;7,8021978022;8,63247863248
1,58;-0,847374847375;0,617826617827
1,584;-8,88156288156;-8,05616605617
1,588;-8,27594627595;-8,8083028083
1,592;0,300366300366;-0,920634920635
1,596;8,38339438339;7,81196581197
1,6;8,1684981685;8,92063492063
1,604;-0,173382173382;1,28693528694
1,608;-8,5641025641;-7,65567765568
1,612;-8,62759462759;-9,07203907204
1,616;-0,373626373626;-1,57020757021
1,62;8,0463980464;7,37240537241
1,624;8,50061050061;9,16483516484
1,628;0,520146520147;1,98046398046
1,632;-8,18803418803;-7,19658119658
1,636;-8,94017094017;-9,28693528694
1,64;-1,03296703297;-2,21978021978
1,644;7,64590964591;6,92796092796
1,648;8,78388278388;9,36507936508
1,652;1,17948717949;2,61538461538
1,656;-7,76800976801;-6,70818070818
1,66;-9,20879120879;-9,45787545788
1,664;-1,71184371184;-2,84981684982
1,668;7,24053724054;6,44444444444
1,672;9,03296703297;9,52625152625
1,676;1,83882783883;3,26495726496
1,68;-7,33821733822;-6,2148962149
1,684;-9,4188034188;-9,57020757021
1,688;-2,35653235653;-3,50427350427
1,692;6,78632478632;5,92185592186
1,696;9,2380952381;9,6336996337
1,7;2,49328449328;3,89010989011
1,704;-6,83028083028;-5,663003663
1,708;-9,59462759463;-9,65323565324
1,712;-3,02075702076;-4,14407814408
1,716;6,29304029304;5,3601953602
1,72;9,38461538462;9,70695970696
1,724;3,10866910867;4,48107448107
1,728;-6,32234432234;-5,08180708181
1,732;-9,71184371184;-9,69719169719
1,736;-3,66056166056;-4,74969474969
1,74;5,78021978022;4,82783882784
1,744;9,49694749695;9,73137973138
1,748;3,76312576313;5,09157509158
1,752;-5,77045177045;-4,49572649573
1,756;-9,7851037851;-9,68742368742
1,76;-4,24664224664;-5,2967032967
1,764;5,24786324786;4,22222222222
1,768;9,57509157509;9,67277167277
1,772;4,35897435897;5,63858363858
1,776;-5,21855921856;-3,88522588523
1,78;-9,83394383394;-9,63858363858
1,784;-4,86202686203;-5,85836385836
1,788;4,66178266178;3,58241758242
1,792;9,58485958486;9,58974358974
1,796;4,94017094017;6,17582417582
1,8;-4,63247863248;-3,26007326007
1,804;-9,82905982906;-9,55555555556
1,808;-5,42857142857;-6,38095238095
1,812;4,08547008547;2,97191697192
1,816;9,53113553114;9,44810744811
1,82;5,49694749695;6,67399267399
1,824;-4,01709401709;-2,63492063492
1,828;-9,76556776557;-9,4188034188
1,832;-6;-6,88888888889
1,836;3,45543345543;2,32234432234
1,84;9,44810744811;9,27716727717
1,844;6,03418803419;7,13308913309
1,848;-3,39194139194;-1,96092796093
1,852;-9,67765567766;-9,22832722833
1,856;-6,53724053724;-7,36752136752
1,86;2,83028083028;1,67765567766
1,864;9,31135531136;9,06715506716
1,868;6,54212454212;7,5873015873
1,872;-2,7326007326;-1,28205128205
1,876;-9,5409035409;-8,97924297924
1,88;-7,00610500611;-7,78266178266
1,884;2,19536019536;1,02808302808
1,888;9,13064713065;8,79365079365
1,892;7,02564102564;7,99755799756
1,896;-2,09768009768;-0,637362637363
1,9;-9,36507936508;-8,71550671551
1,904;-7,48473748474;-8,17826617827
1,908;1,52625152625;0,339438339438
1,912;8,91086691087;8,48107448107
1,916;7,44566544567;8,34432234432
1,92;-1,44322344322;0,021978021978
1,924;-9,13064713065;-8,38339438339
1,928;-7,94383394383;-8,5347985348
1,932;0,891330891331;-0,32967032967
1,936;8,6568986569;8,14896214896
1,94;7,85103785104;8,67155067155
1,944;-0,769230769231;0,705738705739
1,948;-8,84249084249;-8,00732600733
1,952;-8,31013431013;-8,83760683761
1,956;0,212454212454;-0,984126984127
