Channel              :,CH1
Frequency            :,1.771kHz
Period               :,0.565ms
PK-PK                :,109.4mV
Probe attenuation    :,1X
Voltage per ADC value:,0.122070mV
Time interval        :,2.00000us

index,CH1_Voltage(mV)
1,42.968750
2,42.968750
3,42.968750
4,42.968750
5,42.968750
6,42.968750
7,42.968750
8,42.968750
9,42.968750
10,42.968750
11,42.968750
12,41.015625
13,41.015625
14,41.015625
15,41.015625
16,41.015625
17,41.015625
18,39.062500
19,39.062500
20,39.062500
21,39.062500
22,39.062500
23,37.109375
24,37.109375
25,37.109375
26,35.156250
27,35.156250
28,35.156250
29,35.156250
30,33.203125
31,33.203125
32,31.250000
33,31.250000
34,31.250000
35,29.296875
36,29.296875
37,29.296875
38,27.343750
39,27.343750
40,25.390625
41,25.390625
42,23.437500
43,23.437500
44,23.437500
45,21.484375
46,19.531250
47,19.531250
48,17.578125
49,17.578125
50,15.625000
51,15.625000
52,13.671875
53,13.671875
54,11.718750
55,11.718750
56,9.765625
57,9.765625
58,7.812500
59,5.859375
60,5.859375
61,3.906250
62,3.906250
63,1.953125
64,1.953125
65,0.000000
66,-1.953125
67,-1.953125
68,-3.906250
69,-3.906250
70,-5.859375
71,-7.812500
72,-7.812500
73,-9.765625
74,-9.765625
75,-11.718750
76,-13.671875
77,-13.671875
78,-13.671875
79,-15.625000
80,-17.578125
81,-19.531250
82,-19.531250
83,-21.484375
84,-21.484375
85,-23.437500
86,-23.437500
87,-25.390625
88,-25.390625
89,-27.343750
90,-29.296875
91,-29.296875
92,-31.250000
93,-31.250000
94,-33.203125
95,-33.203125
96,-33.203125
97,-35.156250
98,-37.109375
99,-37.109375
100,-39.062500
101,-39.062500
102,-41.015625
103,-41.015625
104,-41.015625
105,-42.968750
106,-44.921875
107,-44.921875
108,-46.875000
109,-46.875000
110,-46.875000
111,-46.875000
112,-48.828125
113,-50.781250
114,-50.781250
115,-50.781250
116,-52.734375
117,-52.734375
118,-52.734375
119,-52.734375
120,-54.687500
121,-54.687500
122,-56.640625
123,-56.640625
124,-56.640625
125,-56.640625
126,-56.640625
127,-56.640625
128,-58.593750
129,-58.593750
130,-58.593750
131,-58.593750
132,-58.593750
133,-58.593750
134,-58.593750
135,-58.593750
136,-60.546875
137,-60.546875
138,-60.546875
139,-60.546875
140,-60.546875
141,-60.546875
142,-60.546875
143,-60.546875
144,-60.546875
145,-60.546875
146,-60.546875
147,-60.546875
148,-60.546875
149,-58.593750
150,-58.593750
151,-58.593750
152,-58.593750
153,-58.593750
154,-56.640625
155,-58.593750
156,-56.640625
157,-56.640625
158,-56.640625
159,-54.687500
160,-54.687500
161,-54.687500
162,-54.687500
163,-54.687500
164,-52.734375
165,-52.734375
166,-52.734375
167,-50.781250
168,-50.781250
169,-48.828125
170,-48.828125
171,-46.875000
172,-48.828125
173,-46.875000
174,-46.875000
175,-44.921875
176,-44.921875
177,-42.968750
178,-42.968750
179,-41.015625
180,-41.015625
181,-39.062500
182,-39.062500
183,-37.109375
184,-37.109375
185,-35.156250
186,-35.156250
187,-33.203125
188,-33.203125
