Channel              :,CH1
Frequency            :,1.771kHz
Period               :,0.565ms
PK-PK                :,175.8mV
Probe attenuation    :,1X
Voltage per ADC value:,0.122070mV
Time interval        :,2.00000us

index,CH1_Voltage(mV)
1,76.171875
2,76.171875
3,76.171875
4,76.171875
5,76.171875
6,74.218750
7,74.218750
8,74.218750
9,74.218750
10,72.265625
11,72.265625
12,72.265625
13,72.265625
14,72.265625
15,72.265625
16,70.312500
17,70.312500
18,68.359375
19,68.359375
20,66.406250
21,64.453125
22,64.453125
23,64.453125
24,64.453125
25,62.500000
26,62.500000
27,60.546875
28,60.546875
29,58.593750
30,56.640625
31,56.640625
32,54.687500
33,54.687500
34,52.734375
35,50.781250
36,48.828125
37,48.828125
38,46.875000
39,44.921875
40,44.921875
41,42.968750
42,41.015625
43,39.062500
44,37.109375
45,37.109375
46,35.156250
47,33.203125
48,31.250000
49,29.296875
50,29.296875
51,27.343750
52,25.390625
53,23.437500
54,21.484375
55,19.531250
56,17.578125
57,15.625000
58,13.671875
59,11.718750
60,9.765625
61,7.812500
62,7.812500
63,5.859375
64,3.906250
65,1.953125
66,0.000000
67,-1.953125
68,-5.859375
69,-7.812500
70,-7.812500
71,-9.765625
72,-11.718750
73,-13.671875
74,-15.625000
75,-19.531250
76,-21.484375
77,-21.484375
78,-23.437500
79,-25.390625
80,-27.343750
81,-29.296875
82,-33.203125
83,-35.156250
84,-37.109375
85,-39.062500
86,-39.062500
87,-41.015625
88,-42.968750
89,-44.921875
90,-46.875000
91,-50.781250
92,-50.781250
93,-52.734375
94,-54.687500
95,-56.640625
96,-56.640625
97,-60.546875
98,-60.546875
99,-62.500000
100,-64.453125
101,-66.406250
102,-68.359375
103,-68.359375
104,-70.312500
105,-72.265625
106,-74.218750
107,-74.218750
108,-76.171875
109,-78.125000
110,-78.125000
111,-80.078125
112,-82.031250
113,-82.031250
114,-82.031250
115,-83.984375
116,-85.937500
117,-85.937500
118,-87.890625
119,-87.890625
120,-87.890625
121,-89.843750
122,-91.796875
123,-91.796875
124,-91.796875
125,-93.750000
126,-93.750000
127,-93.750000
128,-93.750000
129,-95.703125
130,-95.703125
131,-95.703125
132,-95.703125
133,-97.656250
134,-97.656250
135,-97.656250
136,-97.656250
137,-97.656250
138,-97.656250
139,-97.656250
140,-97.656250
141,-97.656250
142,-97.656250
143,-97.656250
144,-97.656250
145,-97.656250
146,-95.703125
147,-95.703125
148,-95.703125
149,-95.703125
150,-95.703125
151,-93.750000
152,-93.750000
153,-93.750000
154,-91.796875
155,-91.796875
156,-91.796875
157,-89.843750
158,-89.843750
159,-87.890625
160,-87.890625
161,-85.937500
162,-85.937500
163,-83.984375
164,-83.984375
165,-82.031250
166,-82.031250
167,-80.078125
168,-78.125000
169,-76.171875
170,-76.171875
171,-74.218750
172,-72.265625
173,-72.265625
174,-70.312500
175,-68.359375
176,-66.406250
177,-66.406250
178,-64.453125
179,-62.500000
180,-60.546875
181,-58.593750
182,-56.640625
183,-54.687500
184,-54.687500
185,-52.734375
186,-50.781250
187,-48.828125
188,-46.875000
