Channel              :,CH1
Frequency            :,1.771kHz
Period               :,0.565ms
PK-PK                :,253.9mV
Probe attenuation    :,1X
Voltage per ADC value:,0.122070mV
Time interval        :,2.00000us

index,CH1_Voltage(mV)
1,111.328125
2,111.328125
3,111.328125
4,111.328125
5,111.328125
6,111.328125
7,111.328125
8,111.328125
9,109.375000
10,109.375000
11,109.375000
12,109.375000
13,107.421875
14,107.421875
15,105.468750
16,105.468750
17,105.468750
18,103.515625
19,101.562500
20,101.562500
21,99.609375
22,99.609375
23,99.609375
24,97.656250
25,95.703125
26,93.750000
27,91.796875
28,91.796875
29,89.843750
30,87.890625
31,87.890625
32,85.937500
33,83.984375
34,82.031250
35,80.078125
36,78.125000
37,76.171875
38,74.218750
39,72.265625
40,70.312500
41,68.359375
42,66.406250
43,64.453125
44,62.500000
45,60.546875
46,58.593750
47,56.640625
48,54.687500
49,50.781250
50,48.828125
51,46.875000
52,44.921875
53,41.015625
54,39.062500
55,37.109375
56,35.156250
57,31.250000
58,29.296875
59,27.343750
60,23.437500
61,21.484375
62,19.531250
63,15.625000
64,13.671875
65,9.765625
66,7.812500
67,3.906250
68,1.953125
69,-1.953125
70,-3.906250
71,-5.859375
72,-9.765625
73,-11.718750
74,-13.671875
75,-17.578125
76,-21.484375
77,-23.437500
78,-27.343750
79,-29.296875
80,-33.203125
81,-35.156250
82,-37.109375
83,-41.015625
84,-42.968750
85,-46.875000
86,-48.828125
87,-52.734375
88,-54.687500
89,-58.593750
90,-60.546875
91,-62.500000
92,-66.406250
93,-68.359375
94,-70.312500
95,-74.218750
96,-76.171875
97,-78.125000
98,-82.031250
99,-83.984375
100,-85.937500
101,-87.890625
102,-89.843750
103,-93.750000
104,-95.703125
105,-97.656250
106,-99.609375
107,-101.562500
108,-103.515625
109,-105.468750
110,-107.421875
111,-109.375000
112,-111.328125
113,-113.281250
114,-115.234375
115,-117.187500
116,-119.140625
117,-119.140625
118,-121.093750
119,-123.046875
120,-123.046875
121,-125.000000
122,-126.953125
123,-126.953125
124,-128.906250
125,-128.906250
126,-130.859375
127,-132.812500
128,-132.812500
129,-132.812500
130,-134.765625
131,-134.765625
132,-136.718750
133,-136.718750
134,-136.718750
135,-136.718750
136,-136.718750
137,-136.718750
138,-138.671875
139,-138.671875
140,-136.718750
141,-136.718750
142,-136.718750
143,-136.718750
144,-136.718750
145,-136.718750
146,-136.718750
147,-136.718750
148,-136.718750
149,-134.765625
150,-134.765625
151,-132.812500
152,-132.812500
153,-132.812500
154,-130.859375
155,-130.859375
156,-128.906250
157,-126.953125
158,-126.953125
159,-125.000000
160,-125.000000
161,-123.046875
162,-121.093750
163,-119.140625
164,-119.140625
165,-117.187500
166,-115.234375
167,-113.281250
168,-111.328125
169,-109.375000
170,-107.421875
171,-105.468750
172,-103.515625
173,-101.562500
174,-99.609375
175,-97.656250
176,-95.703125
177,-93.750000
178,-91.796875
179,-87.890625
180,-85.937500
181,-83.984375
182,-82.031250
183,-80.078125
184,-76.171875
185,-74.218750
186,-70.312500
187,-68.359375
188,-66.406250
