Channel              :,CH1
Frequency            :,1.771kHz
Period               :,0.565ms
PK-PK                :,228.5mV
Probe attenuation    :,1X
Voltage per ADC value:,0.122070mV
Time interval        :,2.00000us

index,CH1_Voltage(mV)
1,97.656250
2,97.656250
3,97.656250
4,97.656250
5,97.656250
6,97.656250
7,97.656250
8,97.656250
9,95.703125
10,95.703125
11,95.703125
12,93.750000
13,93.750000
14,93.750000
15,91.796875
16,91.796875
17,91.796875
18,89.843750
19,89.843750
20,87.890625
21,87.890625
22,85.937500
23,85.937500
24,83.984375
25,83.984375
26,82.031250
27,80.078125
28,80.078125
29,78.125000
30,76.171875
31,76.171875
32,74.218750
33,72.265625
34,70.312500
35,68.359375
36,68.359375
37,66.406250
38,64.453125
39,62.500000
40,60.546875
41,58.593750
42,56.640625
43,54.687500
44,52.734375
45,50.781250
46,48.828125
47,46.875000
48,44.921875
49,42.968750
50,41.015625
51,39.062500
52,37.109375
53,35.156250
54,33.203125
55,29.296875
56,27.343750
57,25.390625
58,23.437500
59,21.484375
60,17.578125
61,15.625000
62,13.671875
63,11.718750
64,9.765625
65,5.859375
66,3.906250
67,1.953125
68,0.000000
69,-3.906250
70,-5.859375
71,-9.765625
72,-11.718750
73,-13.671875
74,-15.625000
75,-19.531250
76,-21.484375
77,-23.437500
78,-27.343750
79,-29.296875
80,-31.250000
81,-35.156250
82,-37.109375
83,-39.062500
84,-41.015625
85,-44.921875
86,-46.875000
87,-48.828125
88,-50.781250
89,-54.687500
90,-56.640625
91,-60.546875
92,-60.546875
93,-64.453125
94,-66.406250
95,-68.359375
96,-72.265625
97,-72.265625
98,-76.171875
99,-78.125000
100,-78.125000
101,-82.031250
102,-83.984375
103,-85.937500
104,-87.890625
105,-89.843750
106,-89.843750
107,-93.750000
108,-95.703125
109,-97.656250
110,-97.656250
111,-99.609375
112,-101.562500
113,-103.515625
114,-105.468750
115,-107.421875
116,-109.375000
117,-109.375000
118,-111.328125
119,-113.281250
120,-113.281250
121,-115.234375
122,-115.234375
123,-117.187500
124,-117.187500
125,-119.140625
126,-119.140625
127,-121.093750
128,-121.093750
129,-121.093750
130,-121.093750
131,-123.046875
132,-123.046875
133,-125.000000
134,-125.000000
135,-125.000000
136,-125.000000
137,-125.000000
138,-125.000000
139,-125.000000
140,-126.953125
141,-125.000000
142,-125.000000
143,-125.000000
144,-125.000000
145,-125.000000
146,-125.000000
147,-125.000000
148,-123.046875
149,-123.046875
150,-123.046875
151,-123.046875
152,-121.093750
153,-121.093750
154,-121.093750
155,-119.140625
156,-119.140625
157,-117.187500
158,-115.234375
159,-115.234375
160,-115.234375
161,-113.281250
162,-111.328125
163,-111.328125
164,-107.421875
165,-107.421875
166,-105.468750
167,-103.515625
168,-103.515625
169,-101.562500
170,-99.609375
171,-97.656250
172,-95.703125
173,-93.750000
174,-91.796875
175,-89.843750
176,-87.890625
177,-85.937500
178,-83.984375
179,-82.031250
180,-80.078125
181,-78.125000
182,-76.171875
183,-74.218750
184,-72.265625
185,-68.359375
186,-66.406250
187,-64.453125
188,-62.500000
