Channel              :,CH1
Frequency            :,1.012kHz
Period               :,0.989ms
PK-PK                :,179.7mV
Probe attenuation    :,1X
Voltage per ADC value:,0.122070mV
Time interval        :,1.00000us

index,CH1_Voltage(mV)
1,-19.531250
2,-19.531250
3,-19.531250
4,-17.578125
5,-17.578125
6,-17.578125
7,-17.578125
8,-17.578125
9,-15.625000
10,-15.625000
11,-15.625000
12,-13.671875
13,-13.671875
14,-13.671875
15,-13.671875
16,-11.718750
17,-11.718750
18,-11.718750
19,-11.718750
20,-9.765625
21,-9.765625
22,-9.765625
23,-9.765625
24,-7.812500
25,-7.812500
26,-7.812500
27,-5.859375
28,-5.859375
29,-5.859375
30,-3.906250
31,-3.906250
32,-3.906250
33,-3.906250
34,-1.953125
35,-1.953125
36,-1.953125
37,-1.953125
38,0.000000
39,0.000000
40,0.000000
41,1.953125
42,1.953125
43,1.953125
44,1.953125
45,3.906250
46,3.906250
47,3.906250
48,5.859375
49,5.859375
50,5.859375
51,7.812500
52,7.812500
53,7.812500
54,7.812500
55,9.765625
56,9.765625
57,9.765625
58,9.765625
59,11.718750
60,11.718750
61,11.718750
62,13.671875
63,13.671875
64,13.671875
65,13.671875
66,15.625000
67,15.625000
68,15.625000
69,17.578125
70,17.578125
71,17.578125
72,19.531250
73,19.531250
74,19.531250
75,19.531250
76,19.531250
77,21.484375
78,21.484375
79,23.437500
80,23.437500
81,23.437500
82,23.437500
83,25.390625
84,25.390625
85,25.390625
86,25.390625
87,27.343750
88,27.343750
89,29.296875
90,29.296875
91,29.296875
92,29.296875
93,29.296875
94,29.296875
95,31.250000
96,31.250000
97,31.250000
98,33.203125
99,33.203125
100,33.203125
101,35.156250
102,35.156250
103,35.156250
104,35.156250
105,37.109375
106,37.109375
107,37.109375
108,37.109375
109,37.109375
110,39.062500
111,39.062500
112,39.062500
113,41.015625
114,41.015625
115,41.015625
116,42.968750
117,42.968750
118,42.968750
119,42.968750
120,44.921875
121,44.921875
122,44.921875
123,44.921875
124,44.921875
125,46.875000
126,46.875000
127,48.828125
128,48.828125
129,48.828125
130,48.828125
131,50.781250
132,50.781250
133,50.781250
134,50.781250
135,50.781250
136,52.734375
137,52.734375
138,52.734375
139,54.687500
140,54.687500
141,54.687500
142,54.687500
143,56.640625
144,54.687500
145,56.640625
