Channel              :		CH1
Frequency            :		1.979kHz
Period               :		0.505ms
PK-PK                :		162.1mV
Probe attenuation    :		1X
Voltage per ADC value:		0.122070mV
Time interval        :		2.00000us
""
index		CH1_Voltage(mV)
1.0,74.21875
2.0,74.21875
3.0,80.078125
4.0,76.171875
5.0,80.078125
6.0,74.21875
7.0,82.03125
8.0,74.21875
9.0,82.03125
10.0,74.21875
11.0,82.03125
12.0,74.21875
13.0,82.03125
14.0,74.21875
15.0,82.03125
16.0,72.265625
17.0,80.078125
18.0,72.265625
19.0,80.078125
20.0,74.21875
21.0,76.171875
22.0,72.265625
23.0,76.171875
24.0,68.359375
25.0,78.125
26.0,68.359375
27.0,76.171875
28.0,66.40625
29.0,74.21875
30.0,66.40625
31.0,74.21875
32.0,64.453125
33.0,72.265625
34.0,62.5
35.0,70.3125
36.0,62.5
37.0,66.40625
38.0,60.546875
39.0,64.453125
40.0,54.6875
41.0,62.5
42.0,52.734375
43.0,60.546875
44.0,50.78125
45.0,58.59375
46.0,46.875
47.0,56.640625
48.0,44.921875
49.0,52.734375
50.0,41.015625
51.0,50.78125
52.0,41.015625
53.0,46.875
54.0,39.0625
55.0,42.96875
56.0,33.203125
57.0,39.0625
58.0,29.296875
59.0,39.0625
60.0,25.390625
61.0,35.15625
62.0,21.484375
63.0,31.25
64.0,19.53125
65.0,29.296875
66.0,15.625
67.0,25.390625
68.0,11.71875
69.0,21.484375
70.0,9.765625
71.0,15.625
72.0,5.859375
73.0,11.71875
74.0,0.0
75.0,7.8125
76.0,-3.90625
77.0,5.859375
78.0,-7.8125
79.0,1.953125
80.0,-11.71875
81.0,0.0
82.0,-15.625
83.0,-5.859375
84.0,-17.578125
85.0,-7.8125
86.0,-19.53125
87.0,-11.71875
88.0,-23.4375
89.0,-17.578125
90.0,-29.296875
91.0,-21.484375
92.0,-33.203125
93.0,-23.4375
94.0,-37.109375
95.0,-25.390625
96.0,-39.0625
97.0,-31.25
98.0,-42.96875
99.0,-33.203125
100.0,-46.875
101.0,-37.109375
102.0,-46.875
103.0,-39.0625
104.0,-48.828125
105.0,-44.921875
106.0,-52.734375
107.0,-46.875
108.0,-56.640625
109.0,-48.828125
110.0,-58.59375
111.0,-50.78125
112.0,-62.5
113.0,-52.734375
114.0,-64.453125
115.0,-56.640625
116.0,-66.40625
117.0,-56.640625
118.0,-68.359375
119.0,-58.59375
120.0,-66.40625
121.0,-62.5
122.0,-68.359375
123.0,-64.453125
124.0,-72.265625
125.0,-64.453125
126.0,-72.265625
127.0,-64.453125
128.0,-74.21875
129.0,-66.40625
130.0,-74.21875
131.0,-66.40625
132.0,-76.171875
133.0,-68.359375
134.0,-76.171875
135.0,-68.359375
136.0,-74.21875
137.0,-68.359375
138.0,-72.265625
139.0,-70.3125
140.0,-74.21875
141.0,-68.359375
142.0,-74.21875
143.0,-66.40625
144.0,-74.21875
145.0,-66.40625
146.0,-72.265625
147.0,-64.453125
148.0,-72.265625
149.0,-64.453125
150.0,-70.3125
151.0,-62.5
152.0,-68.359375
153.0,-60.546875
154.0,-66.40625
155.0,-60.546875
156.0,-62.5
157.0,-58.59375
158.0,-62.5
159.0,-54.6875
160.0,-60.546875
161.0,-52.734375
162.0,-58.59375
163.0,-50.78125
164.0,-56.640625
165.0,-48.828125
166.0,-52.734375
167.0,-44.921875
168.0,-50.78125
169.0,-42.96875
170.0,-48.828125
171.0,-41.015625
172.0,-42.96875
173.0,-37.109375
174.0,-39.0625
175.0,-31.25
176.0,-39.0625
177.0,-29.296875
178.0,-35.15625
179.0,-25.390625
180.0,-31.25
181.0,-23.4375
182.0,-27.34375
183.0,-17.578125
184.0,-23.4375
185.0,-13.671875
186.0,-19.53125
187.0,-11.71875
188.0,-15.625
189.0,-9.765625
190.0,-11.71875
191.0,-5.859375
192.0,-9.765625
193.0,0.0
194.0,-5.859375
195.0,3.90625
196.0,-1.953125
197.0,7.8125
198.0,1.953125
199.0,11.71875
200.0,5.859375
201.0,13.671875
202.0,9.765625
203.0,17.578125
204.0,13.671875
205.0,19.53125
206.0,19.53125
207.0,23.4375
208.0,21.484375
209.0,29.296875
210.0,23.4375
211.0,33.203125
212.0,25.390625
213.0,37.109375
214.0,31.25
215.0,39.0625
216.0,33.203125
217.0,42.96875
218.0,37.109375
219.0,46.875
220.0,39.0625
221.0,46.875
222.0,44.921875
223.0,48.828125
224.0,48.828125
225.0,54.6875
226.0,48.828125
227.0,56.640625
228.0,50.78125
229.0,58.59375
230.0,54.6875
231.0,62.5
232.0,56.640625
233.0,64.453125
234.0,58.59375
235.0,66.40625
236.0,60.546875
237.0,68.359375
238.0,64.453125
239.0,68.359375
240.0,66.40625
241.0,70.3125
242.0,66.40625
243.0,74.21875
244.0,66.40625
245.0,76.171875
246.0,68.359375
247.0,78.125
248.0,70.3125
249.0,78.125
250.0,72.265625
251.0,78.125
252.0,72.265625
253.0,80.078125
254.0,74.21875
255.0,80.078125
256.0,76.171875
257.0,78.125
258.0,74.21875
259.0,82.03125
260.0,74.21875
261.0,82.03125
262.0,74.21875
263.0,82.03125
264.0,74.21875
265.0,82.03125
266.0,74.21875
267.0,82.03125
268.0,74.21875
269.0,82.03125
270.0,74.21875
271.0,80.078125
272.0,76.171875
273.0,78.125
274.0,74.21875
275.0,78.125
276.0,70.3125
277.0,78.125
278.0,70.3125
