Channel              :,CH1
Frequency            :,858.4Hz
Period               :,1.165ms
PK-PK                :,207.0mV
Probe attenuation    :,1X
Voltage per ADC value:,0.122070mV
Time interval        :,2.00000us

index,CH1_Voltage(mV)
1,48.828125
2,48.828125
3,46.875000
4,46.875000
5,44.921875
6,42.968750
7,42.968750
8,42.968750
9,41.015625
10,41.015625
11,39.062500
12,39.062500
13,37.109375
14,37.109375
15,35.156250
16,35.156250
17,33.203125
18,33.203125
19,31.250000
20,29.296875
21,29.296875
22,29.296875
23,27.343750
24,27.343750
25,25.390625
26,25.390625
27,23.437500
28,21.484375
29,21.484375
30,19.531250
31,19.531250
32,17.578125
33,17.578125
34,15.625000
35,15.625000
36,13.671875
37,13.671875
38,11.718750
39,9.765625
40,9.765625
41,7.812500
42,7.812500
43,5.859375
44,5.859375
45,3.906250
46,3.906250
47,1.953125
48,1.953125
49,0.000000
50,0.000000
51,-1.953125
52,-1.953125
53,-3.906250
54,-3.906250
55,-5.859375
56,-5.859375
57,-7.812500
58,-9.765625
59,-9.765625
60,-11.718750
61,-11.718750
62,-11.718750
63,-13.671875
64,-15.625000
65,-15.625000
66,-17.578125
67,-19.531250
68,-19.531250
69,-19.531250
70,-21.484375
71,-21.484375
72,-23.437500
73,-25.390625
74,-25.390625
75,-27.343750
76,-27.343750
77,-29.296875
78,-29.296875
79,-31.250000
80,-31.250000
81,-33.203125
82,-33.203125
83,-35.156250
84,-35.156250
85,-37.109375
86,-37.109375
87,-39.062500
88,-39.062500
89,-41.015625
90,-42.968750
91,-42.968750
92,-44.921875
93,-44.921875
94,-46.875000
95,-46.875000
96,-48.828125
97,-48.828125
98,-50.781250
99,-50.781250
100,-52.734375
101,-52.734375
102,-54.687500
103,-54.687500
104,-56.640625
105,-56.640625
106,-58.593750
107,-58.593750
108,-60.546875
109,-60.546875
110,-62.500000
111,-62.500000
112,-64.453125
113,-64.453125
114,-64.453125
115,-66.406250
116,-66.406250
117,-68.359375
118,-68.359375
119,-70.312500
120,-70.312500
121,-72.265625
122,-72.265625
123,-72.265625
124,-74.218750
125,-74.218750
126,-76.171875
127,-76.171875
128,-76.171875
129,-78.125000
130,-78.125000
131,-78.125000
132,-80.078125
133,-80.078125
134,-82.031250
135,-82.031250
136,-83.984375
137,-83.984375
138,-83.984375
139,-83.984375
140,-85.937500
141,-85.937500
142,-87.890625
143,-87.890625
144,-89.843750
145,-87.890625
146,-89.843750
147,-89.843750
148,-91.796875
149,-91.796875
150,-91.796875
151,-93.750000
152,-93.750000
153,-93.750000
154,-95.703125
155,-95.703125
156,-95.703125
157,-95.703125
158,-97.656250
159,-97.656250
160,-97.656250
161,-97.656250
162,-99.609375
163,-99.609375
164,-99.609375
165,-99.609375
166,-99.609375
167,-101.562500
168,-101.562500
169,-101.562500
170,-101.562500
171,-101.562500
172,-101.562500
173,-103.515625
174,-103.515625
175,-103.515625
176,-103.515625
177,-103.515625
178,-103.515625
179,-103.515625
180,-105.468750
181,-105.468750
182,-105.468750
183,-105.468750
184,-105.468750
185,-105.468750
186,-105.468750
187,-105.468750
188,-105.468750
189,-105.468750
190,-105.468750
191,-105.468750
192,-107.421875
193,-107.421875
194,-107.421875
195,-107.421875
196,-107.421875
197,-107.421875
198,-105.468750
199,-107.421875
200,-107.421875
201,-107.421875
202,-107.421875
203,-105.468750
204,-105.468750
205,-105.468750
206,-105.468750
207,-107.421875
208,-107.421875
209,-107.421875
210,-105.468750
211,-105.468750
212,-105.468750
213,-105.468750
214,-105.468750
215,-105.468750
216,-105.468750
217,-105.468750
218,-105.468750
219,-105.468750
220,-103.515625
221,-103.515625
222,-103.515625
223,-103.515625
224,-103.515625
225,-103.515625
226,-103.515625
227,-103.515625
228,-101.562500
229,-101.562500
230,-101.562500
231,-103.515625
232,-101.562500
233,-101.562500
234,-99.609375
235,-99.609375
236,-99.609375
237,-99.609375
238,-99.609375
239,-99.609375
240,-99.609375
241,-97.656250
242,-97.656250
243,-97.656250
244,-95.703125
245,-95.703125
246,-95.703125
247,-95.703125
248,-95.703125
249,-93.750000
250,-93.750000
251,-93.750000
252,-91.796875
253,-93.750000
254,-91.796875
255,-91.796875
256,-91.796875
257,-89.843750
258,-89.843750
259,-89.843750
260,-89.843750
261,-87.890625
262,-87.890625
263,-87.890625
264,-85.937500
265,-85.937500
266,-83.984375
267,-83.984375
268,-83.984375
269,-83.984375
270,-83.984375
271,-82.031250
272,-82.031250
273,-80.078125
274,-80.078125
275,-80.078125
276,-78.125000
277,-78.125000
278,-78.125000
279,-76.171875
280,-76.171875
281,-76.171875
282,-74.218750
283,-74.218750
284,-72.265625
285,-72.265625
286,-72.265625
287,-70.312500
288,-70.312500
289,-70.312500
290,-68.359375
291,-68.359375
292,-66.406250
293,-66.406250
294,-64.453125
295,-64.453125
296,-62.500000
297,-62.500000
298,-62.500000
299,-60.546875
300,-58.593750
301,-58.593750
302,-58.593750
303,-56.640625
304,-56.640625
305,-54.687500
306,-54.687500
307,-52.734375
308,-52.734375
309,-50.781250
310,-50.781250
311,-48.828125
312,-48.828125
313,-46.875000
314,-46.875000
315,-44.921875
316,-44.921875
317,-42.968750
318,-41.015625
319,-41.015625
320,-41.015625
321,-39.062500
322,-39.062500
323,-37.109375
324,-35.156250
325,-35.156250
326,-35.156250
327,-33.203125
328,-31.250000
329,-31.250000
330,-29.296875
331,-29.296875
332,-27.343750
333,-27.343750
334,-25.390625
335,-23.437500
336,-23.437500
337,-23.437500
338,-21.484375
339,-19.531250
340,-19.531250
341,-17.578125
342,-17.578125
343,-15.625000
344,-13.671875
345,-13.671875
346,-11.718750
347,-11.718750
348,-9.765625
349,-9.765625
350,-7.812500
351,-5.859375
352,-5.859375
353,-5.859375
354,-3.906250
355,-1.953125
356,-1.953125
357,0.000000
358,0.000000
359,1.953125
360,1.953125
361,3.906250
362,5.859375
363,5.859375
364,7.812500
365,7.812500
366,9.765625
367,9.765625
368,11.718750
369,11.718750
370,13.671875
371,15.625000
372,15.625000
373,17.578125
374,17.578125
375,17.578125
376,19.531250
377,21.484375
378,21.484375
379,23.437500
380,23.437500
381,25.390625
382,27.343750
383,27.343750
384,29.296875
385,29.296875
386,31.250000
387,31.250000
388,33.203125
389,33.203125
390,35.156250
391,35.156250
392,37.109375
393,37.109375
394,39.062500
395,41.015625
396,41.015625
397,41.015625
398,42.968750
399,42.968750
400,44.921875
401,44.921875
402,46.875000
403,46.875000
404,48.828125
405,48.828125
406,50.781250
407,50.781250
408,50.781250
409,52.734375
410,54.687500
411,54.687500
412,54.687500
413,56.640625
414,56.640625
415,58.593750
416,58.593750
417,58.593750
418,60.546875
419,60.546875
420,62.500000
421,62.500000
422,64.453125
423,64.453125
424,64.453125
425,66.406250
426,66.406250
427,68.359375
428,68.359375
429,70.312500
430,70.312500
431,70.312500
432,72.265625
433,72.265625
434,72.265625
435,74.218750
436,74.218750
437,74.218750
438,76.171875
439,76.171875
440,76.171875
441,78.125000
442,78.125000
443,78.125000
444,80.078125
445,80.078125
446,80.078125
447,82.031250
448,82.031250
449,82.031250
450,83.984375
451,83.984375
452,83.984375
453,83.984375
454,85.937500
455,85.937500
456,85.937500
457,87.890625
458,85.937500
459,87.890625
460,87.890625
461,87.890625
462,89.843750
463,89.843750
464,89.843750
465,89.843750
466,89.843750
467,89.843750
468,89.843750
469,91.796875
470,91.796875
471,91.796875
472,91.796875
473,91.796875
474,91.796875
475,93.750000
476,91.796875
477,91.796875
478,93.750000
479,93.750000
480,93.750000
481,93.750000
482,93.750000
483,93.750000
484,93.750000
485,93.750000
486,95.703125
487,93.750000
488,93.750000
489,93.750000
490,93.750000
491,95.703125
492,93.750000
493,93.750000
494,93.750000
495,95.703125
496,95.703125
497,95.703125
498,93.750000
499,93.750000
500,93.750000
501,93.750000
502,93.750000
503,93.750000
504,93.750000
505,93.750000
506,93.750000
507,93.750000
508,93.750000
509,93.750000
510,93.750000
511,93.750000
512,91.796875
513,93.750000
514,91.796875
515,91.796875
516,91.796875
517,91.796875
518,91.796875
519,89.843750
520,91.796875
521,89.843750
522,89.843750
523,89.843750
524,89.843750
525,87.890625
526,89.843750
527,87.890625
528,87.890625
529,87.890625
530,85.937500
531,85.937500
532,85.937500
533,85.937500
534,85.937500
535,83.984375
536,83.984375
537,83.984375
538,83.984375
539,82.031250
540,82.031250
541,80.078125
542,80.078125
543,80.078125
544,80.078125
545,78.125000
546,78.125000
547,76.171875
548,76.171875
549,76.171875
550,76.171875
551,74.218750
552,74.218750
553,74.218750
554,72.265625
555,72.265625
556,70.312500
557,70.312500
558,70.312500
559,68.359375
560,68.359375
561,68.359375
562,66.406250
563,66.406250
564,66.406250
565,64.453125
566,62.500000
567,62.500000
568,64.453125
569,60.546875
570,60.546875
571,60.546875
572,58.593750
573,58.593750
574,56.640625
575,56.640625
576,54.687500
577,56.640625
578,54.687500
579,54.687500
580,52.734375
581,50.781250
582,50.781250
583,48.828125
584,48.828125
585,48.828125
586,46.875000
587,44.921875
588,44.921875
589,44.921875
590,42.968750
591,42.968750
592,41.015625
593,41.015625
594,39.062500
595,39.062500
596,37.109375
597,37.109375
598,35.156250
599,35.156250
600,33.203125
601,33.203125
602,31.250000
603,31.250000
604,29.296875
605,27.343750
606,27.343750
607,27.343750
608,25.390625
609,23.437500
610,23.437500
611,21.484375
612,21.484375
613,19.531250
614,19.531250
615,17.578125
616,17.578125
617,15.625000
618,13.671875
619,13.671875
620,11.718750
621,13.671875
622,11.718750
623,9.765625
624,7.812500
625,7.812500
626,5.859375
627,3.906250
628,3.906250
629,1.953125
630,1.953125
631,1.953125
632,0.000000
633,0.000000
634,-1.953125
635,-3.906250
636,-3.906250
637,-5.859375
638,-5.859375
639,-7.812500
640,-7.812500
641,-9.765625
642,-9.765625
643,-11.718750
644,-13.671875
645,-13.671875
646,-13.671875
647,-15.625000
648,-17.578125
649,-17.578125
650,-17.578125
651,-19.531250
652,-21.484375
653,-21.484375
654,-23.437500
655,-23.437500
656,-25.390625
657,-25.390625
658,-27.343750
659,-29.296875
660,-29.296875
661,-29.296875
662,-31.250000
663,-33.203125
664,-33.203125
665,-33.203125
666,-35.156250
667,-37.109375
668,-37.109375
669,-39.062500
670,-41.015625
671,-41.015625
672,-41.015625
673,-42.968750
674,-44.921875
675,-44.921875
676,-44.921875
677,-46.875000
678,-46.875000
679,-48.828125
680,-50.781250
681,-50.781250
682,-50.781250
683,-52.734375
684,-54.687500
685,-54.687500
686,-56.640625
687,-56.640625
688,-58.593750
689,-58.593750
690,-60.546875
691,-60.546875
692,-62.500000
693,-62.500000
694,-62.500000
695,-62.500000
696,-64.453125
697,-66.406250
698,-66.406250
699,-68.359375
700,-68.359375
701,-70.312500
702,-70.312500
703,-70.312500
704,-72.265625
705,-74.218750
706,-74.218750
707,-74.218750
708,-74.218750
709,-76.171875
710,-76.171875
711,-78.125000
712,-78.125000
713,-78.125000
714,-80.078125
715,-82.031250
716,-82.031250
717,-82.031250
718,-82.031250
719,-83.984375
720,-85.937500
721,-85.937500
722,-85.937500
723,-85.937500
724,-87.890625
725,-87.890625
726,-87.890625
727,-89.843750
728,-89.843750
729,-89.843750
730,-91.796875
731,-91.796875
732,-91.796875
733,-93.750000
734,-93.750000
735,-93.750000
736,-95.703125
737,-95.703125
738,-95.703125
739,-95.703125
740,-97.656250
741,-97.656250
742,-97.656250
743,-97.656250
744,-99.609375
745,-99.609375
746,-99.609375
747,-99.609375
748,-101.562500
749,-101.562500
750,-101.562500
751,-101.562500
752,-101.562500
753,-103.515625
754,-103.515625
755,-103.515625
756,-103.515625
757,-103.515625
758,-103.515625
759,-103.515625
760,-103.515625
761,-105.468750
762,-105.468750
763,-105.468750
764,-105.468750
765,-105.468750
766,-105.468750
767,-105.468750
768,-105.468750
769,-107.421875
770,-107.421875
771,-107.421875
772,-105.468750
773,-107.421875
774,-107.421875
775,-107.421875
776,-107.421875
777,-107.421875
778,-107.421875
779,-107.421875
780,-107.421875
781,-107.421875
782,-107.421875
783,-107.421875
784,-107.421875
785,-107.421875
786,-107.421875
787,-107.421875
788,-107.421875
789,-107.421875
790,-107.421875
791,-107.421875
792,-105.468750
793,-105.468750
794,-107.421875
795,-105.468750
796,-105.468750
797,-105.468750
798,-105.468750
799,-105.468750
800,-105.468750
801,-105.468750
802,-105.468750
803,-103.515625
804,-105.468750
805,-105.468750
806,-107.421875
807,-103.515625
808,-103.515625
809,-103.515625
810,-103.515625
811,-103.515625
812,-101.562500
813,-103.515625
814,-101.562500
815,-101.562500
816,-101.562500
817,-101.562500
818,-99.609375
819,-99.609375
820,-101.562500
821,-101.562500
822,-99.609375
823,-99.609375
824,-97.656250
825,-97.656250
826,-97.656250
827,-97.656250
828,-95.703125
829,-95.703125
830,-95.703125
831,-95.703125
832,-93.750000
833,-93.750000
834,-93.750000
835,-93.750000
836,-93.750000
837,-91.796875
838,-91.796875
839,-91.796875
840,-89.843750
841,-89.843750
842,-89.843750
843,-89.843750
844,-87.890625
845,-87.890625
846,-87.890625
847,-87.890625
848,-85.937500
849,-85.937500
850,-83.984375
851,-83.984375
852,-83.984375
853,-83.984375
854,-82.031250
855,-82.031250
856,-80.078125
857,-80.078125
858,-80.078125
859,-78.125000
860,-78.125000
861,-78.125000
862,-76.171875
863,-76.171875
864,-76.171875
865,-74.218750
866,-74.218750
867,-72.265625
868,-72.265625
869,-72.265625
870,-70.312500
871,-70.312500
872,-68.359375
873,-68.359375
874,-66.406250
875,-66.406250
876,-66.406250
877,-66.406250
878,-64.453125
879,-62.500000
880,-62.500000
881,-62.500000
882,-60.546875
883,-60.546875
884,-58.593750
885,-56.640625
886,-56.640625
887,-56.640625
888,-54.687500
889,-52.734375
890,-52.734375
891,-52.734375
892,-50.781250
893,-50.781250
894,-48.828125
895,-48.828125
896,-46.875000
897,-46.875000
898,-44.921875
899,-44.921875
900,-42.968750
901,-41.015625
902,-41.015625
903,-41.015625
904,-39.062500
905,-39.062500
906,-37.109375
907,-35.156250
908,-35.156250
909,-33.203125
910,-33.203125
911,-31.250000
912,-29.296875
913,-29.296875
914,-27.343750
915,-27.343750
916,-25.390625
917,-25.390625
918,-23.437500
919,-23.437500
920,-21.484375
921,-21.484375
922,-19.531250
923,-19.531250
924,-17.578125
925,-15.625000
926,-15.625000
927,-13.671875
928,-13.671875
929,-11.718750
930,-11.718750
931,-9.765625
932,-7.812500
933,-7.812500
934,-5.859375
935,-5.859375
936,-3.906250
937,-3.906250
938,-1.953125
939,-1.953125
940,0.000000
941,1.953125
942,1.953125
943,3.906250
944,3.906250
945,5.859375
946,5.859375
947,7.812500
948,9.765625
949,9.765625
950,11.718750
951,11.718750
952,13.671875
953,13.671875
954,15.625000
955,15.625000
956,17.578125
957,19.531250
958,19.531250
959,21.484375
960,21.484375
961,23.437500
962,23.437500
963,27.343750
964,25.390625
965,27.343750
966,27.343750
967,29.296875
968,31.250000
969,31.250000
970,31.250000
971,33.203125
972,35.156250
973,35.156250
974,37.109375
975,37.109375
976,39.062500
977,39.062500
978,41.015625
979,41.015625
980,42.968750
981,42.968750
982,44.921875
983,44.921875
984,44.921875
985,46.875000
986,48.828125
987,48.828125
988,48.828125
989,50.781250
990,50.781250
991,52.734375
992,52.734375
993,52.734375
994,54.687500
995,56.640625
996,54.687500
997,56.640625
998,58.593750
999,60.546875
1000,60.546875
1001,60.546875
1002,62.500000
1003,62.500000
1004,62.500000
1005,64.453125
1006,64.453125
1007,66.406250
1008,66.406250
1009,66.406250
1010,68.359375
1011,68.359375
1012,70.312500
1013,70.312500
1014,72.265625
1015,72.265625
1016,72.265625
1017,74.218750
1018,74.218750
1019,74.218750
1020,76.171875
1021,76.171875
1022,76.171875
1023,78.125000
1024,78.125000
1025,78.125000
1026,80.078125
1027,80.078125
1028,80.078125
1029,82.031250
1030,82.031250
1031,82.031250
1032,82.031250
1033,83.984375
1034,83.984375
1035,83.984375
1036,85.937500
1037,85.937500
1038,85.937500
1039,85.937500
1040,87.890625
1041,87.890625
1042,87.890625
1043,87.890625
1044,87.890625
1045,89.843750
1046,89.843750
1047,89.843750
1048,89.843750
1049,89.843750
1050,91.796875
1051,91.796875
1052,91.796875
1053,91.796875
1054,91.796875
1055,91.796875
1056,91.796875
1057,91.796875
1058,93.750000
1059,93.750000
1060,93.750000
1061,93.750000
1062,93.750000
1063,93.750000
1064,93.750000
1065,93.750000
1066,93.750000
1067,93.750000
1068,93.750000
1069,93.750000
1070,95.703125
1071,93.750000
1072,95.703125
1073,93.750000
1074,95.703125
1075,95.703125
1076,95.703125
1077,95.703125
1078,95.703125
1079,95.703125
1080,93.750000
1081,95.703125
1082,95.703125
1083,93.750000
1084,93.750000
1085,95.703125
1086,95.703125
1087,95.703125
1088,93.750000
1089,93.750000
1090,93.750000
1091,93.750000
1092,93.750000
1093,93.750000
1094,93.750000
1095,93.750000
1096,93.750000
1097,91.796875
1098,91.796875
1099,91.796875
1100,91.796875
1101,91.796875
1102,91.796875
1103,91.796875
1104,89.843750
1105,89.843750
1106,89.843750
1107,89.843750
1108,87.890625
1109,89.843750
1110,87.890625
1111,87.890625
1112,87.890625
1113,87.890625
1114,85.937500
1115,85.937500
1116,85.937500
1117,85.937500
1118,83.984375
1119,83.984375
1120,83.984375
1121,82.031250
1122,82.031250
1123,82.031250
1124,80.078125
1125,80.078125
1126,80.078125
1127,80.078125
1128,78.125000
1129,78.125000
1130,76.171875
1131,76.171875
1132,76.171875
1133,76.171875
1134,74.218750
1135,74.218750
1136,74.218750
1137,72.265625
1138,72.265625
1139,70.312500
1140,70.312500
1141,70.312500
1142,68.359375
1143,68.359375
1144,68.359375
1145,66.406250
1146,66.406250
1147,66.406250
1148,64.453125
1149,64.453125
1150,64.453125
1151,62.500000
1152,62.500000
1153,60.546875
1154,58.593750
1155,58.593750
1156,58.593750
1157,58.593750
1158,56.640625
1159,54.687500
1160,54.687500
1161,54.687500
1162,52.734375
1163,52.734375
1164,50.781250
1165,50.781250
1166,48.828125
1167,48.828125
1168,48.828125
1169,46.875000
1170,46.875000
1171,44.921875
1172,42.968750
1173,42.968750
1174,42.968750
1175,39.062500
1176,39.062500
1177,39.062500
1178,37.109375
1179,37.109375
1180,35.156250
1181,35.156250
1182,33.203125
1183,33.203125
1184,33.203125
1185,31.250000
1186,29.296875
1187,29.296875
1188,27.343750
1189,25.390625
1190,25.390625
1191,25.390625
1192,23.437500
1193,23.437500
1194,21.484375
1195,19.531250
1196,19.531250
1197,19.531250
1198,17.578125
1199,17.578125
1200,15.625000
1201,13.671875
1202,13.671875
1203,11.718750
1204,11.718750
1205,9.765625
1206,7.812500
1207,7.812500
1208,7.812500
1209,5.859375
1210,3.906250
1211,3.906250
1212,1.953125
1213,1.953125
1214,0.000000
1215,0.000000
1216,-1.953125
1217,-1.953125
1218,-3.906250
1219,-5.859375
1220,-5.859375
1221,-5.859375
1222,-7.812500
1223,-9.765625
1224,-9.765625
1225,-11.718750
1226,-13.671875
1227,-13.671875
1228,-13.671875
1229,-15.625000
1230,-15.625000
1231,-17.578125
1232,-19.531250
1233,-19.531250
1234,-19.531250
1235,-21.484375
1236,-23.437500
