Channel              :,CH1
Frequency            :,1.980kHz
Period               :,0.505ms
PK-PK                :,246.1mV
Probe attenuation    :,1X
Voltage per ADC value:,0.122070mV
Time interval        :,1.00000us

index,CH1_Voltage(mV)
1,64.453125
2,64.453125
3,64.453125
4,66.406250
5,68.359375
6,70.312500
7,70.312500
8,72.265625
9,72.265625
10,74.218750
11,76.171875
12,76.171875
13,78.125000
14,78.125000
15,80.078125
16,80.078125
17,82.031250
18,82.031250
19,83.984375
20,85.937500
21,85.937500
22,85.937500
23,87.890625
24,89.843750
25,89.843750
26,91.796875
27,91.796875
28,91.796875
29,93.750000
30,93.750000
31,95.703125
32,95.703125
33,97.656250
34,97.656250
35,99.609375
36,99.609375
37,101.562500
38,101.562500
39,101.562500
40,103.515625
41,103.515625
42,103.515625
43,105.468750
44,105.468750
45,107.421875
46,107.421875
47,107.421875
48,107.421875
49,109.375000
50,109.375000
51,111.328125
52,111.328125
53,111.328125
54,111.328125
55,111.328125
56,113.281250
57,113.281250
58,113.281250
59,115.234375
60,115.234375
61,115.234375
62,115.234375
63,117.187500
64,117.187500
65,117.187500
66,117.187500
67,119.140625
68,119.140625
69,119.140625
70,119.140625
71,119.140625
72,119.140625
73,119.140625
74,121.093750
75,121.093750
76,121.093750
77,121.093750
78,121.093750
79,121.093750
80,121.093750
81,121.093750
82,121.093750
83,121.093750
84,121.093750
85,121.093750
86,121.093750
87,121.093750
88,121.093750
89,123.046875
90,123.046875
91,123.046875
92,121.093750
93,121.093750
94,121.093750
95,121.093750
96,123.046875
97,121.093750
98,123.046875
99,121.093750
100,121.093750
101,121.093750
102,121.093750
103,121.093750
104,121.093750
105,121.093750
106,119.140625
107,119.140625
108,119.140625
109,119.140625
110,119.140625
111,119.140625
112,119.140625
113,117.187500
114,117.187500
115,117.187500
116,117.187500
117,117.187500
118,117.187500
119,115.234375
120,115.234375
121,115.234375
122,113.281250
123,113.281250
124,113.281250
125,113.281250
126,113.281250
127,111.328125
128,111.328125
129,111.328125
130,109.375000
131,109.375000
132,109.375000
133,107.421875
134,107.421875
135,107.421875
136,105.468750
137,105.468750
138,103.515625
139,103.515625
140,103.515625
141,101.562500
142,101.562500
143,101.562500
144,99.609375
145,99.609375
146,97.656250
147,97.656250
148,95.703125
149,95.703125
150,95.703125
151,93.750000
152,93.750000
153,91.796875
154,89.843750
155,89.843750
156,87.890625
157,87.890625
158,87.890625
159,85.937500
160,85.937500
161,83.984375
162,83.984375
163,82.031250
164,80.078125
165,80.078125
166,78.125000
167,78.125000
168,76.171875
169,76.171875
170,74.218750
171,72.265625
172,70.312500
173,70.312500
174,68.359375
175,68.359375
176,66.406250
177,64.453125
178,64.453125
179,62.500000
180,62.500000
181,60.546875
182,58.593750
183,56.640625
184,56.640625
185,54.687500
186,52.734375
187,50.781250
188,50.781250
189,48.828125
190,48.828125
191,46.875000
192,44.921875
193,42.968750
194,42.968750
195,41.015625
196,39.062500
197,37.109375
198,37.109375
199,35.156250
200,33.203125
201,31.250000
202,31.250000
203,29.296875
204,27.343750
205,25.390625
206,23.437500
207,23.437500
208,21.484375
209,19.531250
210,19.531250
211,17.578125
212,15.625000
213,13.671875
214,13.671875
215,11.718750
216,9.765625
217,7.812500
218,5.859375
219,5.859375
220,3.906250
221,1.953125
222,0.000000
223,-1.953125
224,-1.953125
225,-3.906250
226,-5.859375
227,-7.812500
228,-9.765625
229,-11.718750
230,-13.671875
231,-13.671875
232,-15.625000
233,-17.578125
234,-17.578125
235,-19.531250
236,-21.484375
237,-23.437500
238,-25.390625
239,-25.390625
240,-27.343750
241,-29.296875
242,-31.250000
243,-33.203125
244,-33.203125
245,-35.156250
246,-37.109375
247,-39.062500
248,-39.062500
249,-41.015625
250,-42.968750
251,-44.921875
252,-46.875000
253,-46.875000
254,-48.828125
255,-50.781250
256,-50.781250
257,-52.734375
258,-54.687500
259,-56.640625
260,-56.640625
261,-58.593750
262,-58.593750
263,-60.546875
264,-62.500000
265,-64.453125
266,-64.453125
267,-66.406250
268,-68.359375
269,-68.359375
270,-70.312500
271,-72.265625
272,-74.218750
273,-74.218750
274,-76.171875
275,-76.171875
276,-78.125000
277,-80.078125
278,-80.078125
279,-82.031250
280,-83.984375
281,-83.984375
282,-85.937500
283,-85.937500
284,-85.937500
285,-87.890625
286,-89.843750
287,-89.843750
288,-91.796875
289,-93.750000
290,-93.750000
291,-95.703125
292,-95.703125
293,-95.703125
294,-97.656250
295,-99.609375
296,-99.609375
297,-99.609375
298,-101.562500
299,-101.562500
300,-103.515625
301,-103.515625
302,-105.468750
303,-105.468750
304,-105.468750
305,-107.421875
306,-107.421875
307,-109.375000
308,-109.375000
309,-109.375000
310,-111.328125
311,-111.328125
312,-111.328125
313,-113.281250
314,-113.281250
315,-113.281250
316,-115.234375
317,-115.234375
318,-115.234375
319,-115.234375
320,-117.187500
321,-117.187500
322,-117.187500
323,-117.187500
324,-117.187500
325,-119.140625
326,-119.140625
327,-119.140625
328,-119.140625
329,-119.140625
330,-119.140625
331,-121.093750
332,-121.093750
333,-121.093750
334,-121.093750
335,-121.093750
336,-121.093750
337,-121.093750
338,-121.093750
339,-123.046875
340,-121.093750
341,-121.093750
342,-121.093750
343,-121.093750
344,-121.093750
345,-121.093750
346,-121.093750
347,-121.093750
348,-121.093750
349,-121.093750
350,-121.093750
351,-121.093750
352,-121.093750
353,-121.093750
354,-121.093750
355,-119.140625
356,-119.140625
357,-119.140625
358,-119.140625
359,-119.140625
360,-117.187500
361,-117.187500
362,-117.187500
363,-117.187500
364,-115.234375
365,-115.234375
366,-115.234375
367,-115.234375
368,-115.234375
369,-115.234375
370,-113.281250
371,-113.281250
372,-113.281250
373,-111.328125
374,-109.375000
375,-109.375000
376,-109.375000
377,-109.375000
378,-107.421875
379,-107.421875
380,-107.421875
381,-105.468750
382,-105.468750
383,-103.515625
384,-103.515625
385,-101.562500
386,-101.562500
387,-101.562500
388,-99.609375
389,-97.656250
390,-97.656250
391,-97.656250
392,-95.703125
393,-95.703125
394,-93.750000
395,-93.750000
396,-91.796875
397,-89.843750
398,-89.843750
399,-89.843750
400,-87.890625
401,-85.937500
402,-85.937500
403,-83.984375
404,-83.984375
405,-82.031250
406,-80.078125
407,-80.078125
408,-78.125000
409,-78.125000
410,-76.171875
411,-74.218750
412,-72.265625
413,-72.265625
414,-70.312500
415,-70.312500
416,-68.359375
417,-66.406250
418,-66.406250
419,-64.453125
420,-62.500000
421,-60.546875
422,-60.546875
423,-58.593750
424,-56.640625
425,-56.640625
426,-54.687500
427,-52.734375
428,-50.781250
429,-50.781250
430,-48.828125
431,-46.875000
432,-44.921875
