Channel              :,CH1
Frequency            :,1.980kHz
Period               :,0.505ms
PK-PK                :,150.4mV
Probe attenuation    :,1X
Voltage per ADC value:,0.122070mV
Time interval        :,1.00000us

index,CH1_Voltage(mV)
1,41.015625
2,41.015625
3,41.015625
4,42.968750
5,42.968750
6,42.968750
7,44.921875
8,44.921875
9,46.875000
10,46.875000
11,46.875000
12,48.828125
13,48.828125
14,50.781250
15,50.781250
16,50.781250
17,52.734375
18,52.734375
19,52.734375
20,54.687500
21,54.687500
22,54.687500
23,56.640625
24,56.640625
25,56.640625
26,58.593750
27,58.593750
28,58.593750
29,58.593750
30,60.546875
31,60.546875
32,60.546875
33,62.500000
34,62.500000
35,62.500000
36,64.453125
37,64.453125
38,64.453125
39,64.453125
40,66.406250
41,66.406250
42,66.406250
43,66.406250
44,66.406250
45,68.359375
46,68.359375
47,68.359375
48,70.312500
49,70.312500
50,70.312500
51,70.312500
52,70.312500
53,70.312500
54,72.265625
55,72.265625
56,72.265625
57,72.265625
58,72.265625
59,72.265625
60,74.218750
61,74.218750
62,74.218750
63,74.218750
64,74.218750
65,74.218750
66,76.171875
67,74.218750
68,76.171875
69,76.171875
70,76.171875
71,76.171875
72,76.171875
73,76.171875
74,76.171875
75,76.171875
76,76.171875
77,76.171875
78,76.171875
79,78.125000
80,78.125000
81,78.125000
82,78.125000
83,78.125000
84,78.125000
85,78.125000
86,78.125000
87,78.125000
88,78.125000
89,78.125000
90,78.125000
91,78.125000
92,78.125000
93,78.125000
94,78.125000
95,78.125000
96,76.171875
97,78.125000
98,78.125000
99,78.125000
100,78.125000
101,78.125000
102,78.125000
103,76.171875
104,76.171875
105,76.171875
106,76.171875
107,76.171875
108,76.171875
109,76.171875
110,76.171875
111,76.171875
112,76.171875
113,76.171875
114,76.171875
115,74.218750
116,74.218750
117,74.218750
118,74.218750
119,74.218750
120,74.218750
121,74.218750
122,72.265625
123,72.265625
124,72.265625
125,72.265625
126,72.265625
127,70.312500
128,70.312500
129,70.312500
130,70.312500
131,68.359375
132,68.359375
133,68.359375
134,68.359375
135,66.406250
136,68.359375
137,66.406250
138,66.406250
139,66.406250
140,64.453125
141,64.453125
142,64.453125
143,62.500000
144,64.453125
145,62.500000
146,62.500000
147,60.546875
148,60.546875
149,60.546875
150,60.546875
151,58.593750
152,58.593750
153,58.593750
154,56.640625
155,56.640625
156,56.640625
157,54.687500
158,54.687500
159,52.734375
160,52.734375
161,52.734375
162,52.734375
163,50.781250
164,50.781250
165,48.828125
166,48.828125
167,48.828125
168,46.875000
169,46.875000
170,46.875000
171,44.921875
172,44.921875
173,42.968750
174,42.968750
175,42.968750
176,41.015625
177,41.015625
178,39.062500
179,39.062500
180,39.062500
181,37.109375
182,37.109375
183,35.156250
184,35.156250
185,35.156250
186,33.203125
187,33.203125
188,31.250000
189,31.250000
190,29.296875
191,29.296875
192,27.343750
193,27.343750
194,25.390625
195,25.390625
196,25.390625
197,23.437500
198,23.437500
199,21.484375
200,21.484375
201,19.531250
202,19.531250
203,17.578125
204,17.578125
205,17.578125
206,15.625000
207,13.671875
208,13.671875
209,13.671875
210,11.718750
211,11.718750
212,9.765625
213,9.765625
214,7.812500
215,7.812500
216,5.859375
217,5.859375
218,3.906250
219,3.906250
220,1.953125
221,1.953125
222,0.000000
223,0.000000
224,-1.953125
225,-1.953125
226,-3.906250
227,-3.906250
228,-5.859375
229,-5.859375
230,-5.859375
231,-7.812500
232,-7.812500
233,-9.765625
234,-9.765625
235,-11.718750
236,-11.718750
237,-13.671875
238,-13.671875
239,-15.625000
240,-15.625000
241,-17.578125
242,-17.578125
243,-19.531250
244,-19.531250
245,-19.531250
246,-21.484375
247,-21.484375
248,-23.437500
249,-23.437500
250,-25.390625
251,-25.390625
252,-27.343750
253,-27.343750
254,-27.343750
255,-29.296875
256,-29.296875
257,-31.250000
258,-31.250000
259,-33.203125
260,-33.203125
261,-35.156250
262,-35.156250
263,-35.156250
264,-37.109375
265,-37.109375
266,-37.109375
267,-39.062500
268,-39.062500
269,-41.015625
270,-41.015625
271,-42.968750
272,-42.968750
273,-42.968750
274,-44.921875
275,-44.921875
276,-44.921875
277,-46.875000
278,-46.875000
279,-46.875000
280,-48.828125
281,-48.828125
282,-48.828125
283,-50.781250
284,-50.781250
285,-50.781250
286,-52.734375
287,-52.734375
288,-52.734375
289,-54.687500
290,-54.687500
291,-54.687500
292,-56.640625
293,-56.640625
294,-56.640625
295,-56.640625
296,-58.593750
297,-58.593750
298,-58.593750
299,-58.593750
300,-60.546875
301,-60.546875
302,-60.546875
303,-60.546875
304,-62.500000
305,-62.500000
306,-62.500000
307,-62.500000
308,-64.453125
309,-64.453125
310,-64.453125
311,-64.453125
312,-66.406250
313,-66.406250
314,-66.406250
315,-66.406250
316,-66.406250
317,-66.406250
318,-68.359375
319,-66.406250
320,-68.359375
321,-68.359375
322,-68.359375
323,-68.359375
324,-68.359375
325,-68.359375
326,-68.359375
327,-70.312500
328,-70.312500
329,-70.312500
330,-70.312500
331,-70.312500
332,-70.312500
333,-70.312500
334,-70.312500
335,-70.312500
336,-72.265625
337,-70.312500
338,-70.312500
339,-70.312500
340,-70.312500
341,-70.312500
342,-70.312500
343,-70.312500
344,-70.312500
345,-70.312500
346,-70.312500
347,-72.265625
348,-70.312500
349,-70.312500
350,-70.312500
351,-70.312500
352,-70.312500
353,-70.312500
354,-70.312500
355,-70.312500
356,-70.312500
357,-70.312500
358,-70.312500
359,-70.312500
360,-70.312500
361,-68.359375
362,-68.359375
363,-68.359375
364,-68.359375
365,-68.359375
366,-68.359375
367,-66.406250
368,-66.406250
369,-66.406250
370,-66.406250
371,-66.406250
372,-66.406250
373,-66.406250
374,-64.453125
375,-64.453125
376,-64.453125
377,-64.453125
378,-62.500000
379,-62.500000
380,-62.500000
381,-62.500000
382,-60.546875
383,-60.546875
384,-60.546875
385,-60.546875
386,-60.546875
387,-58.593750
388,-58.593750
389,-58.593750
390,-56.640625
391,-56.640625
392,-56.640625
393,-56.640625
394,-54.687500
395,-54.687500
396,-54.687500
397,-52.734375
398,-52.734375
399,-50.781250
400,-50.781250
401,-50.781250
402,-50.781250
403,-48.828125
404,-48.828125
405,-48.828125
406,-46.875000
407,-46.875000
408,-46.875000
409,-44.921875
410,-44.921875
411,-42.968750
412,-42.968750
413,-42.968750
414,-41.015625
415,-41.015625
416,-41.015625
417,-39.062500
418,-39.062500
419,-39.062500
420,-37.109375
421,-37.109375
422,-35.156250
423,-35.156250
424,-33.203125
425,-33.203125
426,-31.250000
427,-31.250000
428,-31.250000
429,-31.250000
430,-29.296875
431,-27.343750
432,-27.343750
