Channel              :,CH1
Frequency            :,624.1Hz
Period               :,1.602ms
PK-PK                :,123.0mV
Probe attenuation    :,1X
Voltage per ADC value:,0.122070mV
Time interval        :,2.00000us

index,CH1_Voltage(mV)
1,-64.453125
2,-64.453125
3,-64.453125
4,-64.453125
5,-64.453125
6,-64.453125
7,-64.453125
8,-64.453125
9,-64.453125
10,-66.406250
11,-64.453125
12,-64.453125
13,-66.406250
14,-66.406250
15,-64.453125
16,-66.406250
17,-66.406250
18,-64.453125
19,-66.406250
20,-66.406250
21,-66.406250
22,-66.406250
23,-66.406250
24,-66.406250
25,-66.406250
26,-66.406250
27,-66.406250
28,-64.453125
29,-64.453125
30,-66.406250
31,-66.406250
32,-64.453125
33,-64.453125
34,-66.406250
35,-64.453125
36,-64.453125
37,-64.453125
38,-66.406250
39,-64.453125
40,-64.453125
41,-64.453125
42,-64.453125
43,-64.453125
44,-64.453125
45,-64.453125
46,-64.453125
47,-64.453125
48,-64.453125
49,-64.453125
50,-64.453125
51,-62.500000
52,-64.453125
53,-64.453125
54,-62.500000
55,-62.500000
56,-62.500000
57,-62.500000
58,-62.500000
59,-62.500000
60,-62.500000
61,-62.500000
62,-62.500000
63,-62.500000
64,-62.500000
65,-62.500000
66,-60.546875
67,-60.546875
68,-60.546875
69,-60.546875
70,-60.546875
71,-60.546875
72,-60.546875
73,-60.546875
74,-60.546875
75,-60.546875
76,-58.593750
77,-60.546875
78,-60.546875
79,-58.593750
80,-58.593750
81,-58.593750
82,-58.593750
83,-58.593750
84,-58.593750
85,-58.593750
86,-58.593750
87,-56.640625
88,-56.640625
89,-56.640625
90,-56.640625
91,-56.640625
92,-56.640625
93,-56.640625
94,-54.687500
95,-56.640625
96,-54.687500
97,-54.687500
98,-54.687500
99,-54.687500
100,-54.687500
101,-54.687500
102,-54.687500
103,-54.687500
104,-52.734375
105,-52.734375
106,-52.734375
107,-52.734375
108,-52.734375
109,-50.781250
110,-50.781250
111,-50.781250
112,-50.781250
113,-48.828125
114,-50.781250
115,-50.781250
116,-48.828125
117,-48.828125
118,-48.828125
119,-46.875000
120,-48.828125
121,-48.828125
122,-46.875000
123,-46.875000
124,-46.875000
125,-44.921875
126,-44.921875
127,-44.921875
128,-44.921875
129,-44.921875
130,-44.921875
131,-42.968750
132,-44.921875
133,-42.968750
134,-42.968750
135,-42.968750
136,-42.968750
137,-41.015625
138,-41.015625
139,-41.015625
140,-41.015625
141,-39.062500
142,-41.015625
143,-39.062500
144,-39.062500
145,-39.062500
146,-39.062500
147,-39.062500
148,-39.062500
149,-37.109375
150,-37.109375
151,-37.109375
152,-37.109375
153,-37.109375
154,-35.156250
155,-35.156250
156,-35.156250
157,-35.156250
158,-33.203125
159,-33.203125
160,-33.203125
161,-33.203125
162,-31.250000
163,-31.250000
164,-31.250000
165,-31.250000
166,-29.296875
167,-31.250000
168,-29.296875
169,-29.296875
170,-29.296875
171,-27.343750
172,-27.343750
173,-27.343750
174,-27.343750
175,-25.390625
176,-25.390625
177,-25.390625
178,-25.390625
179,-25.390625
180,-25.390625
181,-23.437500
182,-23.437500
183,-23.437500
184,-21.484375
185,-21.484375
186,-21.484375
187,-21.484375
188,-19.531250
189,-19.531250
190,-19.531250
191,-19.531250
192,-17.578125
193,-17.578125
194,-17.578125
195,-17.578125
196,-15.625000
197,-15.625000
198,-15.625000
199,-15.625000
200,-15.625000
201,-15.625000
202,-13.671875
203,-13.671875
204,-13.671875
205,-13.671875
206,-11.718750
207,-11.718750
208,-11.718750
209,-11.718750
210,-9.765625
211,-9.765625
212,-9.765625
213,-9.765625
214,-7.812500
215,-7.812500
216,-7.812500
217,-7.812500
218,-5.859375
219,-5.859375
220,-5.859375
221,-5.859375
