"Latest: Time (s)";"Latest: Potential 1 (V)";"Latest: Potential 2 (V)"
0;-0,583638583639;-0,393162393162
0,004;-0,290598290598;-0,0903540903541
0,008;0,031746031746;0,227106227106
0,012;0,344322344322;0,525030525031
0,016;0,647130647131;0,798534798535
0,02;0,901098901099;1,01831501832
0,024;1,09157509158;1,16971916972
0,028;1,22344322344;1,24786324786
0,032;1,27228327228;1,25274725275
0,036;1,23321123321;1,16483516484
0,04;1,12087912088;1,00366300366
0,044;0,925518925519;0,774114774115
0,048;0,676434676435;0,495726495726
0,052;0,37851037851;0,192918192918
0,056;0,0708180708181;-0,119658119658
0,06;-0,246642246642;-0,42735042735
0,064;-0,554334554335;-0,710622710623
0,068;-0,822954822955;-0,945054945055
0,072;-1,04273504274;-1,12576312576
0,076;-1,18925518926;-1,21855921856
0,08;-1,25274725275;-1,2380952381
0,084;-1,2380952381;-1,1746031746
0,088;-1,1452991453;-1,03296703297
0,092;-0,964590964591;-0,822954822955
0,096;-0,725274725275;-0,554334554335
0,1;-0,442002442002;-0,246642246642
0,104;-0,13431013431;0,0659340659341
0,108;0,188034188034;0,37851037851
0,112;0,495726495726;0,666666666667
0,116;0,778998778999;0,910866910867
0,12;1,00854700855;1,10134310134
0,124;1,15995115995;1,21855921856
0,128;1,25763125763;1,25763125763
0,132;1,2673992674;1,21367521368
0,136;1,19413919414;1,09645909646
0,14;1,03785103785;0,901098901099
0,144;0,813186813187;0,647130647131
0,148;0,534798534799;0,35409035409
0,152;0,23199023199;0,03663003663
0,156;-0,0854700854701;-0,271062271062
0,16;-0,398046398046;-0,568986568987
0,164;-0,691086691087;-0,832722832723
0,168;-0,940170940171;-1,04761904762
0,172;-1,12087912088;-1,17948717949
0,176;-1,22344322344;-1,23321123321
0,18;-1,24786324786;-1,20879120879
0,184;-1,19902319902;-1,115995116
0,188;-1,06715506716;-0,940170940171
0,192;-0,852258852259;-0,691086691087
0,196;-0,588522588523;-0,40293040293
0,2;-0,285714285714;-0,0903540903541
0,204;0,026862026862;0,222222222222
0,208;0,339438339438;0,520146520147
0,212;0,642246642247;0,798534798535
0,216;0,901098901099;1,01831501832
0,22;1,10134310134;1,1746031746
0,224;1,21855921856;1,24786324786
0,228;1,27228327228;1,25274725275
0,232;1,22832722833;1,16483516484
0,236;1,12576312576;1,00854700855
0,24;0,935286935287;0,783882783883
0,244;0,681318681319;0,500610500611
0,248;0,388278388278;0,202686202686
0,252;0,0757020757021;-0,114774114774
0,256;-0,241758241758;-0,422466422466
0,26;-0,544566544567;-0,710622710623
0,264;-0,818070818071;-0,949938949939
0,268;-1,04273504274;-1,12576312576
0,272;-1,18925518926;-1,22344322344
0,276;-1,25274725275;-1,23321123321
0,28;-1,23321123321;-1,1746031746
0,284;-1,15018315018;-1,04273504274
0,288;-0,974358974359;-0,818070818071
0,292;-0,735042735043;-0,559218559219
0,296;-0,442002442002;-0,251526251526
0,3;-0,13431013431;0,0610500610501
0,304;0,18315018315;0,368742368742
0,308;0,490842490842;0,661782661783
0,312;0,769230769231;0,905982905983
0,316;1,00366300366;1,10622710623
0,32;1,16971916972;1,22344322344
0,324;1,25763125763;1,25763125763
0,328;1,26251526252;1,21855921856
0,332;1,18437118437;1,09157509158
