"Latest: Time (s)";"Latest: Potential 1 (V)";"Latest: Potential 2 (V)"
0;0,35409035409;0,783882783883
0,004;0,437118437118;0,832722832723
0,008;0,525030525031;0,886446886447
0,012;0,608058608059;0,935286935287
0,016;0,691086691087;0,979242979243
0,02;0,764346764347;1,01831501832
0,024;0,837606837607;1,0525030525
0,028;0,905982905983;1,08180708181
0,032;0,969474969475;1,10134310134
0,036;1,0231990232;1,115995116
0,04;1,07692307692;1,12576312576
0,044;1,12576312576;1,12576312576
0,048;1,16483516484;1,12576312576
0,052;1,20390720391;1,115995116
0,056;1,22344322344;1,09645909646
0,06;1,24297924298;1,08180708181
0,064;1,25763125763;1,0525030525
0,068;1,27228327228;1,02808302808
0,072;1,27228327228;0,989010989011
0,076;1,26251526252;0,940170940171
0,08;1,24297924298;0,886446886447
0,084;1,22832722833;0,837606837607
0,088;1,19902319902;0,783882783883
0,092;1,16971916972;0,720390720391
0,096;1,13064713065;0,656898656899
0,1;1,08180708181;0,583638583639
0,104;1,03296703297;0,510378510379
0,108;0,979242979243;0,442002442002
0,112;0,915750915751;0,358974358974
0,116;0,852258852259;0,28083028083
0,12;0,778998778999;0,197802197802
0,124;0,695970695971;0,119658119658
0,128;0,617826617827;0,041514041514
0,132;0,544566544567;-0,03663003663
0,136;0,456654456654;-0,124542124542
0,14;0,368742368742;-0,20757020757
0,144;0,28083028083;-0,28083028083
0,148;0,188034188034;-0,358974358974
0,152;0,100122100122;-0,437118437118
0,156;0,00732600732601;-0,505494505495
0,16;-0,0805860805861;-0,583638583639
0,164;-0,173382173382;-0,652014652015
0,168;-0,261294261294;-0,705738705739
0,172;-0,35409035409;-0,769230769231
0,176;-0,442002442002;-0,827838827839
0,18;-0,529914529915;-0,876678876679
0,184;-0,612942612943;-0,925518925519
0,188;-0,691086691087;-0,964590964591
0,192;-0,759462759463;-1,00366300366
0,196;-0,842490842491;-1,04273504274
0,2;-0,905982905983;-1,06715506716
0,204;-0,964590964591;-1,08180708181
0,208;-1,0231990232;-1,10134310134
0,212;-1,07692307692;-1,11111111111
0,216;-1,12576312576;-1,11111111111
0,22;-1,16483516484;-1,10622710623
0,224;-1,19413919414;-1,09157509158
0,228;-1,21367521368;-1,07692307692
0,232;-1,2380952381;-1,0525030525
0,236;-1,24786324786;-1,0231990232
0,24;-1,25274725275;-0,993894993895
0,244;-1,25274725275;-0,949938949939
0,248;-1,24297924298;-0,905982905983
0,252;-1,22832722833;-0,857142857143
0,256;-1,21367521368;-0,808302808303
0,26;-1,18437118437;-0,754578754579
0,264;-1,15506715507;-0,691086691087
0,268;-1,11111111111;-0,622710622711
0,272;-1,06715506716;-0,559218559219
0,276;-1,01343101343;-0,47619047619
0,28;-0,954822954823;-0,40293040293
0,284;-0,891330891331;-0,319902319902
0,288;-0,813186813187;-0,236874236874
0,292;-0,744810744811;-0,163614163614
0,296;-0,671550671551;-0,0757020757021
0,3;-0,583638583639;0,00732600732601
0,304;-0,500610500611;0,0903540903541
0,308;-0,412698412698;0,168498168498
0,312;-0,324786324786;0,241758241758
0,316;-0,236874236874;0,32967032967
0,32;-0,144078144078;0,407814407814
0,324;-0,0512820512821;0,481074481074
0,328;0,03663003663;0,549450549451
0,332;0,129426129426;0,627594627595
0,336;0,222222222222;0,691086691087
0,34;0,310134310134;0,754578754579
0,344;0,40293040293;0,813186813187
0,348;0,490842490842;0,862026862027
0,352;0,568986568987;0,915750915751
0,356;0,652014652015;0,964590964591
0,36;0,735042735043;1,00366300366
0,364;0,803418803419;1,03785103785
0,368;0,871794871795;1,06715506716
0,372;0,940170940171;1,08669108669
0,376;1,00366300366;1,10622710623
0,38;1,05738705739;1,12576312576
0,384;1,10622710623;1,12576312576
0,388;1,1452991453;1,12576312576
0,392;1,18437118437;1,12087912088
0,396;1,21855921856;1,11111111111
0,4;1,2380952381;1,09645909646
0,404;1,26251526252;1,07203907204
0,408;1,27228327228;1,03785103785
0,412;1,27228327228;1,00366300366
0,416;1,27228327228;0,954822954823
0,42;1,25274725275;0,920634920635
0,424;1,2380952381;0,866910866911
0,428;1,21367521368;0,803418803419
0,432;1,18437118437;0,749694749695
0,436;1,15018315018;0,681318681319
0,44;1,10622710623;0,617826617827
