"Latest: Time (s)";"Latest: Potential 1 (V)";"Latest: Potential 2 (V)"
0;-7,27960927961;-8,21245421245
0,004;-9,19902319902;-9,52136752137
0,008;-9,83882783883;-9,56532356532
0,012;-9,23321123321;-8,36874236874
0,016;-7,36263736264;-5,95604395604
0,02;-4,48595848596;-2,7619047619
0,024;-1,07692307692;0,739926739927
0,028;2,41025641026;4,14407814408
0,032;5,57997557998;7,02075702076
0,036;8,02197802198;8,95970695971
0,04;9,3601953602;9,71672771673
0,044;9,43345543346;9,13553113553
0,048;8,22222222222;7,37240537241
0,052;5,92185592186;4,64713064713
0,056;2,79120879121;1,28205128205
0,06;-0,695970695971;-2,22954822955
0,064;-4,13431013431;-5,48717948718
0,068;-7,03540903541;-8,01221001221
0,072;-9,05738705739;-9,45299145299
0,076;-9,81929181929;-9,62393162393
0,08;-9,34554334554;-8,52503052503
0,084;-7,56288156288;-6,19536019536
0,088;-4,778998779;-3,07448107448
0,092;-1,43345543346;0,383394383394
0,096;2,0927960928;3,83638583639
0,1;5,33577533578;6,78632478632
0,104;7,84615384615;8,80341880342
0,108;9,27716727717;9,68742368742
0,112;9,48717948718;9,24786324786
0,116;8,38339438339;7,58241758242
0,12;6,1514041514;4,9010989011
0,124;3,11843711844;1,62393162393
0,128;-0,32967032967;-1,87301587302
0,132;-3,78754578755;-5,17948717949
0,136;-6,81074481074;-7,83638583639
0,14;-8,93528693529;-9,38461538462
0,144;-9,79975579976;-9,65811965812
0,148;-9,45299145299;-8,69597069597
0,152;-7,79731379731;-6,47374847375
0,156;-5,07203907204;-3,41636141636
0,16;-1,75091575092;0,0659340659341
0,164;1,76556776557;3,52869352869
0,168;5,04273504274;6,53235653236
0,172;7,64590964591;8,67155067155
0,176;9,21367521368;9,66788766789
0,18;9,53113553114;9,34554334554
0,184;8,51526251526;7,79242979243
0,188;6,42490842491;5,21367521368
0,192;3,42124542125;1,96581196581
0,196;-0,01221001221;-1,55555555556
0,2;-3,51892551893;-4,9010989011
0,204;-6,56166056166;-7,62637362637
0,208;-8,778998779;-9,28693528694
0,212;-9,76556776557;-9,68253968254
0,216;-9,52625152625;-8,84249084249
0,22;-7,99755799756;-6,71794871795
0,224;-5,35531135531;-3,69963369963
0,228;-2,06349206349;-0,246642246642
0,232;1,45787545788;3,24053724054
0,236;4,76923076923;6,29304029304
0,24;7,45543345543;8,52991452991
0,244;9,115995116;9,62393162393
0,248;9,56043956044;9,42857142857
0,252;8,69597069597;7,99755799756
0,256;6,64957264957;5,46275946276
0,26;3,70451770452;2,23443223443
0,264;0,28083028083;-1,27228327228
0,268;-3,15750915751;-4,59829059829
0,272;-6,29304029304;-7,40170940171
0,276;-8,63247863248;-9,19413919414
0,28;-9,73626373626;-9,70207570208
0,284;-9,59951159951;-8,95482295482
0,288;-8,18315018315;-6,96214896215
0,292;-5,64346764347;-4,01221001221
0,296;-2,3663003663;-0,564102564103
0,3;1,1452991453;2,89865689866
0,304;4,50549450549;6,0293040293
0,308;7,25030525031;8,35409035409
0,312;8,99389499389;9,56532356532
0,316;9,57997557998;9,49694749695
0,32;8,79853479853;8,17338217338
0,324;6,884004884;5,74114774115
0,328;4,02197802198;2,57142857143
0,332;0,622710622711;-0,920634920635
0,336;-2,884004884;-4,33943833944
0,34;-6,04395604396;-7,18192918193
0,344;-8,45665445665;-9,09157509158
0,348;-9,68742368742;-9,71184371184
0,352;-9,66788766789;-9,09157509158
0,356;-8,36874236874;-7,19658119658
0,36;-5,9072039072;-4,31013431013
0,364;-2,69352869353;-0,896214896215
0,368;0,808302808303;2,60561660562
0,372;4,20757020757;5,7851037851
0,376;7,01098901099;8,18315018315
0,38;8,88644688645;9,5115995116
0,384;9,59951159951;9,56043956044
0,388;8,9304029304;8,32478632479
0,392;7,09401709402;5,99511599512
0,396;4,31501831502;2,87912087912
0,4;0,935286935287;-0,612942612943
0,404;-2,57142857143;-4,04151404151
0,408;-5,7851037851;-6,95726495726
0,412;-8,27106227106;-8,95482295482
0,416;-9,62881562882;-9,70207570208
0,42;-9,71672771673;-9,19413919414
0,424;-8,5347985348;-7,39194139194
0,428;-6,16605616606;-4,62271062271
0,432;-3,02075702076;-1,19413919414
0,436;0,490842490842;2,29792429792
0,44;3,91452991453;5,52625152625
0,444;6,81074481074;8,03174603175
0,448;8,76434676435;9,44322344322
0,452;9,57997557998;9,61416361416
0,456;9,03785103785;8,48595848596
0,46;7,30402930403;6,15628815629
0,464;4,57387057387;3,18681318681
0,468;1,27228327228;-0,266178266178
0,472;-2,23931623932;-3,72405372405
0,476;-5,51648351648;-6,7326007326
0,48;-8,10500610501;-8,84249084249
0,484;-9,56043956044;-9,67277167277
0,488;-9,76068376068;-9,30158730159
0,492;-8,71062271062;-7,62148962149
0,496;-6,42002442002;-4,87667887668
0,5;-3,29426129426;-1,5115995116
0,504;0,163614163614;1,97557997558
0,508;3,60195360195;5,24297924298
0,512;6,56654456654;7,8315018315
0,516;8,64224664225;9,36507936508
0,52;9,55067155067;9,65811965812
0,524;9,14041514042;8,64224664225
0,528;7,51892551893;6,49816849817
0,532;4,87179487179;3,47985347985
0,536;1,54578754579;0,00732600732601
0,54;-1,92185592186;-3,42612942613
0,544;-5,2380952381;-6,4884004884
0,548;-7,89499389499;-8,6862026862
0,552;-9,49206349206;-9,65323565324
0,556;-9,78998778999;-9,38461538462
0,56;-8,86202686203;-7,82661782662
0,564;-6,66910866911;-5,15995115995
0,568;-3,63125763126;-1,86324786325
0,572;-0,148962148962;1,62881562882
0,576;3,29426129426;4,96459096459
0,58;6,32234432234;7,63125763126
0,584;8,49084249084;9,27228327228
0,588;9,51648351648;9,67765567766
0,592;9,22832722833;8,79365079365
0,596;7,71428571429;6,72771672772
0,6;5,1452991453;3,77777777778
0,604;1,88278388278;0,344322344322
0,608;-1,61416361416;-3,08913308913
0,612;-4,93528693529;-6,21001221001
0,616;-7,68498168498;-8,52991452991
0,62;-9,39438339438;-9,61904761905
0,624;-9,81929181929;-9,45787545788
0,628;-9,00366300366;-8,03174603175
0,632;-6,93284493284;-5,46275946276
0,636;-3,8021978022;-2,18070818071
0,64;-0,47619047619;1,35042735043
0,644;3,01098901099;4,67643467643
0,648;6,09768009768;7,41147741148
0,652;8,32967032967;9,15995115995
0,656;9,47252747253;9,71672771673
0,66;9,31623931624;8,91575091575
0,664;7,89010989011;6,9768009768
0,668;5,43833943834;4,10500610501
0,672;2,22466422466;0,695970695971
0,676;-1,29181929182;-2,81562881563
0,68;-4,67643467643;-5,98046398046
0,684;-7,47008547009;-8,35897435897
0,688;-9,28693528694;-9,56532356532
0,692;-9,83394383394;-9,53113553114
0,696;-9,13064713065;-8,20268620269
0,7;-7,14774114774;-5,69719169719
0,704;-4,24175824176;-2,49816849817
