"Latest: Time (s)";"Latest: Potential 1 (V)";"Latest: Potential 2 (V)"
0;0,432234432234;0,324786324786
0,004;-0,178266178266;-0,285714285714
0,008;-0,749694749695;-0,842490842491
0,012;-1,1452991453;-1,18437118437
0,016;-1,25763125763;-1,23321123321
0,02;-1,06227106227;-0,989010989011
0,024;-0,603174603175;-0,485958485958
0,028;-0,002442002442;0,114774114774
0,032;0,593406593407;0,695970695971
0,036;1,0525030525;1,11111111111
0,04;1,2673992674;1,27228327228
0,044;1,16483516484;1,115995116
0,048;0,788766788767;0,695970695971
0,052;0,217338217338;0,10989010989
0,056;-0,388278388278;-0,495726495726
0,06;-0,915750915751;-0,989010989011
0,064;-1,21855921856;-1,2380952381
0,068;-1,21855921856;-1,18925518926
0,072;-0,930402930403;-0,837606837607
0,076;-0,398046398046;-0,285714285714
0,08;0,212454212454;0,324786324786
0,084;0,774114774115;0,862026862027
0,088;1,15506715507;1,19902319902
0,092;1,26251526252;1,24786324786
0,096;1,06227106227;0,998778998779
0,1;0,608058608059;0,505494505495
0,104;0,00732600732601;-0,105006105006
0,108;-0,598290598291;-0,686202686203
0,112;-1,05738705739;-1,10622710623
0,116;-1,25274725275;-1,24786324786
0,12;-1,15018315018;-1,09157509158
0,124;-0,759462759463;-0,666666666667
0,128;-0,197802197802;-0,0757020757021
0,132;0,422466422466;0,529914529915
0,136;0,945054945055;1,01831501832
0,14;1,23321123321;1,25274725275
0,144;1,22832722833;1,19413919414
0,148;0,925518925519;0,847374847375
0,152;0,407814407814;0,30525030525
0,156;-0,197802197802;-0,310134310134
0,16;-0,774114774115;-0,857142857143
0,164;-1,15995115995;-1,18925518926
0,168;-1,24786324786;-1,22344322344
0,172;-1,03785103785;-0,969474969475
0,176;-0,573870573871;-0,471306471306
0,18;0,021978021978;0,13431013431
0,184;0,622710622711;0,715506715507
0,188;1,07203907204;1,13064713065
0,192;1,27228327228;1,27228327228
0,196;1,15995115995;1,10134310134
0,2;0,769230769231;0,676434676435
0,204;0,197802197802;0,0903540903541
0,208;-0,407814407814;-0,510378510379
0,212;-0,935286935287;-0,998778998779
0,216;-1,21855921856;-1,24297924298
0,22;-1,21367521368;-1,1746031746
