"Latest: Time (s)";"Latest: Potential 1 (V)";"Latest: Potential 2 (V)"
0;0,559218559219;0,246642246642
0,004;0,37851037851;0,0659340659341
0,008;0,197802197802;-0,114774114774
0,012;0,002442002442;-0,300366300366
0,016;-0,178266178266;-0,471306471306
0,02;-0,363858363858;-0,627594627595
0,024;-0,544566544567;-0,783882783883
0,028;-0,710622710623;-0,920634920635
0,032;-0,857142857143;-1,02808302808
0,036;-0,989010989011;-1,115995116
0,04;-1,09645909646;-1,1746031746
0,044;-1,1746031746;-1,21367521368
0,048;-1,22832722833;-1,21367521368
0,052;-1,25274725275;-1,19413919414
0,056;-1,24786324786;-1,1452991453
0,06;-1,21367521368;-1,06227106227
0,064;-1,15995115995;-0,964590964591
0,068;-1,07203907204;-0,847374847375
0,072;-0,959706959707;-0,705738705739
0,076;-0,822954822955;-0,539682539683
0,08;-0,671550671551;-0,368742368742
0,084;-0,500610500611;-0,18315018315
0,088;-0,315018315018;0,002442002442
0,092;-0,129426129426;0,18315018315
0,096;0,0512820512821;0,35409035409
0,1;0,241758241758;0,529914529915
0,104;0,42735042735;0,691086691087
0,108;0,603174603175;0,842490842491
0,112;0,759462759463;0,959706959707
0,116;0,905982905983;1,06227106227
0,12;1,0231990232;1,1452991453
0,124;1,13064713065;1,19902319902
0,128;1,20390720391;1,22832722833
0,132;1,25274725275;1,22832722833
0,136;1,27228327228;1,19902319902
0,14;1,25763125763;1,14041514042
0,144;1,21855921856;1,06227106227
0,148;1,15018315018;0,954822954823
0,152;1,06227106227;0,827838827839
0,156;0,945054945055;0,676434676435
0,16;0,803418803419;0,520146520147
0,164;0,652014652015;0,349206349206
0,168;0,481074481074;0,168498168498
0,172;0,295482295482;-0,017094017094
0,176;0,119658119658;-0,202686202686
0,18;-0,0757020757021;-0,368742368742
0,184;-0,261294261294;-0,544566544567
0,188;-0,446886446886;-0,700854700855
0,192;-0,617826617827;-0,842490842491
0,196;-0,778998778999;-0,969474969475
0,2;-0,915750915751;-1,06715506716
0,204;-1,03785103785;-1,1452991453
0,208;-1,13553113553;-1,19413919414
0,212;-1,20390720391;-1,21367521368
0,216;-1,24297924298;-1,20879120879
0,22;-1,25763125763;-1,16971916972
0,224;-1,2380952381;-1,10622710623
0,228;-1,19413919414;-1,02808302808
0,232;-1,12576312576;-0,915750915751
0,236;-1,02808302808;-0,783882783883
0,24;-0,901098901099;-0,632478632479
0,244;-0,759462759463;-0,461538461538
0,248;-0,593406593407;-0,285714285714
0,252;-0,422466422466;-0,105006105006
0,256;-0,241758241758;0,0805860805861
0,26;-0,0561660561661;0,25641025641
0,264;0,13431013431;0,432234432234
0,268;0,319902319902;0,593406593407
0,272;0,495726495726;0,749694749695
0,276;0,666666666667;0,886446886447
0,28;0,822954822955;1,00854700855
0,284;0,959706959707;1,10134310134
0,288;1,06715506716;1,16971916972
0,292;1,15506715507;1,21367521368
0,296;1,22344322344;1,23321123321
0,3;1,26251526252;1,21855921856
0,304;1,27228327228;1,18437118437
0,308;1,24786324786;1,115995116
0,312;1,19413919414;1,01831501832
0,316;1,115995116;0,910866910867
0,32;1,01831501832;0,774114774115
0,324;0,896214896215;0,622710622711
0,328;0,744810744811;0,461538461538
0,332;0,588522588523;0,28083028083
0,336;0,412698412698;0,100122100122
0,34;0,227106227106;-0,0854700854701
0,344;0,041514041514;-0,261294261294
0,348;-0,139194139194;-0,437118437118
0,352;-0,324786324786;-0,603174603175
0,356;-0,505494505495;-0,754578754579
0,36;-0,676434676435;-0,891330891331
0,364;-0,827838827839;-1,00366300366
0,368;-0,959706959707;-1,09645909646
0,372;-1,07692307692;-1,16483516484
0,376;-1,16483516484;-1,20879120879
0,38;-1,22344322344;-1,21367521368
0,384;-1,24786324786;-1,19413919414
0,388;-1,25274725275;-1,15506715507
0,392;-1,22832722833;-1,09157509158
0,396;-1,17948717949;-0,993894993895
0,4;-1,10134310134;-0,876678876679
0,404;-0,993894993895;-0,735042735043
0,408;-0,862026862027;-0,578754578755
0,412;-0,710622710623;-0,412698412698
0,416;-0,544566544567;-0,23199023199
0,42;-0,368742368742;-0,046398046398
0,424;-0,18315018315;0,129426129426
0,428;-0,002442002442;0,310134310134
0,432;0,188034188034;0,481074481074
0,436;0,373626373626;0,647130647131
0,44;0,549450549451;0,798534798535
