"Latest: Time (s)";"Latest: Potential 1 (V)";"Latest: Potential 2 (V)"
0;-9,49694749695;-9,63858363858
0,004;-9,10622710623;-8,11965811966
0,008;-4,60317460317;-2,81074481074
0,012;1,8778998779;3,70451770452
0,016;7,4358974359;8,55921855922
0,02;9,58974358974;9,50671550672
0,024;7,24542124542;6,11233211233
0,028;1,57997557998;-0,002442002442
0,032;-4,81318681319;-6,28815628816
0,036;-9,19902319902;-9,54578754579
0,04;-9,3894993895;-8,54456654457
0,044;-5,31135531136;-3,57264957265
0,048;1,08669108669;2,95238095238
0,052;6,91330891331;8,14407814408
0,056;9,55067155067;9,6336996337
0,06;7,74358974359;6,72283272283
0,064;2,40537240537;0,803418803419
0,068;-4,09523809524;-5,52136752137
0,072;-8,87179487179;-9,36996336996
0,076;-9,57997557998;-8,89621489621
0,08;-5,85836385836;-4,28083028083
0,084;0,275946275946;2,17094017094
0,088;6,34188034188;7,68986568987
0,092;9,45787545788;9,71672771673
0,096;8,17338217338;7,25030525031
0,1;3,16239316239;1,58485958486
0,104;-3,33333333333;-4,82783882784
0,108;-8,48107448107;-9,12576312576
0,112;-9,73137973138;-9,19902319902
0,116;-6,59584859585;-4,96947496947
0,12;-0,505494505495;1,39926739927
0,124;5,71672771673;7,16727716728
0,128;9,29181929182;9,70207570208
0,132;8,55433455433;7,76312576313
0,136;3,86080586081;2,31746031746
0,14;-2,57142857143;-4,14407814408
0,144;-8,03174603175;-8,82295482295
0,148;-9,81440781441;-9,4188034188
0,152;-7,15750915751;-5,68253968254
0,156;-1,28693528694;0,617826617827
0,16;5,05738705739;6,60561660562
0,164;9,07692307692;9,62393162393
0,168;8,88644688645;8,22222222222
0,172;4,57875457875;3,11843711844
0,176;-1,79975579976;-3,51892551893
0,18;-7,51404151404;-8,43711843712
0,184;-9,83394383394;-9,57509157509
0,188;-7,68498168498;-6,30769230769
0,192;-2,07814407814;-0,178266178266
0,196;4,37362637363;6,00976800977
0,2;8,79853479853;9,4822954823
0,204;9,15018315018;8,61782661783
0,208;5,28693528694;3,86568986569
0,212;-1,00854700855;-2,62026862027
0,216;-6,96703296703;-8,00732600733
0,22;-9,7851037851;-9,66788766789
0,224;-8,23199023199;-6,90842490842
0,228;-2,8547008547;-0,974358974359
0,232;3,64590964591;5,35531135531
0,236;8,45665445665;9,27716727717
0,24;9,35531135531;8,97924297924
0,244;5,91697191697;4,59829059829
