"Latest: Time (s)";"Latest: Potential 1 (V)";"Latest: Potential 2 (V)"
0;3,62148962149;3,12332112332
0,004;-8,30036630037;-7,77289377289
0,008;9,74603174603;9,81440781441
0,012;-8,4126984127;-8,63247863248
0,016;3,86080586081;4,60317460317
0,02;1,53113553114;0,998778998779
0,024;-6,84004884005;-6,20512820513
0,028;9,43833943834;9,37484737485
0,032;-9,39926739927;-9,47252747253
0,036;5,74603174603;6,3956043956
0,04;-0,617826617827;-1,15995115995
0,044;-5,05738705739;-4,33943833944
0,048;8,68131868132;8,49084249084
0,052;-9,88278388278;-9,82417582418
0,056;7,34798534799;7,89010989011
0,06;-2,75213675214;-3,30891330891
0,064;-3,04517704518;-2,27838827839
0,068;7,50427350427;7,20634920635
0,072;-9,92185592186;-9,7264957265
0,076;8,57387057387;8,99389499389
0,08;-4,78388278388;-5,2380952381
0,084;-0,910866910867;-0,139194139194
0,088;5,96581196581;5,55555555556
0,092;-9,51648351648;-9,16971916972
0,096;9,37484737485;9,65323565324
0,1;-6,58608058608;-6,95726495726
0,104;1,24297924298;2,02442002442
0,108;4,11965811966;3,63125763126
0,112;-8,61294261294;-8,11477411477
0,116;9,73626373626;9,86324786325
0,12;-8,09523809524;-8,35897435897
0,124;3,35775335775;4,08547008547
0,128;2,06837606838;1,55067155067
0,132;-7,24053724054;-6,62515262515
0,136;9,55555555556;9,5409035409
0,14;-9,18925518926;-9,30647130647
0,144;5,30158730159;5,96581196581
0,148;-0,0757020757021;-0,608058608059
0,152;-5,53601953602;-4,83760683761
0,156;8,9304029304;8,76923076923
0,16;-9,80463980464;-9,78021978022
0,164;6,9768009768;7,55311355311
0,168;-2,2148962149;-2,7326007326
0,172;-3,57753357753;-2,82051282051
0,176;7,85103785104;7,57264957265
0,18;-9,95604395604;-9,79487179487
0,184;8,31013431013;8,74969474969
0,188;-4,27594627595;-4,79853479853
0,192;-1,46275946276;-0,681318681319
0,196;6,40048840049;6,00976800977
0,2;-9,66788766789;-9,35531135531
