2-2_20Hz_2: (1.2590873796648216, 19.756039220277653, 2.8895987309982045, 0.01009199376227091)
2-2_30Hz_2: (1.26152951036826, 28.755428394849513, -0.15076262607160107, 0.009851460982336246)
2-2_2.5Hz_2: (1.0465345434084767, 2.275061305700838, 1.1657468241602025, 0.009032737684224346)
2-2_1.5Hz_2: (0.8889825559677818, 1.484549030699216, 2.014484301020043, 0.01782219872697838)
2-2_15Hz_2: (1.2558591101891938, 15.036414711442907, 1.0800689713418685, 0.010087611590558007)
2-2_3Hz_2: (1.1171164114773589, 2.926131484623769, 0.7595989759469491, 0.010059481461388109)
2-2_7Hz_2: (1.233103250314849, 7.098544691339927, 0.03238304309812492, 0.009124241979986817)
2-2_4Hz_2: (1.1785262686929707, 4.019455710400238, 0.39689577971226836, 0.010300857155419002)
2-2_9Hz_2: (1.2449339265283448, 9.194399991606526, 0.27043891391914143, 0.010063357203431418)
2-2_5Hz_2: (1.2103438045919266, 5.154639487966606, -0.18343331563197826, 0.009954391120717611)
2-2_2Hz_2: (0.9298800547281678, 1.6616089058963313, 3.5951055489816315, 0.010903378786985099)
2-2_10Hz_2: (1.2489192370429987, 10.201048409030234, -0.3403832604380917, 0.01075106870466936)
2-2_8Hz_2: (1.2402255344407633, 8.107801384773621, 3.502169468402429, 0.009948826370859226)
2-2_1Hz_2: (-0.7840411395519444, -0.9738317983010437, 8.77084854802288, 0.08901787060218869)
2-2_6Hz_2: (1.2223903613300648, 6.009994819238815, 2.9474406093588956, 0.009692789727344938)
