Data from Absorbance__18__171.txt Node

Date: Mon Nov 04 10:06:55 CET 2024
User: r0948668
Spectrometer: S05006
Trigger mode: 0
Resolution mode: 1024 pixels
Integration Time (sec): 4,646000E-3
Scans to average: 10
Nonlinearity correction enabled: false
Boxcar width: 5
Baseline correction enabled: true
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1024
>>>>>Begin Spectral Data<<<<<
336,523	0,05
336,98	0,05
337,437	0,05
337,893	0,04
338,35	0,05
338,807	0,05
339,264	0,04
339,72	0,05
340,177	0,06
340,634	0,07
341,091	0,05
341,548	0,06
342,005	0,06
342,462	0,07
342,919	0,08
343,376	0,07
343,833	0,07
344,29	0,07
344,748	0,07
345,205	0,06
345,662	0,07
346,119	0,08
346,577	0,08
347,034	0,09
347,491	0,08
347,949	0,08
348,406	0,09
348,864	0,09
349,321	0,09
349,779	0,08
350,236	0,1
350,694	0,09
351,151	0,08
351,609	0,08
352,067	0,07
352,524	0,07
352,982	0,08
353,44	0,08
353,898	0,07
354,356	0,07
354,814	0,07
355,271	0,06
355,729	0,06
356,187	0,06
356,645	0,06
357,103	0,06
357,561	0,05
358,02	0,05
358,478	0,05
358,936	0,05
359,394	0,05
359,852	0,05
360,311	0,05
360,769	0,05
361,227	0,05
361,686	0,04
362,144	0,05
362,602	0,05
363,061	0,06
363,519	0,06
363,978	0,06
364,436	0,07
364,895	0,06
365,354	0,07
365,812	0,07
366,271	0,07
366,73	0,07
367,188	0,07
367,647	0,07
368,106	0,06
368,565	0,06
369,024	0,07
369,482	0,06
369,941	0,06
370,4	0,06
370,859	0,06
371,318	0,07
371,778	0,07
372,237	0,07
372,696	0,07
373,155	0,07
373,614	0,08
374,073	0,08
374,533	0,07
374,992	0,08
375,451	0,08
375,911	0,08
376,37	0,08
376,829	0,08
377,289	0,08
377,748	0,08
378,208	0,08
378,667	0,08
379,127	0,08
379,587	0,08
380,046	0,08
380,506	0,09
380,966	0,09
381,425	0,09
381,885	0,09
382,345	0,09
382,805	0,09
383,265	0,09
383,725	0,09
384,185	0,09
384,645	0,09
385,105	0,09
385,565	0,09
386,025	0,1
386,485	0,1
386,945	0,1
387,405	0,1
387,865	0,1
388,326	0,11
388,786	0,11
389,246	0,11
389,707	0,11
390,167	0,11
390,627	0,12
391,088	0,12
391,548	0,12
392,009	0,12
392,469	0,12
392,93	0,12
393,391	0,12
393,851	0,12
394,312	0,12
394,773	0,12
395,233	0,12
395,694	0,12
396,155	0,12
396,616	0,12
397,077	0,12
397,538	0,12
397,999	0,12
398,46	0,13
398,921	0,13
399,382	0,13
399,843	0,13
400,304	0,13
400,765	0,13
401,226	0,13
401,687	0,14
402,149	0,14
402,61	0,14
403,071	0,14
403,533	0,14
403,994	0,14
404,455	0,14
404,917	0,14
405,378	0,14
405,84	0,14
406,301	0,15
406,763	0,15
407,225	0,15
407,686	0,15
408,148	0,15
408,61	0,15
409,071	0,15
409,533	0,15
409,995	0,15
410,457	0,15
410,919	0,15
411,381	0,15
411,843	0,15
412,305	0,15
412,767	0,15
413,229	0,15
413,691	0,15
414,153	0,15
414,615	0,15
415,077	0,15
415,539	0,15
416,002	0,15
416,464	0,15
416,926	0,15
417,389	0,15
417,851	0,15
418,313	0,15
418,776	0,15
419,238	0,15
419,701	0,15
420,163	0,15
420,626	0,15
421,089	0,15
421,551	0,15
422,014	0,14
422,477	0,14
422,94	0,14
423,402	0,14
423,865	0,14
424,328	0,14
424,791	0,14
425,254	0,14
425,717	0,14
426,18	0,14
426,643	0,14
427,106	0,14
427,569	0,14
428,032	0,14
428,495	0,14
428,959	0,14
429,422	0,14
429,885	0,14
430,349	0,14
430,812	0,14
431,275	0,14
431,739	0,13
432,202	0,13
432,666	0,13
433,129	0,13
433,593	0,13
434,056	0,13
434,52	0,13
434,984	0,13
435,447	0,13
435,911	0,13
436,375	0,13
436,839	0,13
437,302	0,13
437,766	0,13
438,23	0,13
438,694	0,13
439,158	0,13
439,622	0,13
440,086	0,13
440,55	0,13
441,014	0,13
441,479	0,13
441,943	0,13
442,407	0,12
442,871	0,12
443,335	0,12
443,8	0,12
444,264	0,12
444,729	0,12
445,193	0,12
445,657	0,12
446,122	0,12
446,586	0,12
447,051	0,12
447,516	0,12
447,98	0,12
448,445	0,12
448,91	0,11
449,374	0,11
449,839	0,11
450,304	0,11
450,769	0,11
451,234	0,11
451,699	0,11
452,164	0,11
452,629	0,11
453,094	0,11
453,559	0,1
454,024	0,1
454,489	0,1
454,954	0,1
455,419	0,1
455,884	0,1
456,35	0,1
456,815	0,1
457,28	0,1
457,746	0,09
458,211	0,09
458,677	0,09
459,142	0,09
459,608	0,09
460,073	0,09
460,539	0,09
461,004	0,09
461,47	0,09
461,936	0,09
462,401	0,08
462,867	0,08
463,333	0,08
463,799	0,08
464,265	0,08
464,731	0,08
465,197	0,08
465,663	0,08
466,129	0,08
466,595	0,07
467,061	0,07
467,527	0,07
467,993	0,07
468,459	0,07
468,925	0,07
469,392	0,07
469,858	0,07
470,324	0,07
470,791	0,06
471,257	0,06
471,724	0,06
472,19	0,06
472,657	0,06
473,123	0,06
473,59	0,06
474,056	0,06
474,523	0,06
474,99	0,05
475,456	0,05
475,923	0,05
476,39	0,05
476,857	0,05
477,324	0,05
477,791	0,05
478,257	0,04
478,724	0,04
479,191	0,04
479,659	0,04
480,126	0,04
480,593	0,04
481,06	0,04
481,527	0,04
481,994	0,03
482,462	0,03
482,929	0,03
483,396	0,03
483,864	0,03
484,331	0,03
484,798	0,03
485,266	0,03
485,733	0,02
486,201	0,02
486,669	0,02
487,136	0,02
487,604	0,02
488,072	0,02
488,539	0,02
489,007	0,02
489,475	0,02
489,943	0,01
490,411	0,01
490,879	0,01
491,347	0,01
491,815	0,01
492,283	0,01
492,751	0,01
493,219	0,01
493,687	0,01
494,155	0,01
494,623	0,01
495,092	0
495,56	0
496,028	0
496,496	0
496,965	0
497,433	0
497,902	0
498,37	0
498,839	0
499,307	-0
499,776	-0
500,245	-0
500,713	-0
501,182	-0
501,651	-0
502,12	-0
502,588	-0
503,057	-0
503,526	-0
503,995	-0
504,464	-0
504,933	-0
505,402	-0
505,871	-0
506,34	-0
506,81	-0
507,279	-0
507,748	-0
