Channel              :,CH1
Frequency            :,957.9Hz
Period               :,1.044ms
PK-PK                :,238.3mV
Probe attenuation    :,1X
Voltage per ADC value:,0.122070mV
Time interval        :,0.40000us

index,CH1_Voltage(mV)
1,52.734375
2,52.734375
3,52.734375
4,52.734375
5,52.734375
6,52.734375
7,52.734375
8,54.687500
9,54.687500
10,54.687500
11,54.687500
12,54.687500
13,54.687500
14,54.687500
15,54.687500
16,56.640625
17,56.640625
18,56.640625
19,56.640625
20,56.640625
21,56.640625
22,56.640625
23,56.640625
24,56.640625
25,56.640625
26,58.593750
27,58.593750
28,58.593750
29,58.593750
30,58.593750
31,58.593750
32,58.593750
33,58.593750
34,58.593750
35,60.546875
36,60.546875
37,60.546875
38,60.546875
39,60.546875
40,60.546875
41,60.546875
42,62.500000
43,60.546875
44,62.500000
45,62.500000
46,62.500000
47,62.500000
48,62.500000
49,62.500000
50,62.500000
51,64.453125
52,64.453125
53,64.453125
54,62.500000
55,64.453125
56,64.453125
57,64.453125
58,64.453125
59,64.453125
60,64.453125
61,64.453125
62,66.406250
63,66.406250
64,66.406250
65,66.406250
66,66.406250
67,66.406250
68,66.406250
69,66.406250
70,66.406250
71,66.406250
72,68.359375
73,68.359375
74,68.359375
75,68.359375
76,68.359375
77,68.359375
78,68.359375
79,70.312500
80,68.359375
81,68.359375
82,70.312500
83,70.312500
84,70.312500
85,70.312500
86,70.312500
87,70.312500
88,70.312500
89,72.265625
90,72.265625
91,70.312500
92,72.265625
93,74.218750
94,72.265625
95,72.265625
96,72.265625
97,74.218750
98,72.265625
99,74.218750
100,72.265625
101,74.218750
102,74.218750
103,74.218750
104,74.218750
105,74.218750
106,74.218750
107,74.218750
108,74.218750
109,74.218750
110,74.218750
111,74.218750
112,76.171875
113,74.218750
114,76.171875
115,76.171875
116,76.171875
117,76.171875
118,76.171875
119,76.171875
120,76.171875
121,78.125000
122,76.171875
123,78.125000
124,78.125000
125,78.125000
126,78.125000
127,78.125000
128,78.125000
129,78.125000
130,78.125000
131,78.125000
132,78.125000
133,78.125000
134,80.078125
135,80.078125
136,80.078125
137,80.078125
138,80.078125
139,80.078125
140,80.078125
141,80.078125
142,82.031250
143,80.078125
144,82.031250
145,80.078125
146,82.031250
147,82.031250
148,82.031250
149,82.031250
150,82.031250
151,82.031250
152,82.031250
153,82.031250
154,82.031250
155,82.031250
156,83.984375
157,83.984375
158,83.984375
159,83.984375
160,83.984375
161,83.984375
162,83.984375
163,83.984375
164,83.984375
165,83.984375
166,83.984375
167,83.984375
168,83.984375
169,85.937500
170,85.937500
171,85.937500
172,85.937500
173,85.937500
174,85.937500
175,85.937500
176,85.937500
177,85.937500
178,85.937500
179,85.937500
180,87.890625
181,85.937500
182,87.890625
183,87.890625
184,87.890625
185,87.890625
186,87.890625
187,87.890625
188,87.890625
189,87.890625
190,87.890625
191,87.890625
192,87.890625
193,87.890625
194,89.843750
195,87.890625
196,89.843750
197,89.843750
198,89.843750
199,89.843750
200,89.843750
201,89.843750
202,89.843750
203,89.843750
204,91.796875
205,89.843750
206,91.796875
207,89.843750
208,89.843750
209,91.796875
210,91.796875
211,91.796875
212,91.796875
213,91.796875
214,91.796875
215,91.796875
216,91.796875
217,91.796875
218,91.796875
219,91.796875
220,91.796875
221,91.796875
222,93.750000
223,91.796875
224,93.750000
225,93.750000
226,93.750000
227,93.750000
228,93.750000
229,93.750000
230,93.750000
231,93.750000
232,93.750000
233,93.750000
234,93.750000
235,93.750000
236,95.703125
237,95.703125
238,95.703125
239,95.703125
240,95.703125
241,95.703125
242,95.703125
243,95.703125
244,95.703125
245,95.703125
246,95.703125
247,95.703125
248,95.703125
249,97.656250
250,95.703125
251,97.656250
252,95.703125
253,95.703125
254,97.656250
255,95.703125
256,97.656250
257,97.656250
258,97.656250
259,97.656250
260,97.656250
261,97.656250
262,97.656250
263,97.656250
264,97.656250
265,95.703125
266,97.656250
267,97.656250
268,97.656250
269,97.656250
270,99.609375
271,99.609375
272,99.609375
273,99.609375
274,99.609375
275,99.609375
276,99.609375
277,99.609375
278,99.609375
279,97.656250
280,99.609375
281,99.609375
282,99.609375
283,99.609375
284,99.609375
285,99.609375
286,99.609375
287,99.609375
288,99.609375
289,99.609375
290,101.562500
291,99.609375
292,99.609375
293,101.562500
294,99.609375
295,101.562500
296,101.562500
297,101.562500
298,101.562500
299,101.562500
300,101.562500
301,101.562500
302,101.562500
303,101.562500
304,101.562500
305,101.562500
306,101.562500
307,101.562500
308,103.515625
309,101.562500
310,101.562500
311,103.515625
312,101.562500
313,103.515625
314,101.562500
315,103.515625
316,103.515625
317,103.515625
318,103.515625
319,103.515625
320,103.515625
321,103.515625
322,103.515625
323,103.515625
324,103.515625
325,103.515625
326,103.515625
327,103.515625
328,103.515625
329,103.515625
330,103.515625
331,103.515625
332,103.515625
333,103.515625
334,103.515625
335,103.515625
336,103.515625
337,103.515625
338,103.515625
339,105.468750
340,105.468750
341,105.468750
342,105.468750
343,105.468750
344,105.468750
345,105.468750
346,105.468750
347,105.468750
348,105.468750
349,105.468750
350,105.468750
351,105.468750
352,105.468750
353,105.468750
354,105.468750
355,105.468750
356,105.468750
357,105.468750
358,105.468750
359,105.468750
360,105.468750
361,105.468750
362,105.468750
363,105.468750
364,105.468750
365,105.468750
366,105.468750
367,105.468750
368,105.468750
369,105.468750
370,105.468750
371,105.468750
372,105.468750
373,107.421875
374,105.468750
375,107.421875
376,107.421875
377,105.468750
378,107.421875
379,105.468750
380,107.421875
381,107.421875
382,105.468750
383,107.421875
384,107.421875
385,107.421875
386,107.421875
387,107.421875
388,107.421875
389,107.421875
390,107.421875
391,107.421875
392,107.421875
393,107.421875
394,105.468750
395,107.421875
396,107.421875
397,107.421875
398,107.421875
399,107.421875
400,107.421875
401,107.421875
402,107.421875
403,107.421875
404,107.421875
405,107.421875
406,107.421875
407,107.421875
408,107.421875
409,107.421875
410,107.421875
411,107.421875
412,107.421875
413,107.421875
414,107.421875
415,107.421875
416,107.421875
417,107.421875
418,107.421875
419,107.421875
420,107.421875
421,107.421875
422,107.421875
423,107.421875
424,107.421875
425,107.421875
426,107.421875
427,107.421875
428,109.375000
429,107.421875
430,109.375000
431,109.375000
432,109.375000
433,107.421875
434,107.421875
435,109.375000
436,107.421875
437,109.375000
438,107.421875
439,109.375000
440,107.421875
441,107.421875
442,109.375000
443,109.375000
444,109.375000
445,109.375000
446,109.375000
447,109.375000
448,107.421875
449,109.375000
450,107.421875
451,109.375000
452,107.421875
453,109.375000
454,109.375000
455,109.375000
456,109.375000
457,109.375000
458,107.421875
459,109.375000
460,109.375000
461,109.375000
462,109.375000
463,107.421875
464,109.375000
465,109.375000
466,109.375000
467,109.375000
468,107.421875
469,109.375000
470,109.375000
471,109.375000
472,109.375000
473,107.421875
474,107.421875
475,107.421875
476,107.421875
477,109.375000
478,107.421875
479,109.375000
480,109.375000
481,109.375000
482,109.375000
483,107.421875
484,109.375000
485,107.421875
486,107.421875
487,109.375000
488,107.421875
489,109.375000
490,107.421875
491,107.421875
492,109.375000
493,107.421875
494,109.375000
495,107.421875
496,109.375000
497,109.375000
498,107.421875
499,109.375000
500,107.421875
501,107.421875
502,107.421875
503,109.375000
504,107.421875
505,107.421875
506,107.421875
507,107.421875
508,107.421875
509,107.421875
510,107.421875
511,107.421875
512,107.421875
513,107.421875
514,107.421875
515,107.421875
516,107.421875
517,107.421875
518,107.421875
519,107.421875
520,107.421875
521,109.375000
522,107.421875
523,107.421875
524,107.421875
525,107.421875
526,107.421875
527,107.421875
528,107.421875
529,107.421875
530,107.421875
531,107.421875
532,107.421875
533,107.421875
534,107.421875
535,107.421875
536,107.421875
537,107.421875
538,107.421875
539,107.421875
540,107.421875
541,107.421875
542,107.421875
543,107.421875
544,107.421875
545,105.468750
546,107.421875
547,107.421875
548,105.468750
549,107.421875
550,105.468750
551,105.468750
552,105.468750
553,105.468750
554,105.468750
555,105.468750
556,107.421875
557,105.468750
558,105.468750
559,105.468750
560,105.468750
561,105.468750
562,105.468750
563,105.468750
564,105.468750
565,105.468750
566,107.421875
567,105.468750
568,105.468750
569,105.468750
570,105.468750
571,105.468750
572,105.468750
573,105.468750
574,105.468750
575,105.468750
576,105.468750
577,103.515625
578,105.468750
579,103.515625
580,105.468750
581,105.468750
582,105.468750
583,103.515625
584,103.515625
585,105.468750
586,103.515625
587,105.468750
588,103.515625
589,103.515625
590,103.515625
591,103.515625
592,103.515625
593,103.515625
594,103.515625
595,103.515625
596,103.515625
597,103.515625
598,103.515625
599,103.515625
600,103.515625
601,103.515625
602,101.562500
603,103.515625
604,103.515625
605,103.515625
606,103.515625
