Data from Absorbance__8__161.txt Node

Date: Mon Nov 04 09:56:47 CET 2024
User: r0948668
Spectrometer: S05006
Trigger mode: 0
Resolution mode: 1024 pixels
Integration Time (sec): 4,646000E-3
Scans to average: 10
Nonlinearity correction enabled: false
Boxcar width: 5
Baseline correction enabled: true
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1024
>>>>>Begin Spectral Data<<<<<
336,523	-0,01
336,98	0
337,437	0
337,893	0
338,35	-0
338,807	0,01
339,264	0,01
339,72	0,01
340,177	0,02
340,634	0,02
341,091	0,01
341,548	0,01
342,005	0
342,462	0
342,919	0,01
343,376	0,02
343,833	0,01
344,29	0
344,748	0
345,205	0,01
345,662	0,01
346,119	0,02
346,577	0,02
347,034	0,02
347,491	0,02
347,949	0,01
348,406	0,01
348,864	0,02
349,321	0,02
349,779	0,02
350,236	0,02
350,694	0,01
351,151	0
351,609	0
352,067	0,01
352,524	0,01
352,982	0,02
353,44	0,01
353,898	0
354,356	0,01
354,814	0,01
355,271	0,01
355,729	0
356,187	0,01
356,645	0,01
357,103	0
357,561	-0
358,02	-0
358,478	-0
358,936	0
359,394	-0,01
359,852	-0
360,311	-0,01
360,769	-0
361,227	-0
361,686	-0,01
362,144	-0
362,602	-0,01
363,061	-0,01
363,519	-0,01
363,978	0
364,436	0,01
364,895	0,01
365,354	0
365,812	0,01
366,271	0
366,73	0,01
367,188	0
367,647	0
368,106	0,01
368,565	0
369,024	-0
369,482	-0,01
369,941	-0,01
370,4	-0
370,859	-0
371,318	-0
371,778	-0
372,237	-0
372,696	0
373,155	0
373,614	0,01
374,073	0
374,533	0
374,992	0
375,451	0,01
375,911	0
376,37	0
376,829	0
377,289	0
377,748	0
378,208	-0
378,667	0
379,127	0
379,587	0
380,046	0
380,506	0
380,966	0
381,425	0
381,885	0
382,345	0
382,805	-0
383,265	-0
383,725	-0
384,185	-0
384,645	-0
385,105	-0
385,565	-0
386,025	-0
386,485	-0
386,945	-0
387,405	-0
387,865	0
388,326	0
388,786	-0
389,246	-0
389,707	-0
390,167	0
390,627	0
391,088	0
391,548	0
392,009	0,01
392,469	0,01
392,93	0,01
393,391	0,01
393,851	0,01
394,312	0,01
394,773	0,01
395,233	0,01
395,694	0,01
396,155	0,01
396,616	0,01
397,077	0,01
397,538	0
397,999	0
398,46	0
398,921	0
399,382	0
399,843	0,01
400,304	0,01
400,765	0
401,226	0
401,687	0
402,149	0
402,61	0
403,071	0
403,533	0
403,994	0
404,455	0
404,917	0
405,378	0
405,84	0
406,301	0
406,763	0
407,225	0
407,686	0
408,148	0
408,61	0
409,071	0
409,533	0,01
409,995	0
410,457	0
410,919	0,01
411,381	0,01
411,843	0,01
412,305	0,01
412,767	0,01
413,229	0,01
413,691	0,01
414,153	0,01
414,615	0,01
415,077	0,01
415,539	0,01
416,002	0,01
416,464	0,01
416,926	0,01
417,389	0,01
417,851	0,01
418,313	0,01
418,776	0,01
419,238	0,01
419,701	0,01
420,163	0,01
420,626	0,01
421,089	0,01
421,551	0,01
422,014	0,01
422,477	0,01
422,94	0,01
423,402	0,01
423,865	0,01
424,328	0,01
424,791	0,01
425,254	0,01
425,717	0,01
426,18	0,01
426,643	0,01
427,106	0,01
427,569	0,01
428,032	0,01
428,495	0,01
428,959	0,01
429,422	0,01
429,885	0,01
430,349	0,01
430,812	0,01
431,275	0,01
431,739	0,01
432,202	0,01
432,666	0,01
433,129	0,01
433,593	0,01
434,056	0,01
434,52	0,01
434,984	0,01
435,447	0,02
435,911	0,02
436,375	0,02
436,839	0,02
437,302	0,02
437,766	0,02
438,23	0,02
438,694	0,02
439,158	0,02
439,622	0,02
440,086	0,02
440,55	0,02
441,014	0,02
441,479	0,02
441,943	0,02
442,407	0,02
442,871	0,02
443,335	0,02
443,8	0,02
444,264	0,02
444,729	0,02
445,193	0,02
445,657	0,02
446,122	0,02
446,586	0,02
447,051	0,03
447,516	0,03
447,98	0,03
448,445	0,03
448,91	0,03
449,374	0,03
449,839	0,03
450,304	0,03
450,769	0,03
451,234	0,03
451,699	0,03
452,164	0,03
452,629	0,03
453,094	0,03
453,559	0,04
454,024	0,04
454,489	0,04
454,954	0,04
455,419	0,04
455,884	0,04
456,35	0,04
456,815	0,04
457,28	0,04
457,746	0,04
458,211	0,04
458,677	0,05
459,142	0,05
459,608	0,05
460,073	0,05
460,539	0,05
461,004	0,05
461,47	0,05
461,936	0,05
462,401	0,05
462,867	0,06
463,333	0,06
463,799	0,06
464,265	0,06
464,731	0,06
465,197	0,06
465,663	0,06
466,129	0,06
466,595	0,06
467,061	0,06
467,527	0,07
467,993	0,07
468,459	0,07
468,925	0,07
469,392	0,07
469,858	0,07
470,324	0,07
470,791	0,07
471,257	0,07
471,724	0,08
472,19	0,08
472,657	0,08
473,123	0,08
473,59	0,08
474,056	0,08
474,523	0,08
474,99	0,09
475,456	0,09
475,923	0,09
476,39	0,09
476,857	0,09
477,324	0,09
477,791	0,09
478,257	0,09
478,724	0,09
479,191	0,09
479,659	0,1
480,126	0,1
480,593	0,1
481,06	0,1
481,527	0,1
481,994	0,1
482,462	0,1
482,929	0,1
483,396	0,1
483,864	0,1
484,331	0,1
