Channel              :,CH1
Frequency            :,858.4Hz
Period               :,1.165ms
PK-PK                :,125.0mV
Probe attenuation    :,1X
Voltage per ADC value:,0.122070mV
Time interval        :,2.00000us

index,CH1_Voltage(mV)
1,31.250000
2,31.250000
3,29.296875
4,29.296875
5,27.343750
6,27.343750
7,27.343750
8,27.343750
9,25.390625
10,27.343750
11,25.390625
12,25.390625
13,25.390625
14,23.437500
15,23.437500
16,23.437500
17,21.484375
18,21.484375
19,21.484375
20,21.484375
21,21.484375
22,19.531250
23,19.531250
24,17.578125
25,17.578125
26,17.578125
27,15.625000
28,15.625000
29,15.625000
30,15.625000
31,13.671875
32,11.718750
33,11.718750
34,11.718750
35,11.718750
36,11.718750
37,9.765625
38,9.765625
39,9.765625
40,9.765625
41,7.812500
42,7.812500
43,5.859375
44,5.859375
45,5.859375
46,3.906250
47,3.906250
48,3.906250
49,1.953125
50,1.953125
51,1.953125
52,1.953125
53,0.000000
54,-1.953125
55,0.000000
56,-1.953125
57,-1.953125
58,-3.906250
59,-3.906250
60,-3.906250
61,-3.906250
62,-5.859375
63,-5.859375
64,-7.812500
65,-7.812500
66,-7.812500
67,-9.765625
68,-9.765625
69,-9.765625
70,-9.765625
71,-11.718750
72,-11.718750
73,-13.671875
74,-13.671875
75,-13.671875
76,-15.625000
77,-15.625000
78,-15.625000
79,-17.578125
80,-17.578125
81,-17.578125
82,-19.531250
83,-19.531250
84,-21.484375
85,-21.484375
86,-21.484375
87,-21.484375
88,-23.437500
89,-23.437500
90,-23.437500
91,-25.390625
92,-25.390625
93,-27.343750
94,-27.343750
95,-27.343750
96,-27.343750
97,-29.296875
98,-29.296875
99,-31.250000
100,-31.250000
101,-31.250000
102,-31.250000
103,-33.203125
104,-33.203125
105,-33.203125
106,-35.156250
107,-35.156250
108,-35.156250
109,-37.109375
110,-37.109375
111,-37.109375
112,-39.062500
113,-39.062500
114,-39.062500
115,-41.015625
116,-41.015625
117,-41.015625
118,-41.015625
119,-42.968750
120,-42.968750
121,-42.968750
122,-42.968750
123,-42.968750
124,-44.921875
125,-44.921875
126,-46.875000
127,-46.875000
128,-46.875000
129,-46.875000
130,-46.875000
131,-48.828125
132,-48.828125
133,-48.828125
134,-50.781250
135,-50.781250
136,-50.781250
137,-50.781250
138,-50.781250
139,-52.734375
140,-52.734375
141,-52.734375
142,-52.734375
143,-54.687500
144,-54.687500
145,-54.687500
146,-54.687500
147,-54.687500
148,-56.640625
149,-56.640625
150,-56.640625
151,-56.640625
152,-56.640625
153,-58.593750
154,-58.593750
155,-60.546875
156,-60.546875
157,-58.593750
158,-60.546875
159,-60.546875
160,-60.546875
161,-60.546875
162,-62.500000
163,-62.500000
164,-62.500000
165,-62.500000
166,-62.500000
167,-62.500000
168,-64.453125
169,-64.453125
170,-64.453125
171,-64.453125
172,-66.406250
173,-66.406250
174,-66.406250
175,-66.406250
176,-66.406250
177,-66.406250
178,-68.359375
179,-68.359375
180,-66.406250
181,-66.406250
182,-68.359375
183,-68.359375
184,-68.359375
185,-68.359375
186,-68.359375
187,-68.359375
188,-70.312500
189,-70.312500
190,-68.359375
191,-68.359375
192,-70.312500
193,-70.312500
194,-70.312500
195,-70.312500
196,-70.312500
197,-70.312500
198,-70.312500
199,-70.312500
200,-70.312500
201,-70.312500
202,-70.312500
203,-70.312500
204,-70.312500
205,-70.312500
206,-70.312500
207,-70.312500
208,-70.312500
209,-72.265625
210,-70.312500
211,-70.312500
212,-70.312500
213,-72.265625
214,-70.312500
215,-70.312500
216,-70.312500
217,-72.265625
218,-72.265625
219,-70.312500
220,-70.312500
221,-72.265625
222,-70.312500
223,-70.312500
224,-70.312500
225,-70.312500
226,-70.312500
227,-70.312500
228,-70.312500
229,-70.312500
230,-70.312500
231,-70.312500
232,-70.312500
233,-70.312500
234,-70.312500
235,-70.312500
236,-68.359375
237,-68.359375
238,-68.359375
239,-68.359375
240,-68.359375
241,-68.359375
242,-66.406250
243,-66.406250
244,-68.359375
245,-66.406250
246,-66.406250
247,-66.406250
248,-66.406250
249,-66.406250
250,-66.406250
251,-64.453125
252,-64.453125
253,-64.453125
254,-64.453125
255,-64.453125
256,-62.500000
257,-62.500000
258,-62.500000
259,-60.546875
260,-60.546875
261,-60.546875
262,-60.546875
263,-60.546875
264,-58.593750
265,-58.593750
266,-58.593750
267,-58.593750
268,-58.593750
269,-58.593750
270,-56.640625
271,-56.640625
272,-56.640625
273,-56.640625
274,-54.687500
275,-54.687500
276,-54.687500
277,-54.687500
278,-52.734375
279,-52.734375
280,-52.734375
281,-52.734375
282,-50.781250
283,-50.781250
284,-50.781250
285,-50.781250
286,-48.828125
287,-48.828125
288,-48.828125
289,-48.828125
290,-46.875000
291,-46.875000
292,-46.875000
293,-46.875000
294,-44.921875
295,-42.968750
296,-44.921875
297,-42.968750
298,-42.968750
299,-42.968750
300,-41.015625
301,-41.015625
302,-41.015625
303,-41.015625
304,-39.062500
305,-39.062500
306,-37.109375
307,-37.109375
308,-37.109375
309,-35.156250
310,-37.109375
311,-35.156250
312,-33.203125
313,-33.203125
314,-33.203125
315,-33.203125
316,-31.250000
317,-31.250000
318,-31.250000
319,-29.296875
320,-29.296875
321,-29.296875
322,-27.343750
323,-27.343750
324,-25.390625
325,-25.390625
326,-25.390625
327,-25.390625
328,-23.437500
329,-23.437500
330,-21.484375
331,-21.484375
332,-21.484375
333,-21.484375
334,-19.531250
335,-19.531250
336,-19.531250
337,-17.578125
338,-17.578125
339,-15.625000
340,-15.625000
341,-15.625000
342,-13.671875
343,-13.671875
344,-13.671875
345,-13.671875
346,-11.718750
347,-11.718750
348,-11.718750
349,-9.765625
350,-9.765625
351,-9.765625
352,-7.812500
353,-5.859375
354,-7.812500
355,-7.812500
356,-5.859375
357,-5.859375
358,-3.906250
359,-3.906250
360,-1.953125
361,-1.953125
362,-1.953125
363,-1.953125
364,-1.953125
365,0.000000
366,0.000000
367,0.000000
368,1.953125
369,1.953125
370,1.953125
371,3.906250
372,3.906250
373,3.906250
374,5.859375
375,5.859375
376,5.859375
377,7.812500
378,9.765625
379,7.812500
380,9.765625
381,9.765625
382,9.765625
383,9.765625
384,11.718750
385,11.718750
386,11.718750
387,13.671875
388,13.671875
389,13.671875
390,15.625000
391,15.625000
392,15.625000
393,15.625000
394,17.578125
395,17.578125
396,17.578125
397,17.578125
398,19.531250
399,19.531250
400,19.531250
401,21.484375
402,21.484375
403,21.484375
404,21.484375
405,21.484375
406,23.437500
407,23.437500
408,23.437500
409,25.390625
410,25.390625
411,25.390625
412,27.343750
413,25.390625
414,27.343750
415,27.343750
416,27.343750
417,27.343750
418,29.296875
419,29.296875
420,29.296875
421,29.296875
422,29.296875
423,31.250000
424,31.250000
425,31.250000
426,31.250000
427,33.203125
428,33.203125
429,33.203125
430,33.203125
431,33.203125
432,35.156250
433,35.156250
434,35.156250
435,35.156250
436,35.156250
437,37.109375
438,37.109375
439,37.109375
440,37.109375
441,39.062500
442,39.062500
443,39.062500
444,39.062500
445,39.062500
446,39.062500
447,41.015625
448,41.015625
449,41.015625
450,41.015625
451,41.015625
452,41.015625
453,41.015625
454,41.015625
455,42.968750
456,42.968750
457,42.968750
458,44.921875
459,42.968750
460,44.921875
461,44.921875
462,44.921875
463,44.921875
464,44.921875
465,44.921875
466,46.875000
467,46.875000
468,46.875000
469,46.875000
470,46.875000
471,46.875000
472,46.875000
473,46.875000
474,46.875000
475,48.828125
476,46.875000
477,46.875000
478,46.875000
479,46.875000
480,48.828125
481,48.828125
482,48.828125
483,48.828125
484,48.828125
485,48.828125
486,48.828125
487,48.828125
488,48.828125
489,48.828125
490,48.828125
491,48.828125
492,48.828125
493,48.828125
494,48.828125
495,48.828125
496,48.828125
497,48.828125
498,48.828125
499,50.781250
500,48.828125
501,50.781250
502,50.781250
503,48.828125
504,50.781250
505,50.781250
506,50.781250
507,50.781250
508,48.828125
509,50.781250
510,48.828125
511,50.781250
512,50.781250
513,50.781250
514,50.781250
515,50.781250
516,48.828125
517,50.781250
518,50.781250
519,50.781250
520,50.781250
521,50.781250
522,48.828125
523,48.828125
524,48.828125
525,48.828125
526,48.828125
527,48.828125
528,48.828125
529,48.828125
530,48.828125
531,46.875000
532,48.828125
533,46.875000
534,48.828125
535,46.875000
536,46.875000
537,46.875000
538,46.875000
539,44.921875
540,46.875000
541,46.875000
542,46.875000
543,44.921875
544,44.921875
545,44.921875
546,44.921875
547,44.921875
548,44.921875
549,44.921875
550,42.968750
551,42.968750
552,42.968750
553,42.968750
554,42.968750
555,42.968750
556,41.015625
557,41.015625
558,41.015625
559,41.015625
560,41.015625
561,39.062500
562,39.062500
563,39.062500
564,39.062500
565,39.062500
566,39.062500
567,39.062500
568,37.109375
569,37.109375
570,37.109375
571,37.109375
572,35.156250
573,35.156250
574,35.156250
575,35.156250
576,35.156250
577,35.156250
578,33.203125
579,33.203125
580,33.203125
581,33.203125
582,33.203125
583,31.250000
584,31.250000
585,31.250000
586,29.296875
587,29.296875
588,29.296875
589,29.296875
590,27.343750
591,27.343750
592,27.343750
593,27.343750
594,25.390625
595,25.390625
596,25.390625
597,25.390625
598,23.437500
599,23.437500
600,23.437500
601,21.484375
602,21.484375
603,21.484375
604,19.531250
605,19.531250
606,19.531250
607,19.531250
608,17.578125
609,17.578125
610,17.578125
611,17.578125
612,15.625000
613,15.625000
614,13.671875
615,13.671875
616,13.671875
617,13.671875
618,11.718750
619,11.718750
620,9.765625
621,9.765625
622,9.765625
623,7.812500
624,7.812500
625,7.812500
626,5.859375
627,5.859375
628,5.859375
629,3.906250
630,3.906250
631,3.906250
632,1.953125
633,1.953125
634,1.953125
635,1.953125
636,0.000000
637,0.000000
638,-1.953125
639,-1.953125
640,-1.953125
641,-1.953125
642,-3.906250
643,-3.906250
644,-3.906250
645,-5.859375
646,-5.859375
647,-7.812500
648,-7.812500
649,-7.812500
650,-7.812500
651,-9.765625
652,-9.765625
653,-11.718750
654,-11.718750
655,-11.718750
656,-13.671875
657,-13.671875
658,-13.671875
659,-15.625000
660,-15.625000
661,-15.625000
662,-17.578125
663,-17.578125
664,-17.578125
665,-19.531250
666,-19.531250
667,-19.531250
668,-21.484375
669,-21.484375
670,-23.437500
671,-23.437500
672,-23.437500
673,-25.390625
674,-25.390625
675,-25.390625
676,-25.390625
677,-27.343750
678,-29.296875
679,-29.296875
680,-29.296875
681,-31.250000
682,-31.250000
683,-31.250000
684,-31.250000
685,-33.203125
686,-33.203125
687,-33.203125
688,-33.203125
689,-35.156250
690,-35.156250
691,-35.156250
692,-37.109375
693,-37.109375
694,-39.062500
695,-39.062500
696,-39.062500
697,-39.062500
698,-39.062500
699,-41.015625
700,-41.015625
701,-42.968750
702,-42.968750
703,-42.968750
704,-44.921875
705,-44.921875
706,-44.921875
707,-44.921875
708,-44.921875
709,-44.921875
710,-46.875000
711,-46.875000
712,-46.875000
713,-48.828125
714,-48.828125
715,-48.828125
716,-48.828125
717,-50.781250
718,-50.781250
719,-50.781250
720,-50.781250
721,-50.781250
722,-52.734375
723,-52.734375
724,-52.734375
725,-52.734375
726,-54.687500
727,-56.640625
728,-54.687500
729,-54.687500
730,-56.640625
731,-56.640625
732,-56.640625
733,-58.593750
734,-58.593750
735,-58.593750
736,-58.593750
737,-58.593750
738,-60.546875
739,-60.546875
740,-60.546875
741,-60.546875
742,-60.546875
743,-62.500000
744,-62.500000
745,-62.500000
746,-62.500000
747,-62.500000
748,-64.453125
749,-64.453125
750,-64.453125
751,-64.453125
752,-64.453125
753,-66.406250
754,-64.453125
755,-64.453125
756,-66.406250
757,-66.406250
758,-66.406250
759,-68.359375
760,-66.406250
761,-66.406250
762,-66.406250
763,-68.359375
764,-68.359375
765,-68.359375
766,-68.359375
767,-68.359375
768,-70.312500
769,-68.359375
770,-68.359375
771,-70.312500
772,-70.312500
773,-70.312500
774,-70.312500
775,-70.312500
776,-70.312500
777,-70.312500
778,-70.312500
779,-70.312500
780,-70.312500
781,-72.265625
782,-70.312500
783,-70.312500
784,-72.265625
785,-72.265625
786,-72.265625
787,-70.312500
788,-72.265625
789,-72.265625
790,-72.265625
791,-72.265625
792,-72.265625
793,-72.265625
794,-72.265625
795,-72.265625
796,-72.265625
797,-72.265625
798,-72.265625
799,-72.265625
800,-72.265625
801,-72.265625
802,-72.265625
803,-70.312500
804,-72.265625
805,-70.312500
806,-70.312500
807,-72.265625
808,-70.312500
809,-70.312500
810,-70.312500
811,-70.312500
812,-70.312500
813,-70.312500
814,-70.312500
815,-70.312500
816,-70.312500
817,-70.312500
818,-68.359375
819,-70.312500
820,-68.359375
821,-68.359375
822,-68.359375
823,-68.359375
824,-68.359375
825,-68.359375
826,-68.359375
827,-68.359375
828,-66.406250
829,-66.406250
830,-66.406250
831,-66.406250
832,-64.453125
833,-64.453125
834,-64.453125
835,-64.453125
836,-64.453125
837,-64.453125
838,-62.500000
839,-62.500000
840,-62.500000
841,-62.500000
842,-62.500000
843,-60.546875
844,-60.546875
845,-60.546875
846,-60.546875
847,-58.593750
848,-60.546875
849,-58.593750
850,-58.593750
851,-58.593750
852,-58.593750
853,-58.593750
854,-56.640625
855,-54.687500
856,-56.640625
857,-54.687500
858,-56.640625
859,-54.687500
860,-52.734375
861,-52.734375
862,-52.734375
863,-52.734375
864,-52.734375
865,-50.781250
866,-50.781250
867,-50.781250
868,-48.828125
869,-48.828125
870,-48.828125
871,-48.828125
872,-46.875000
873,-46.875000
874,-46.875000
875,-46.875000
876,-44.921875
877,-44.921875
878,-44.921875
879,-42.968750
880,-42.968750
881,-42.968750
882,-42.968750
883,-41.015625
884,-41.015625
885,-41.015625
886,-41.015625
887,-39.062500
888,-37.109375
889,-37.109375
890,-37.109375
891,-37.109375
892,-35.156250
893,-35.156250
894,-35.156250
895,-33.203125
896,-33.203125
897,-33.203125
898,-31.250000
899,-31.250000
900,-31.250000
901,-29.296875
902,-29.296875
903,-27.343750
904,-27.343750
905,-27.343750
906,-27.343750
907,-25.390625
908,-25.390625
909,-23.437500
910,-23.437500
911,-23.437500
912,-21.484375
913,-21.484375
914,-21.484375
915,-19.531250
916,-21.484375
917,-19.531250
918,-17.578125
919,-17.578125
920,-17.578125
921,-17.578125
922,-15.625000
923,-13.671875
924,-15.625000
925,-13.671875
926,-13.671875
927,-13.671875
928,-11.718750
929,-11.718750
930,-11.718750
931,-9.765625
932,-9.765625
933,-9.765625
934,-9.765625
935,-7.812500
936,-7.812500
937,-5.859375
938,-5.859375
939,-5.859375
940,-3.906250
941,-3.906250
942,-3.906250
943,-3.906250
944,-1.953125
945,0.000000
946,0.000000
947,0.000000
948,0.000000
949,0.000000
950,1.953125
951,1.953125
952,1.953125
953,3.906250
954,3.906250
955,3.906250
956,5.859375
957,5.859375
958,5.859375
959,7.812500
960,7.812500
961,7.812500
962,9.765625
963,9.765625
964,9.765625
965,9.765625
966,11.718750
967,11.718750
968,11.718750
969,13.671875
970,13.671875
971,15.625000
972,15.625000
973,15.625000
974,15.625000
975,15.625000
976,17.578125
977,17.578125
978,17.578125
979,17.578125
980,19.531250
981,19.531250
982,19.531250
983,19.531250
984,21.484375
985,23.437500
986,21.484375
987,23.437500
988,23.437500
989,23.437500
990,23.437500
991,25.390625
992,25.390625
993,25.390625
994,25.390625
995,27.343750
996,27.343750
997,27.343750
998,29.296875
999,29.296875
1000,29.296875
1001,29.296875
1002,29.296875
1003,29.296875
1004,31.250000
1005,31.250000
1006,31.250000
1007,31.250000
1008,33.203125
1009,33.203125
1010,33.203125
1011,33.203125
1012,33.203125
1013,35.156250
1014,35.156250
1015,35.156250
1016,35.156250
1017,35.156250
1018,37.109375
1019,37.109375
1020,37.109375
1021,37.109375
1022,37.109375
1023,39.062500
1024,39.062500
1025,39.062500
1026,39.062500
1027,39.062500
1028,39.062500
1029,41.015625
1030,41.015625
1031,41.015625
1032,41.015625
1033,41.015625
1034,41.015625
1035,42.968750
1036,42.968750
1037,42.968750
1038,42.968750
1039,42.968750
1040,42.968750
1041,44.921875
1042,44.921875
1043,44.921875
1044,44.921875
1045,44.921875
1046,44.921875
1047,44.921875
1048,46.875000
1049,46.875000
1050,46.875000
1051,44.921875
1052,46.875000
1053,46.875000
1054,46.875000
1055,46.875000
1056,46.875000
1057,46.875000
1058,46.875000
1059,46.875000
1060,48.828125
1061,48.828125
1062,46.875000
1063,48.828125
1064,48.828125
1065,48.828125
1066,48.828125
1067,48.828125
1068,48.828125
1069,48.828125
1070,48.828125
1071,48.828125
1072,48.828125
1073,48.828125
1074,48.828125
1075,48.828125
1076,48.828125
1077,50.781250
1078,48.828125
1079,50.781250
1080,48.828125
1081,48.828125
1082,50.781250
1083,50.781250
1084,50.781250
1085,48.828125
1086,50.781250
1087,50.781250
1088,50.781250
1089,50.781250
1090,48.828125
1091,50.781250
1092,50.781250
1093,50.781250
1094,50.781250
1095,50.781250
1096,50.781250
1097,50.781250
1098,50.781250
1099,50.781250
1100,50.781250
1101,48.828125
1102,48.828125
1103,48.828125
1104,50.781250
1105,48.828125
1106,48.828125
1107,48.828125
1108,48.828125
1109,48.828125
1110,48.828125
1111,48.828125
1112,48.828125
1113,48.828125
1114,48.828125
1115,46.875000
1116,46.875000
1117,46.875000
1118,46.875000
1119,46.875000
1120,46.875000
1121,46.875000
1122,46.875000
1123,46.875000
1124,46.875000
1125,46.875000
1126,46.875000
1127,44.921875
1128,44.921875
1129,44.921875
1130,44.921875
1131,42.968750
1132,44.921875
1133,42.968750
1134,42.968750
1135,42.968750
1136,42.968750
1137,42.968750
1138,41.015625
1139,41.015625
1140,41.015625
1141,41.015625
1142,41.015625
1143,41.015625
1144,39.062500
1145,39.062500
1146,39.062500
1147,39.062500
1148,39.062500
1149,37.109375
1150,37.109375
1151,37.109375
1152,37.109375
1153,37.109375
1154,37.109375
1155,35.156250
1156,35.156250
1157,35.156250
1158,35.156250
1159,35.156250
1160,33.203125
1161,33.203125
1162,33.203125
1163,33.203125
1164,31.250000
1165,31.250000
1166,31.250000
1167,31.250000
1168,31.250000
1169,31.250000
1170,29.296875
1171,29.296875
1172,29.296875
1173,27.343750
1174,27.343750
1175,27.343750
1176,25.390625
1177,27.343750
1178,25.390625
1179,25.390625
1180,23.437500
1181,23.437500
1182,23.437500
1183,21.484375
1184,21.484375
1185,21.484375
1186,21.484375
1187,19.531250
1188,19.531250
1189,19.531250
1190,19.531250
1191,17.578125
1192,15.625000
1193,15.625000
1194,15.625000
1195,15.625000
1196,13.671875
1197,13.671875
1198,13.671875
1199,11.718750
1200,11.718750
1201,11.718750
1202,9.765625
1203,9.765625
1204,9.765625
1205,9.765625
1206,7.812500
1207,7.812500
1208,7.812500
1209,7.812500
1210,5.859375
1211,5.859375
1212,3.906250
1213,3.906250
1214,1.953125
1215,1.953125
1216,1.953125
1217,1.953125
1218,0.000000
1219,0.000000
1220,0.000000
1221,-1.953125
1222,-1.953125
1223,-1.953125
1224,-3.906250
1225,-3.906250
1226,-3.906250
1227,-5.859375
1228,-5.859375
1229,-5.859375
1230,-7.812500
1231,-7.812500
1232,-7.812500
1233,-9.765625
1234,-9.765625
1235,-11.718750
1236,-11.718750
