Channel              :,CH1
Frequency            :,858.4Hz
Period               :,1.165ms
PK-PK                :,177.7mV
Probe attenuation    :,1X
Voltage per ADC value:,0.122070mV
Time interval        :,2.00000us

index,CH1_Voltage(mV)
1,39.062500
2,39.062500
3,39.062500
4,39.062500
5,37.109375
6,37.109375
7,35.156250
8,35.156250
9,35.156250
10,33.203125
11,33.203125
12,31.250000
13,31.250000
14,29.296875
15,29.296875
16,29.296875
17,27.343750
18,27.343750
19,25.390625
20,25.390625
21,23.437500
22,23.437500
23,23.437500
24,21.484375
25,21.484375
26,19.531250
27,19.531250
28,17.578125
29,17.578125
30,15.625000
31,15.625000
32,13.671875
33,13.671875
34,11.718750
35,11.718750
36,9.765625
37,9.765625
38,9.765625
39,7.812500
40,7.812500
41,5.859375
42,5.859375
43,3.906250
44,3.906250
45,1.953125
46,1.953125
47,0.000000
48,0.000000
49,-1.953125
50,-1.953125
51,-3.906250
52,-3.906250
53,-5.859375
54,-5.859375
55,-7.812500
56,-7.812500
57,-9.765625
58,-9.765625
59,-11.718750
60,-11.718750
61,-13.671875
62,-13.671875
63,-13.671875
64,-15.625000
65,-17.578125
66,-17.578125
67,-17.578125
68,-19.531250
69,-19.531250
70,-21.484375
71,-21.484375
72,-21.484375
73,-23.437500
74,-25.390625
75,-25.390625
76,-27.343750
77,-27.343750
78,-29.296875
79,-29.296875
80,-31.250000
81,-31.250000
82,-31.250000
83,-33.203125
84,-33.203125
85,-35.156250
86,-35.156250
87,-37.109375
88,-37.109375
89,-39.062500
90,-39.062500
91,-39.062500
92,-41.015625
93,-41.015625
94,-42.968750
95,-42.968750
96,-44.921875
97,-44.921875
98,-46.875000
99,-46.875000
100,-48.828125
101,-48.828125
102,-48.828125
103,-50.781250
104,-50.781250
105,-52.734375
106,-52.734375
107,-54.687500
108,-54.687500
109,-54.687500
110,-54.687500
111,-56.640625
112,-58.593750
113,-58.593750
114,-58.593750
115,-60.546875
116,-60.546875
117,-62.500000
118,-62.500000
119,-62.500000
120,-64.453125
121,-64.453125
122,-64.453125
123,-66.406250
124,-66.406250
125,-66.406250
126,-66.406250
127,-68.359375
128,-70.312500
129,-70.312500
130,-70.312500
131,-70.312500
132,-72.265625
133,-72.265625
134,-72.265625
135,-74.218750
136,-74.218750
137,-74.218750
138,-76.171875
139,-76.171875
140,-76.171875
141,-76.171875
142,-78.125000
143,-78.125000
144,-78.125000
145,-80.078125
146,-80.078125
147,-80.078125
148,-80.078125
149,-82.031250
150,-82.031250
151,-82.031250
152,-82.031250
153,-83.984375
154,-83.984375
155,-83.984375
156,-83.984375
157,-83.984375
158,-85.937500
159,-85.937500
160,-85.937500
161,-85.937500
162,-85.937500
163,-87.890625
164,-87.890625
165,-87.890625
166,-87.890625
167,-87.890625
168,-89.843750
169,-89.843750
170,-89.843750
171,-89.843750
172,-89.843750
173,-89.843750
174,-91.796875
175,-91.796875
176,-91.796875
177,-91.796875
178,-91.796875
179,-91.796875
180,-91.796875
181,-91.796875
182,-93.750000
183,-93.750000
184,-93.750000
185,-93.750000
186,-93.750000
187,-93.750000
188,-93.750000
189,-93.750000
190,-93.750000
191,-93.750000
192,-93.750000
193,-93.750000
194,-93.750000
195,-93.750000
196,-93.750000
197,-93.750000
198,-93.750000
199,-93.750000
200,-93.750000
201,-93.750000
202,-93.750000
203,-93.750000
204,-93.750000
205,-93.750000
206,-93.750000
207,-93.750000
208,-93.750000
209,-93.750000
210,-93.750000
211,-93.750000
212,-93.750000
213,-93.750000
214,-93.750000
215,-93.750000
216,-93.750000
217,-93.750000
218,-91.796875
219,-91.796875
220,-91.796875
221,-93.750000
222,-91.796875
223,-91.796875
224,-91.796875
225,-91.796875
226,-91.796875
227,-91.796875
228,-91.796875
229,-89.843750
230,-89.843750
231,-89.843750
232,-89.843750
233,-89.843750
234,-89.843750
235,-89.843750
236,-89.843750
237,-87.890625
238,-87.890625
239,-87.890625
240,-87.890625
241,-87.890625
242,-85.937500
243,-85.937500
244,-85.937500
245,-85.937500
246,-85.937500
247,-83.984375
248,-83.984375
249,-83.984375
250,-83.984375
251,-83.984375
252,-82.031250
253,-82.031250
254,-82.031250
255,-80.078125
256,-80.078125
257,-80.078125
258,-80.078125
259,-78.125000
260,-78.125000
261,-78.125000
262,-78.125000
263,-76.171875
264,-76.171875
265,-76.171875
266,-74.218750
267,-74.218750
268,-74.218750
269,-72.265625
270,-72.265625
271,-72.265625
272,-72.265625
273,-70.312500
274,-70.312500
275,-70.312500
276,-68.359375
277,-68.359375
278,-68.359375
279,-66.406250
280,-66.406250
281,-66.406250
282,-64.453125
283,-64.453125
284,-64.453125
285,-62.500000
286,-62.500000
287,-60.546875
288,-60.546875
289,-60.546875
290,-58.593750
291,-58.593750
292,-58.593750
293,-56.640625
294,-56.640625
295,-54.687500
296,-54.687500
297,-54.687500
298,-52.734375
299,-52.734375
300,-50.781250
301,-50.781250
302,-50.781250
303,-48.828125
304,-46.875000
305,-48.828125
306,-46.875000
307,-44.921875
308,-44.921875
309,-44.921875
310,-42.968750
311,-42.968750
312,-41.015625
313,-39.062500
314,-41.015625
315,-39.062500
316,-39.062500
317,-37.109375
318,-37.109375
319,-35.156250
320,-35.156250
321,-33.203125
322,-33.203125
323,-31.250000
324,-31.250000
325,-29.296875
326,-29.296875
327,-29.296875
328,-27.343750
329,-27.343750
330,-25.390625
331,-25.390625
332,-23.437500
333,-23.437500
334,-21.484375
335,-21.484375
336,-19.531250
337,-19.531250
338,-17.578125
339,-17.578125
340,-17.578125
341,-15.625000
342,-13.671875
343,-13.671875
344,-11.718750
345,-11.718750
346,-11.718750
347,-9.765625
348,-7.812500
349,-7.812500
350,-7.812500
351,-5.859375
352,-5.859375
353,-3.906250
354,-3.906250
355,-1.953125
356,-1.953125
357,0.000000
358,0.000000
359,1.953125
360,1.953125
361,3.906250
362,3.906250
363,5.859375
364,5.859375
365,7.812500
366,7.812500
367,9.765625
368,9.765625
369,9.765625
370,11.718750
371,11.718750
372,13.671875
373,13.671875
374,13.671875
375,15.625000
376,17.578125
377,17.578125
378,19.531250
379,19.531250
380,19.531250
381,21.484375
382,21.484375
383,23.437500
384,23.437500
385,25.390625
386,25.390625
387,27.343750
388,27.343750
389,29.296875
390,29.296875
391,29.296875
392,31.250000
393,33.203125
394,33.203125
395,33.203125
396,35.156250
397,35.156250
398,37.109375
399,37.109375
400,37.109375
401,39.062500
402,41.015625
403,41.015625
404,41.015625
405,42.968750
406,42.968750
407,42.968750
408,44.921875
409,44.921875
410,44.921875
411,46.875000
412,46.875000
413,48.828125
414,48.828125
415,48.828125
416,50.781250
417,52.734375
418,50.781250
419,52.734375
420,52.734375
421,54.687500
422,54.687500
423,54.687500
424,54.687500
425,56.640625
426,56.640625
427,58.593750
428,58.593750
429,58.593750
430,58.593750
431,60.546875
432,60.546875
433,60.546875
434,62.500000
435,62.500000
436,62.500000
437,62.500000
438,64.453125
439,64.453125
440,64.453125
441,66.406250
442,66.406250
443,66.406250
444,66.406250
445,68.359375
446,68.359375
447,68.359375
448,68.359375
449,70.312500
450,70.312500
451,70.312500
452,70.312500
453,70.312500
454,72.265625
455,72.265625
456,72.265625
457,72.265625
458,72.265625
459,74.218750
460,74.218750
461,74.218750
462,74.218750
463,76.171875
464,74.218750
465,74.218750
466,76.171875
467,76.171875
468,76.171875
469,76.171875
470,76.171875
471,76.171875
472,76.171875
473,76.171875
474,78.125000
475,78.125000
476,78.125000
477,76.171875
478,78.125000
479,78.125000
480,78.125000
481,78.125000
482,78.125000
483,78.125000
484,78.125000
485,78.125000
486,78.125000
487,78.125000
488,78.125000
489,80.078125
490,80.078125
491,78.125000
492,78.125000
493,80.078125
494,80.078125
495,80.078125
496,80.078125
497,80.078125
498,80.078125
499,78.125000
500,78.125000
501,80.078125
502,78.125000
503,78.125000
504,78.125000
505,78.125000
506,78.125000
507,78.125000
508,78.125000
509,78.125000
510,78.125000
511,78.125000
512,76.171875
513,78.125000
514,76.171875
515,76.171875
516,76.171875
517,76.171875
518,76.171875
519,76.171875
520,74.218750
521,76.171875
522,74.218750
523,74.218750
524,74.218750
525,74.218750
526,74.218750
527,74.218750
528,72.265625
529,72.265625
530,72.265625
531,72.265625
532,72.265625
533,70.312500
534,70.312500
535,70.312500
536,70.312500
537,70.312500
538,68.359375
539,68.359375
540,68.359375
541,68.359375
542,66.406250
543,66.406250
544,66.406250
545,66.406250
546,66.406250
547,64.453125
548,64.453125
549,64.453125
550,64.453125
551,62.500000
552,62.500000
553,60.546875
554,60.546875
555,60.546875
556,60.546875
557,58.593750
558,58.593750
559,58.593750
560,56.640625
561,56.640625
562,56.640625
563,54.687500
564,54.687500
565,52.734375
566,52.734375
567,52.734375
568,52.734375
569,50.781250
570,50.781250
571,48.828125
572,48.828125
573,48.828125
574,46.875000
575,46.875000
576,46.875000
577,44.921875
578,44.921875
579,44.921875
580,42.968750
581,42.968750
582,41.015625
583,41.015625
584,41.015625
585,39.062500
586,39.062500
587,37.109375
588,37.109375
589,37.109375
590,35.156250
591,35.156250
592,33.203125
593,33.203125
594,31.250000
595,31.250000
596,31.250000
597,29.296875
598,29.296875
599,27.343750
600,27.343750
601,25.390625
602,25.390625
603,23.437500
604,23.437500
605,23.437500
606,21.484375
607,21.484375
608,19.531250
609,19.531250
610,17.578125
611,17.578125
612,15.625000
613,15.625000
614,15.625000
615,13.671875
616,11.718750
617,11.718750
618,11.718750
619,9.765625
620,9.765625
621,7.812500
622,7.812500
623,5.859375
624,5.859375
625,3.906250
626,3.906250
627,1.953125
628,1.953125
629,1.953125
630,0.000000
631,0.000000
632,-1.953125
633,-3.906250
634,-3.906250
635,-5.859375
636,-5.859375
637,-5.859375
638,-7.812500
639,-7.812500
640,-9.765625
641,-11.718750
642,-11.718750
643,-11.718750
644,-13.671875
645,-13.671875
646,-15.625000
647,-15.625000
648,-15.625000
649,-17.578125
650,-19.531250
651,-19.531250
652,-19.531250
653,-21.484375
654,-23.437500
655,-23.437500
656,-23.437500
657,-25.390625
658,-25.390625
659,-27.343750
660,-27.343750
661,-29.296875
662,-29.296875
663,-31.250000
664,-31.250000
665,-33.203125
666,-33.203125
667,-33.203125
668,-35.156250
669,-37.109375
670,-37.109375
671,-37.109375
672,-39.062500
673,-39.062500
674,-39.062500
675,-41.015625
676,-42.968750
677,-42.968750
678,-44.921875
679,-44.921875
680,-44.921875
681,-46.875000
682,-46.875000
683,-48.828125
684,-48.828125
685,-50.781250
686,-50.781250
687,-50.781250
688,-52.734375
689,-52.734375
690,-54.687500
691,-54.687500
692,-54.687500
693,-54.687500
694,-56.640625
695,-58.593750
696,-58.593750
697,-60.546875
698,-60.546875
699,-60.546875
700,-62.500000
701,-62.500000
702,-62.500000
703,-64.453125
704,-64.453125
705,-66.406250
706,-66.406250
707,-66.406250
708,-68.359375
709,-68.359375
710,-68.359375
711,-70.312500
712,-70.312500
713,-70.312500
714,-70.312500
715,-72.265625
716,-72.265625
717,-74.218750
718,-74.218750
719,-74.218750
720,-74.218750
721,-76.171875
722,-76.171875
723,-76.171875
724,-76.171875
725,-78.125000
726,-78.125000
727,-78.125000
728,-78.125000
729,-80.078125
730,-80.078125
731,-80.078125
732,-80.078125
733,-82.031250
734,-82.031250
735,-82.031250
736,-82.031250
737,-83.984375
738,-83.984375
739,-83.984375
740,-83.984375
741,-83.984375
742,-85.937500
743,-85.937500
744,-85.937500
745,-85.937500
746,-87.890625
747,-87.890625
748,-87.890625
749,-87.890625
750,-87.890625
751,-87.890625
752,-89.843750
753,-87.890625
754,-89.843750
755,-89.843750
756,-91.796875
757,-89.843750
758,-89.843750
759,-91.796875
760,-91.796875
761,-91.796875
762,-91.796875
763,-91.796875
764,-91.796875
765,-91.796875
766,-91.796875
767,-93.750000
768,-91.796875
769,-93.750000
770,-93.750000
771,-93.750000
772,-93.750000
773,-93.750000
774,-93.750000
775,-93.750000
776,-93.750000
777,-93.750000
778,-93.750000
779,-93.750000
780,-93.750000
781,-93.750000
782,-93.750000
783,-93.750000
784,-93.750000
785,-93.750000
786,-93.750000
787,-93.750000
788,-93.750000
789,-93.750000
790,-93.750000
791,-93.750000
792,-93.750000
793,-93.750000
794,-93.750000
795,-93.750000
796,-91.796875
797,-91.796875
798,-93.750000
799,-91.796875
800,-93.750000
801,-91.796875
802,-91.796875
803,-91.796875
804,-91.796875
805,-91.796875
806,-91.796875
807,-91.796875
808,-91.796875
809,-89.843750
810,-91.796875
811,-89.843750
812,-89.843750
813,-89.843750
814,-89.843750
815,-89.843750
816,-89.843750
817,-89.843750
818,-87.890625
819,-87.890625
820,-87.890625
821,-87.890625
822,-87.890625
823,-87.890625
824,-85.937500
825,-85.937500
826,-85.937500
827,-85.937500
828,-83.984375
829,-83.984375
830,-83.984375
831,-83.984375
832,-83.984375
833,-83.984375
834,-82.031250
835,-82.031250
836,-82.031250
837,-82.031250
838,-80.078125
839,-80.078125
840,-80.078125
841,-80.078125
842,-78.125000
843,-78.125000
844,-78.125000
845,-76.171875
846,-76.171875
847,-76.171875
848,-74.218750
849,-74.218750
850,-74.218750
851,-74.218750
852,-72.265625
853,-70.312500
854,-72.265625
855,-70.312500
856,-70.312500
857,-68.359375
858,-68.359375
859,-68.359375
860,-68.359375
861,-66.406250
862,-66.406250
863,-66.406250
864,-64.453125
865,-64.453125
866,-62.500000
867,-62.500000
868,-62.500000
869,-60.546875
870,-60.546875
871,-58.593750
872,-60.546875
873,-58.593750
874,-58.593750
875,-56.640625
876,-56.640625
877,-54.687500
878,-54.687500
879,-54.687500
880,-54.687500
881,-52.734375
882,-52.734375
883,-50.781250
884,-50.781250
885,-48.828125
886,-48.828125
887,-48.828125
888,-46.875000
889,-46.875000
890,-46.875000
891,-44.921875
892,-42.968750
893,-42.968750
894,-42.968750
895,-41.015625
896,-41.015625
897,-39.062500
898,-39.062500
899,-37.109375
900,-37.109375
901,-35.156250
902,-35.156250
903,-33.203125
904,-33.203125
905,-33.203125
906,-31.250000
907,-31.250000
908,-29.296875
909,-29.296875
910,-29.296875
911,-27.343750
912,-25.390625
913,-25.390625
914,-23.437500
915,-23.437500
916,-21.484375
917,-21.484375
918,-21.484375
919,-19.531250
920,-17.578125
921,-17.578125
922,-17.578125
923,-15.625000
924,-15.625000
925,-13.671875
926,-13.671875
927,-11.718750
928,-11.718750
929,-9.765625
930,-9.765625
931,-7.812500
932,-7.812500
933,-5.859375
934,-5.859375
935,-3.906250
936,-3.906250
937,-3.906250
938,-1.953125
939,-1.953125
940,0.000000
941,0.000000
942,1.953125
943,1.953125
944,3.906250
945,3.906250
946,5.859375
947,5.859375
948,7.812500
949,7.812500
950,9.765625
951,9.765625
952,9.765625
953,11.718750
954,13.671875
955,13.671875
956,13.671875
957,15.625000
958,15.625000
959,17.578125
960,17.578125
961,19.531250
962,19.531250
963,21.484375
964,21.484375
965,23.437500
966,23.437500
967,25.390625
968,25.390625
969,25.390625
970,27.343750
971,27.343750
972,29.296875
973,29.296875
974,31.250000
975,33.203125
976,33.203125
977,33.203125
978,35.156250
979,35.156250
980,37.109375
981,37.109375
982,37.109375
983,39.062500
984,39.062500
985,41.015625
986,41.015625
987,41.015625
988,41.015625
989,42.968750
990,42.968750
991,44.921875
992,44.921875
993,46.875000
994,46.875000
995,46.875000
996,48.828125
997,48.828125
998,50.781250
999,50.781250
1000,50.781250
1001,52.734375
1002,52.734375
1003,52.734375
1004,52.734375
1005,54.687500
1006,54.687500
1007,56.640625
1008,56.640625
1009,56.640625
1010,56.640625
1011,58.593750
1012,58.593750
1013,60.546875
1014,58.593750
1015,60.546875
1016,60.546875
1017,62.500000
1018,62.500000
1019,62.500000
1020,64.453125
1021,64.453125
1022,64.453125
1023,64.453125
1024,64.453125
1025,66.406250
1026,66.406250
1027,66.406250
1028,68.359375
1029,68.359375
1030,68.359375
1031,68.359375
1032,68.359375
1033,70.312500
1034,70.312500
1035,70.312500
1036,70.312500
1037,72.265625
1038,72.265625
1039,70.312500
1040,72.265625
1041,72.265625
1042,74.218750
1043,74.218750
1044,74.218750
1045,74.218750
1046,74.218750
1047,74.218750
1048,76.171875
1049,74.218750
1050,76.171875
1051,76.171875
1052,76.171875
1053,76.171875
1054,76.171875
1055,76.171875
1056,76.171875
1057,76.171875
1058,78.125000
1059,78.125000
1060,78.125000
1061,78.125000
1062,78.125000
1063,78.125000
1064,78.125000
1065,78.125000
1066,78.125000
1067,78.125000
1068,80.078125
1069,78.125000
1070,78.125000
1071,80.078125
1072,78.125000
1073,78.125000
1074,78.125000
1075,78.125000
1076,80.078125
1077,78.125000
1078,80.078125
1079,80.078125
1080,78.125000
1081,78.125000
1082,78.125000
1083,78.125000
1084,78.125000
1085,78.125000
1086,78.125000
1087,78.125000
1088,78.125000
1089,78.125000
1090,78.125000
1091,78.125000
1092,78.125000
1093,78.125000
1094,76.171875
1095,76.171875
1096,76.171875
1097,76.171875
1098,76.171875
1099,76.171875
1100,76.171875
1101,76.171875
1102,76.171875
1103,74.218750
1104,74.218750
1105,74.218750
1106,74.218750
1107,74.218750
1108,74.218750
1109,74.218750
1110,72.265625
1111,72.265625
1112,72.265625
1113,72.265625
1114,72.265625
1115,72.265625
1116,70.312500
1117,70.312500
1118,70.312500
1119,70.312500
1120,68.359375
1121,68.359375
1122,68.359375
1123,68.359375
1124,68.359375
1125,66.406250
1126,66.406250
1127,66.406250
1128,66.406250
1129,64.453125
1130,64.453125
1131,64.453125
1132,62.500000
1133,62.500000
1134,62.500000
1135,62.500000
1136,60.546875
1137,60.546875
1138,58.593750
1139,58.593750
1140,58.593750
1141,58.593750
1142,56.640625
1143,56.640625
1144,56.640625
1145,54.687500
1146,54.687500
1147,52.734375
1148,54.687500
1149,52.734375
1150,52.734375
1151,50.781250
1152,50.781250
1153,50.781250
1154,48.828125
1155,48.828125
1156,48.828125
1157,46.875000
1158,46.875000
1159,44.921875
1160,44.921875
1161,44.921875
1162,42.968750
1163,42.968750
1164,42.968750
1165,41.015625
1166,41.015625
1167,41.015625
1168,39.062500
1169,39.062500
1170,37.109375
1171,37.109375
1172,37.109375
1173,35.156250
1174,35.156250
1175,33.203125
1176,33.203125
1177,31.250000
1178,31.250000
1179,29.296875
1180,29.296875
1181,29.296875
1182,27.343750
1183,27.343750
1184,25.390625
1185,25.390625
1186,23.437500
1187,23.437500
1188,21.484375
1189,21.484375
1190,21.484375
1191,19.531250
1192,19.531250
1193,17.578125
1194,17.578125
1195,17.578125
1196,15.625000
1197,13.671875
1198,13.671875
1199,11.718750
1200,11.718750
1201,9.765625
1202,9.765625
1203,9.765625
1204,7.812500
1205,7.812500
1206,5.859375
1207,5.859375
1208,3.906250
1209,3.906250
1210,1.953125
1211,1.953125
1212,1.953125
1213,0.000000
1214,-1.953125
1215,-1.953125
1216,-1.953125
1217,-3.906250
1218,-3.906250
1219,-5.859375
1220,-5.859375
1221,-7.812500
1222,-7.812500
1223,-9.765625
1224,-9.765625
1225,-11.718750
1226,-11.718750
1227,-13.671875
1228,-13.671875
1229,-15.625000
1230,-15.625000
1231,-15.625000
1232,-17.578125
1233,-19.531250
1234,-19.531250
1235,-19.531250
1236,-21.484375
