Channel              :,CH1
Frequency            :,858.4Hz
Period               :,1.165ms
PK-PK                :,152.3mV
Probe attenuation    :,1X
Voltage per ADC value:,0.122070mV
Time interval        :,2.00000us

index,CH1_Voltage(mV)
1,35.156250
2,35.156250
3,35.156250
4,35.156250
5,33.203125
6,33.203125
7,33.203125
8,31.250000
9,31.250000
10,31.250000
11,29.296875
12,29.296875
13,27.343750
14,27.343750
15,27.343750
16,25.390625
17,25.390625
18,25.390625
19,25.390625
20,23.437500
21,23.437500
22,21.484375
23,21.484375
24,21.484375
25,19.531250
26,19.531250
27,17.578125
28,17.578125
29,15.625000
30,15.625000
31,15.625000
32,13.671875
33,13.671875
34,13.671875
35,11.718750
36,11.718750
37,9.765625
38,9.765625
39,9.765625
40,7.812500
41,7.812500
42,5.859375
43,5.859375
44,5.859375
45,3.906250
46,3.906250
47,1.953125
48,1.953125
49,1.953125
50,0.000000
51,0.000000
52,-1.953125
53,-1.953125
54,-1.953125
55,-3.906250
56,-3.906250
57,-5.859375
58,-5.859375
59,-7.812500
60,-7.812500
61,-7.812500
62,-9.765625
63,-9.765625
64,-11.718750
65,-11.718750
66,-13.671875
67,-13.671875
68,-13.671875
69,-15.625000
70,-15.625000
71,-17.578125
72,-17.578125
73,-19.531250
74,-19.531250
75,-19.531250
76,-21.484375
77,-21.484375
78,-23.437500
79,-23.437500
80,-25.390625
81,-25.390625
82,-25.390625
83,-27.343750
84,-27.343750
85,-29.296875
86,-29.296875
87,-29.296875
88,-31.250000
89,-31.250000
90,-33.203125
91,-33.203125
92,-35.156250
93,-37.109375
94,-37.109375
95,-37.109375
96,-37.109375
97,-39.062500
98,-39.062500
99,-39.062500
100,-41.015625
101,-41.015625
102,-42.968750
103,-42.968750
104,-42.968750
105,-44.921875
106,-46.875000
107,-46.875000
108,-46.875000
109,-48.828125
110,-48.828125
111,-48.828125
112,-50.781250
113,-50.781250
114,-50.781250
115,-52.734375
116,-52.734375
117,-52.734375
118,-54.687500
119,-54.687500
120,-54.687500
121,-56.640625
122,-56.640625
123,-56.640625
124,-56.640625
125,-58.593750
126,-58.593750
127,-58.593750
128,-60.546875
129,-60.546875
130,-60.546875
131,-62.500000
132,-62.500000
133,-62.500000
134,-64.453125
135,-64.453125
136,-64.453125
137,-64.453125
138,-66.406250
139,-66.406250
140,-66.406250
141,-66.406250
142,-68.359375
143,-68.359375
144,-68.359375
145,-70.312500
146,-68.359375
147,-70.312500
148,-70.312500
149,-70.312500
150,-70.312500
151,-72.265625
152,-72.265625
153,-72.265625
154,-72.265625
155,-72.265625
156,-74.218750
157,-74.218750
158,-74.218750
159,-74.218750
160,-74.218750
161,-74.218750
162,-76.171875
163,-76.171875
164,-76.171875
165,-76.171875
166,-76.171875
167,-78.125000
168,-78.125000
169,-78.125000
170,-78.125000
171,-78.125000
172,-78.125000
173,-80.078125
174,-78.125000
175,-80.078125
176,-80.078125
177,-80.078125
178,-80.078125
179,-80.078125
180,-80.078125
181,-80.078125
182,-80.078125
183,-82.031250
184,-80.078125
185,-80.078125
186,-82.031250
187,-82.031250
188,-82.031250
189,-82.031250
190,-82.031250
191,-82.031250
192,-82.031250
193,-82.031250
194,-82.031250
195,-82.031250
196,-82.031250
197,-82.031250
198,-82.031250
199,-82.031250
200,-82.031250
201,-82.031250
202,-82.031250
203,-82.031250
204,-82.031250
205,-82.031250
206,-82.031250
207,-82.031250
208,-82.031250
209,-82.031250
210,-82.031250
211,-82.031250
212,-82.031250
213,-82.031250
214,-82.031250
215,-82.031250
216,-82.031250
217,-82.031250
218,-82.031250
219,-82.031250
220,-82.031250
221,-82.031250
222,-82.031250
223,-82.031250
224,-80.078125
225,-82.031250
226,-80.078125
227,-80.078125
228,-80.078125
229,-80.078125
230,-80.078125
231,-80.078125
232,-82.031250
233,-80.078125
234,-78.125000
235,-80.078125
236,-78.125000
237,-78.125000
238,-78.125000
239,-78.125000
240,-78.125000
241,-78.125000
242,-78.125000
243,-76.171875
244,-76.171875
245,-76.171875
246,-76.171875
247,-76.171875
248,-74.218750
249,-74.218750
250,-74.218750
251,-74.218750
252,-74.218750
253,-72.265625
254,-72.265625
255,-72.265625
256,-72.265625
257,-72.265625
258,-70.312500
259,-70.312500
260,-70.312500
261,-70.312500
262,-68.359375
263,-68.359375
264,-68.359375
265,-68.359375
266,-66.406250
267,-66.406250
268,-66.406250
269,-66.406250
270,-64.453125
271,-64.453125
272,-64.453125
273,-64.453125
274,-62.500000
275,-62.500000
276,-62.500000
277,-62.500000
278,-60.546875
279,-60.546875
280,-60.546875
281,-58.593750
282,-58.593750
283,-58.593750
284,-56.640625
285,-56.640625
286,-56.640625
287,-54.687500
288,-54.687500
289,-54.687500
290,-52.734375
291,-52.734375
292,-52.734375
293,-50.781250
294,-50.781250
295,-50.781250
296,-50.781250
297,-48.828125
298,-48.828125
299,-46.875000
300,-46.875000
301,-46.875000
302,-44.921875
303,-44.921875
304,-44.921875
305,-42.968750
306,-42.968750
307,-42.968750
308,-41.015625
309,-39.062500
310,-39.062500
311,-39.062500
312,-37.109375
313,-37.109375
314,-35.156250
315,-35.156250
316,-35.156250
317,-33.203125
318,-33.203125
319,-33.203125
320,-31.250000
321,-31.250000
322,-31.250000
323,-29.296875
324,-29.296875
325,-27.343750
326,-27.343750
327,-27.343750
328,-25.390625
329,-23.437500
330,-23.437500
331,-23.437500
332,-23.437500
333,-21.484375
334,-19.531250
335,-19.531250
336,-19.531250
337,-17.578125
338,-17.578125
339,-15.625000
340,-15.625000
341,-15.625000
342,-13.671875
343,-13.671875
344,-13.671875
345,-11.718750
346,-9.765625
347,-9.765625
348,-9.765625
349,-9.765625
350,-7.812500
351,-7.812500
352,-5.859375
353,-5.859375
354,-3.906250
355,-3.906250
356,-3.906250
357,-1.953125
358,-1.953125
359,0.000000
360,0.000000
361,1.953125
362,1.953125
363,3.906250
364,3.906250
365,3.906250
366,5.859375
367,5.859375
368,7.812500
369,7.812500
370,7.812500
371,9.765625
372,9.765625
373,11.718750
374,11.718750
375,11.718750
376,13.671875
377,13.671875
378,15.625000
379,15.625000
380,17.578125
381,17.578125
382,17.578125
383,19.531250
384,19.531250
385,21.484375
386,21.484375
387,21.484375
388,21.484375
389,23.437500
390,25.390625
391,25.390625
392,25.390625
393,27.343750
394,27.343750
395,27.343750
396,29.296875
397,29.296875
398,29.296875
399,31.250000
400,31.250000
401,31.250000
402,33.203125
403,33.203125
404,33.203125
405,35.156250
406,35.156250
407,35.156250
408,37.109375
409,37.109375
410,39.062500
411,39.062500
412,39.062500
413,39.062500
414,41.015625
415,41.015625
416,41.015625
417,41.015625
418,42.968750
419,42.968750
420,42.968750
421,44.921875
422,44.921875
423,44.921875
424,44.921875
425,46.875000
426,46.875000
427,46.875000
428,48.828125
429,48.828125
430,48.828125
431,48.828125
432,48.828125
433,50.781250
434,50.781250
435,50.781250
436,50.781250
437,52.734375
438,52.734375
439,52.734375
440,54.687500
441,54.687500
442,54.687500
443,54.687500
444,54.687500
445,56.640625
446,54.687500
447,56.640625
448,56.640625
449,56.640625
450,56.640625
451,58.593750
452,58.593750
453,58.593750
454,58.593750
455,58.593750
456,60.546875
457,58.593750
458,58.593750
459,60.546875
460,60.546875
461,60.546875
462,60.546875
463,62.500000
464,60.546875
465,62.500000
466,62.500000
467,62.500000
468,62.500000
469,62.500000
470,62.500000
471,62.500000
472,62.500000
473,62.500000
474,62.500000
475,64.453125
476,64.453125
477,62.500000
478,64.453125
479,64.453125
480,64.453125
481,64.453125
482,64.453125
483,64.453125
484,64.453125
485,64.453125
486,64.453125
487,64.453125
488,64.453125
489,64.453125
490,64.453125
491,66.406250
492,64.453125
493,64.453125
494,64.453125
495,66.406250
496,64.453125
497,66.406250
498,64.453125
499,64.453125
500,64.453125
501,64.453125
502,66.406250
503,64.453125
504,64.453125
505,64.453125
506,64.453125
507,64.453125
508,64.453125
509,64.453125
510,64.453125
511,64.453125
512,64.453125
513,64.453125
514,64.453125
515,64.453125
516,64.453125
517,64.453125
518,64.453125
519,62.500000
520,62.500000
521,62.500000
522,62.500000
523,62.500000
524,62.500000
525,62.500000
526,60.546875
527,60.546875
528,60.546875
529,60.546875
530,60.546875
531,62.500000
532,58.593750
533,60.546875
534,60.546875
535,58.593750
536,58.593750
537,58.593750
538,58.593750
539,58.593750
540,56.640625
541,56.640625
542,56.640625
543,56.640625
544,56.640625
545,56.640625
546,54.687500
547,54.687500
548,54.687500
549,54.687500
550,54.687500
551,52.734375
552,52.734375
553,52.734375
554,50.781250
555,50.781250
556,50.781250
557,50.781250
558,50.781250
559,50.781250
560,48.828125
561,48.828125
562,48.828125
563,46.875000
564,46.875000
565,46.875000
566,46.875000
567,44.921875
568,44.921875
569,46.875000
570,44.921875
571,42.968750
572,42.968750
573,42.968750
574,41.015625
575,41.015625
576,41.015625
577,41.015625
578,39.062500
579,39.062500
580,39.062500
581,39.062500
582,37.109375
583,37.109375
584,37.109375
585,35.156250
586,35.156250
587,35.156250
588,33.203125
589,33.203125
590,31.250000
591,31.250000
592,31.250000
593,29.296875
594,29.296875
595,29.296875
596,29.296875
597,27.343750
598,27.343750
599,25.390625
600,25.390625
601,25.390625
602,23.437500
603,23.437500
604,23.437500
605,21.484375
606,21.484375
607,19.531250
608,19.531250
609,19.531250
610,19.531250
611,17.578125
612,17.578125
613,15.625000
614,15.625000
615,13.671875
616,13.671875
617,13.671875
618,11.718750
619,11.718750
620,11.718750
621,9.765625
622,7.812500
623,7.812500
624,7.812500
625,5.859375
626,5.859375
627,5.859375
628,3.906250
629,1.953125
630,1.953125
631,1.953125
632,0.000000
633,0.000000
634,-1.953125
635,-1.953125
636,-1.953125
637,-3.906250
638,-3.906250
639,-5.859375
640,-5.859375
641,-5.859375
642,-7.812500
643,-7.812500
644,-9.765625
645,-9.765625
646,-11.718750
647,-11.718750
648,-11.718750
649,-13.671875
650,-13.671875
651,-15.625000
652,-15.625000
653,-15.625000
654,-17.578125
655,-19.531250
656,-19.531250
657,-19.531250
658,-21.484375
659,-21.484375
660,-21.484375
661,-23.437500
662,-25.390625
663,-25.390625
664,-25.390625
665,-27.343750
666,-27.343750
667,-29.296875
668,-29.296875
669,-29.296875
670,-31.250000
671,-31.250000
672,-33.203125
673,-33.203125
674,-33.203125
675,-35.156250
676,-37.109375
677,-37.109375
678,-37.109375
679,-39.062500
680,-39.062500
681,-39.062500
682,-41.015625
683,-41.015625
684,-42.968750
685,-42.968750
686,-44.921875
687,-44.921875
688,-44.921875
689,-44.921875
690,-46.875000
691,-46.875000
692,-48.828125
693,-48.828125
694,-50.781250
695,-50.781250
696,-50.781250
697,-50.781250
698,-52.734375
699,-52.734375
700,-52.734375
701,-54.687500
702,-54.687500
703,-56.640625
704,-56.640625
705,-56.640625
706,-58.593750
707,-58.593750
708,-58.593750
709,-58.593750
710,-60.546875
711,-60.546875
712,-60.546875
713,-62.500000
714,-62.500000
715,-62.500000
716,-62.500000
717,-64.453125
718,-64.453125
719,-64.453125
720,-64.453125
721,-66.406250
722,-66.406250
723,-66.406250
724,-68.359375
725,-68.359375
726,-68.359375
727,-68.359375
728,-68.359375
729,-70.312500
730,-70.312500
731,-70.312500
732,-70.312500
733,-72.265625
734,-72.265625
735,-72.265625
736,-72.265625
737,-72.265625
738,-74.218750
739,-74.218750
740,-74.218750
741,-74.218750
742,-74.218750
743,-76.171875
744,-74.218750
745,-76.171875
746,-76.171875
747,-76.171875
748,-76.171875
749,-78.125000
750,-78.125000
751,-78.125000
752,-78.125000
753,-78.125000
754,-78.125000
755,-78.125000
756,-80.078125
757,-78.125000
758,-80.078125
759,-80.078125
760,-80.078125
761,-80.078125
762,-80.078125
763,-80.078125
764,-80.078125
765,-80.078125
766,-80.078125
767,-82.031250
768,-80.078125
769,-82.031250
770,-82.031250
771,-82.031250
772,-82.031250
773,-82.031250
774,-82.031250
775,-82.031250
776,-82.031250
777,-82.031250
778,-82.031250
779,-82.031250
780,-82.031250
781,-82.031250
782,-82.031250
783,-82.031250
784,-82.031250
785,-82.031250
786,-82.031250
787,-82.031250
788,-82.031250
789,-82.031250
790,-82.031250
791,-82.031250
792,-82.031250
793,-82.031250
794,-82.031250
795,-82.031250
796,-82.031250
797,-82.031250
798,-82.031250
799,-82.031250
800,-82.031250
801,-82.031250
802,-82.031250
803,-82.031250
804,-82.031250
805,-82.031250
806,-82.031250
807,-80.078125
808,-80.078125
809,-80.078125
810,-80.078125
811,-80.078125
812,-80.078125
813,-80.078125
814,-80.078125
815,-80.078125
816,-80.078125
817,-80.078125
818,-78.125000
819,-78.125000
820,-80.078125
821,-78.125000
822,-78.125000
823,-78.125000
824,-78.125000
825,-78.125000
826,-76.171875
827,-76.171875
828,-76.171875
829,-76.171875
830,-76.171875
831,-76.171875
832,-74.218750
833,-74.218750
834,-74.218750
835,-74.218750
836,-74.218750
837,-72.265625
838,-72.265625
839,-72.265625
840,-72.265625
841,-70.312500
842,-70.312500
843,-70.312500
844,-70.312500
845,-70.312500
846,-68.359375
847,-68.359375
848,-66.406250
849,-66.406250
850,-66.406250
851,-66.406250
852,-66.406250
853,-64.453125
854,-64.453125
855,-64.453125
856,-64.453125
857,-62.500000
858,-62.500000
859,-62.500000
860,-60.546875
861,-60.546875
862,-60.546875
863,-58.593750
864,-58.593750
865,-58.593750
866,-58.593750
867,-56.640625
868,-56.640625
869,-56.640625
870,-54.687500
871,-54.687500
872,-52.734375
873,-54.687500
874,-52.734375
875,-52.734375
876,-50.781250
877,-50.781250
878,-48.828125
879,-48.828125
880,-48.828125
881,-48.828125
882,-46.875000
883,-46.875000
884,-44.921875
885,-44.921875
886,-44.921875
887,-44.921875
888,-42.968750
889,-42.968750
890,-41.015625
891,-41.015625
892,-41.015625
893,-39.062500
894,-39.062500
895,-39.062500
896,-37.109375
897,-35.156250
898,-35.156250
899,-35.156250
900,-33.203125
901,-33.203125
902,-33.203125
903,-31.250000
904,-31.250000
905,-29.296875
906,-29.296875
907,-27.343750
908,-27.343750
909,-27.343750
910,-27.343750
911,-25.390625
912,-23.437500
913,-23.437500
914,-23.437500
915,-21.484375
916,-21.484375
917,-21.484375
918,-19.531250
919,-17.578125
920,-17.578125
921,-17.578125
922,-15.625000
923,-15.625000
924,-15.625000
925,-13.671875
926,-13.671875
927,-11.718750
928,-11.718750
929,-9.765625
930,-9.765625
931,-9.765625
932,-7.812500
933,-7.812500
934,-5.859375
935,-5.859375
936,-5.859375
937,-3.906250
938,-3.906250
939,-3.906250
940,-1.953125
941,-1.953125
942,0.000000
943,0.000000
944,1.953125
945,1.953125
946,3.906250
947,3.906250
948,3.906250
949,5.859375
950,5.859375
951,7.812500
952,7.812500
953,7.812500
954,9.765625
955,11.718750
956,11.718750
957,11.718750
958,13.671875
959,13.671875
960,13.671875
961,15.625000
962,15.625000
963,17.578125
964,17.578125
965,17.578125
966,19.531250
967,19.531250
968,21.484375
969,21.484375
970,21.484375
971,23.437500
972,23.437500
973,25.390625
974,25.390625
975,25.390625
976,25.390625
977,27.343750
978,27.343750
979,29.296875
980,27.343750
981,29.296875
982,31.250000
983,31.250000
984,33.203125
985,33.203125
986,33.203125
987,33.203125
988,35.156250
989,35.156250
990,35.156250
991,37.109375
992,37.109375
993,39.062500
994,37.109375
995,39.062500
996,41.015625
997,41.015625
998,41.015625
999,41.015625
1000,42.968750
1001,42.968750
1002,42.968750
1003,44.921875
1004,44.921875
1005,44.921875
1006,44.921875
1007,46.875000
1008,46.875000
1009,46.875000
1010,46.875000
1011,46.875000
1012,48.828125
1013,48.828125
1014,48.828125
1015,48.828125
1016,50.781250
1017,50.781250
1018,50.781250
1019,50.781250
1020,52.734375
1021,52.734375
1022,52.734375
1023,52.734375
1024,54.687500
1025,54.687500
1026,54.687500
1027,54.687500
1028,56.640625
1029,56.640625
1030,56.640625
1031,56.640625
1032,56.640625
1033,56.640625
1034,58.593750
1035,58.593750
1036,58.593750
1037,58.593750
1038,60.546875
1039,58.593750
1040,58.593750
1041,60.546875
1042,60.546875
1043,60.546875
1044,60.546875
1045,60.546875
1046,62.500000
1047,62.500000
1048,62.500000
1049,62.500000
1050,62.500000
1051,62.500000
1052,62.500000
1053,62.500000
1054,62.500000
1055,62.500000
1056,62.500000
1057,62.500000
1058,62.500000
1059,64.453125
1060,64.453125
1061,64.453125
1062,64.453125
1063,64.453125
1064,64.453125
1065,64.453125
1066,64.453125
1067,64.453125
1068,64.453125
1069,64.453125
1070,64.453125
1071,64.453125
1072,64.453125
1073,64.453125
1074,64.453125
1075,64.453125
1076,64.453125
1077,64.453125
1078,64.453125
1079,64.453125
1080,64.453125
1081,66.406250
1082,64.453125
1083,64.453125
1084,64.453125
1085,64.453125
1086,64.453125
1087,64.453125
1088,64.453125
1089,64.453125
1090,64.453125
1091,64.453125
1092,64.453125
1093,64.453125
1094,64.453125
1095,64.453125
1096,64.453125
1097,64.453125
1098,62.500000
1099,64.453125
1100,62.500000
1101,62.500000
1102,62.500000
1103,62.500000
1104,62.500000
1105,62.500000
1106,62.500000
1107,62.500000
1108,60.546875
1109,60.546875
1110,60.546875
1111,60.546875
1112,60.546875
1113,60.546875
1114,60.546875
1115,60.546875
1116,60.546875
1117,58.593750
1118,58.593750
1119,58.593750
1120,56.640625
1121,56.640625
1122,56.640625
1123,56.640625
1124,56.640625
1125,56.640625
1126,56.640625
1127,56.640625
1128,54.687500
1129,54.687500
1130,54.687500
1131,54.687500
1132,52.734375
1133,52.734375
1134,52.734375
1135,52.734375
1136,52.734375
1137,50.781250
1138,50.781250
1139,50.781250
1140,50.781250
1141,48.828125
1142,48.828125
1143,48.828125
1144,46.875000
1145,48.828125
1146,46.875000
1147,46.875000
1148,46.875000
1149,46.875000
1150,44.921875
1151,44.921875
1152,44.921875
1153,42.968750
1154,42.968750
1155,42.968750
1156,41.015625
1157,41.015625
1158,41.015625
1159,41.015625
1160,41.015625
1161,39.062500
1162,37.109375
1163,39.062500
1164,37.109375
1165,37.109375
1166,35.156250
1167,35.156250
1168,35.156250
1169,35.156250
1170,33.203125
1171,33.203125
1172,33.203125
1173,31.250000
1174,31.250000
1175,31.250000
1176,29.296875
1177,29.296875
1178,29.296875
1179,27.343750
1180,27.343750
1181,27.343750
1182,25.390625
1183,25.390625
1184,25.390625
1185,23.437500
1186,23.437500
1187,23.437500
1188,21.484375
1189,21.484375
1190,19.531250
1191,19.531250
1192,19.531250
1193,17.578125
1194,17.578125
1195,17.578125
1196,15.625000
1197,13.671875
1198,13.671875
1199,13.671875
1200,11.718750
1201,11.718750
1202,11.718750
1203,9.765625
1204,9.765625
1205,9.765625
1206,5.859375
1207,5.859375
1208,5.859375
1209,5.859375
1210,3.906250
1211,3.906250
1212,3.906250
1213,1.953125
1214,0.000000
1215,0.000000
1216,0.000000
1217,-1.953125
1218,-1.953125
1219,-3.906250
1220,-3.906250
1221,-3.906250
1222,-5.859375
1223,-5.859375
1224,-7.812500
1225,-7.812500
1226,-7.812500
1227,-9.765625
1228,-9.765625
1229,-11.718750
1230,-11.718750
1231,-13.671875
1232,-13.671875
1233,-13.671875
1234,-15.625000
1235,-15.625000
1236,-15.625000
